time(s)	cellId	rnti	lcid	packetSize
1.6725	3	5	3	1196
1.673	3	5	3	1196
1.673	3	6	3	2684
1.6735	3	5	3	1436
1.6735	3	6	3	2684
1.674	3	5	3	1436
1.674	3	6	3	2684
1.6745	3	5	3	1436
1.6745	3	6	3	2684
1.675	3	5	3	1436
1.675	3	6	3	2684
1.6755	3	5	3	1436
1.6755	3	6	3	2684
1.676	3	5	3	1436
1.676	3	6	3	2684
1.6765	3	5	3	1436
1.677	3	5	3	1196
1.677	3	6	3	2684
1.6775	3	5	3	1436
1.6775	3	6	3	2684
1.678	3	5	3	1436
1.678	3	6	3	2235
1.6785	3	5	3	1436
1.6785	3	6	3	2684
1.679	3	5	3	1436
1.679	3	6	3	2684
1.6795	3	5	3	1436
1.6795	3	6	3	2684
1.68	3	5	3	1436
1.68	3	6	3	2684
1.6805	3	5	3	1436
1.681	3	5	3	1436
1.681	3	6	3	2684
1.6815	3	5	3	1436
1.6815	3	6	3	2684
1.682	3	5	3	1436
1.682	3	6	3	2684
1.6825	3	5	3	1436
1.6825	3	6	3	2684
1.683	3	5	3	1436
1.683	3	6	3	2684
1.6835	3	5	3	1436
1.6835	3	6	3	2684
1.684	3	5	3	1436
1.684	3	6	3	2684
1.6845	3	5	3	1436
1.6845	3	6	3	2684
1.685	3	5	3	1436
1.685	3	6	3	2684
1.6855	3	5	3	1196
1.6855	3	6	3	2684
1.686	3	5	3	1436
1.686	3	6	3	2684
1.6865	3	5	3	1436
1.687	3	5	3	1436
1.687	3	6	3	2684
1.6875	3	5	3	1436
1.6875	3	6	3	2684
1.688	3	5	3	1436
1.6885	3	5	3	1436
1.6885	3	6	3	2684
1.689	3	5	3	1436
1.689	3	6	3	2684
1.6895	3	5	3	1436
1.6895	3	6	3	2684
1.69	3	5	3	1436
1.69	3	6	3	2684
1.6905	3	5	3	1436
1.6905	3	6	3	2684
1.691	3	5	3	1436
1.691	3	6	3	2684
1.6915	3	5	3	1436
1.6915	3	6	3	2684
1.692	3	5	3	1436
1.692	3	6	3	2684
1.6925	3	5	3	1436
1.6925	3	6	3	2684
1.693	3	5	3	1436
1.693	3	6	3	2684
1.6935	3	5	3	1436
1.6935	3	6	3	2684
1.694	3	5	3	1436
1.694	3	6	3	2684
1.6945	3	5	3	1196
1.6945	3	6	3	2684
1.695	3	5	3	1436
1.6955	3	5	3	1436
1.696	3	5	3	1436
1.696	3	6	3	2684
1.6965	3	5	3	1436
1.6965	3	6	3	2684
1.697	3	5	3	1436
1.697	3	6	3	2684
1.6975	3	5	3	1436
1.6975	3	6	3	2684
1.698	3	5	3	1436
1.698	3	6	3	2684
1.6985	3	5	3	1196
1.6985	3	6	3	2684
1.699	3	5	3	1436
1.699	3	6	3	2684
1.6995	3	5	3	1436
1.6995	3	6	3	2684
1.7	3	5	3	1436
1.7	3	6	3	2684
1.7005	3	5	3	1436
1.7005	3	6	3	2684
1.701	3	5	3	1436
1.701	3	6	3	2684
1.7015	3	5	3	1436
1.7015	3	6	3	2684
1.702	3	5	3	1436
1.702	3	6	3	2684
1.7025	3	5	3	1436
1.7025	3	6	3	2684
1.703	3	5	3	1436
1.703	3	6	3	2684
1.7035	3	5	3	1436
1.7035	3	6	3	2684
1.704	3	5	3	1436
1.704	3	6	3	2235
1.7045	3	5	3	1436
1.705	3	5	3	1436
1.705	3	6	3	2684
1.7055	3	5	3	1436
1.7055	3	6	3	2684
1.706	3	5	3	1436
1.706	3	6	3	2684
1.7065	3	5	3	1677
1.7065	5	14	3	203
1.707	3	5	3	1436
1.707	3	6	3	2684
1.707	5	14	3	203
1.7075	3	5	3	1436
1.7075	3	6	3	2684
1.7075	5	14	3	203
1.708	3	5	3	1436
1.708	3	6	3	2684
1.708	5	14	3	203
1.7085	3	5	3	1436
1.7085	3	6	3	2684
1.7085	5	14	3	186
1.709	3	5	3	1436
1.709	3	6	3	2684
1.709	5	14	3	203
1.7095	3	5	3	1196
1.7095	3	6	3	2684
1.7095	5	14	3	5998
1.71	3	5	3	1436
1.71	3	6	3	2684
1.71	5	14	3	5497
1.7105	3	5	3	1436
1.7105	3	6	3	2684
1.7105	5	14	3	5497
1.711	3	5	3	1436
1.711	3	6	3	2684
1.711	5	14	3	5998
1.7115	3	5	3	1436
1.7115	3	6	3	2684
1.7115	5	14	3	5998
1.712	3	5	3	1436
1.712	3	6	3	2684
1.712	5	14	3	5998
1.7125	3	5	3	1436
1.7125	3	6	3	2235
1.7125	5	14	3	5998
1.713	3	5	3	1196
1.713	3	6	3	2684
1.713	5	14	3	5998
1.7135	3	5	3	1436
1.7135	3	6	3	2684
1.7135	5	14	3	5998
1.714	3	5	3	1436
1.714	3	6	3	2684
1.714	5	14	3	5998
1.7145	3	5	3	1436
1.7145	3	6	3	2684
1.7145	5	14	3	5998
1.715	3	5	3	1677
1.715	5	14	3	5998
1.7155	3	5	3	1436
1.7155	3	6	3	2684
1.7155	5	14	3	5998
1.716	3	5	3	1436
1.716	3	6	3	2684
1.716	5	14	3	5998
1.7165	3	5	3	1436
1.7165	3	6	3	2684
1.7165	5	14	3	5998
1.717	3	5	3	1196
1.717	3	6	3	2684
1.717	5	14	3	5998
1.7175	3	5	3	1436
1.7175	3	6	3	2684
1.7175	5	14	3	5998
1.718	3	5	3	1436
1.718	3	6	3	2235
1.718	5	14	3	5998
1.7185	3	5	3	1436
1.7185	3	6	3	2684
1.7185	5	14	3	5998
1.719	3	5	3	1436
1.719	3	6	3	2684
1.719	5	14	3	5998
1.7195	3	5	3	1436
1.7195	3	6	3	2684
1.7195	5	14	3	5998
1.72	3	5	3	1436
1.72	3	6	3	2684
1.72	5	14	3	5998
1.7205	3	5	3	1436
1.7205	5	14	3	5998
1.721	3	5	3	1436
1.721	3	6	3	2684
1.721	5	14	3	5998
1.7215	3	5	3	1436
1.7215	3	6	3	2684
1.7215	5	14	3	5998
1.722	3	5	3	1436
1.722	3	6	3	2684
1.722	5	14	3	5998
1.7225	3	5	3	1436
1.7225	3	6	3	2684
1.7225	5	14	3	5998
1.723	3	5	3	1436
1.723	3	6	3	2684
1.723	5	14	3	5998
1.7235	3	5	3	1436
1.7235	5	14	3	5998
1.724	3	5	3	1436
1.724	3	6	3	2684
1.724	5	14	3	5998
1.7245	3	5	3	1436
1.7245	3	6	3	2684
1.7245	5	14	3	5497
1.725	3	5	3	1436
1.725	3	6	3	2684
1.725	5	14	3	5998
1.7255	3	5	3	1196
1.7255	3	6	3	2684
1.7255	5	14	3	5497
1.726	3	5	3	1436
1.726	3	6	3	2684
1.726	5	14	3	5998
1.7265	3	5	3	1436
1.7265	3	6	3	2684
1.7265	5	14	3	5998
1.727	3	5	3	1436
1.727	5	14	3	5497
1.7275	3	5	3	1436
1.7275	3	6	3	2684
1.7275	5	14	3	5998
1.728	3	5	3	1436
1.728	3	6	3	2684
1.728	5	14	3	5998
1.7285	3	5	3	1436
1.7285	3	6	3	2684
1.7285	5	14	3	5998
1.729	3	5	3	1436
1.729	3	6	3	2684
1.729	5	14	3	5998
1.7295	3	5	3	1436
1.7295	3	6	3	2684
1.7295	5	14	3	5998
1.73	3	5	3	1436
1.73	3	6	3	2684
1.73	5	14	3	5998
1.7305	3	5	3	1436
1.7305	3	6	3	2684
1.7305	5	14	3	5998
1.731	3	5	3	1436
1.731	3	6	3	2684
1.731	5	14	3	5998
1.7315	3	5	3	1436
1.7315	3	6	3	2684
1.7315	5	14	3	5998
1.732	3	5	3	1436
1.732	3	6	3	2684
1.732	5	14	3	5998
1.7325	3	5	3	1436
1.7325	3	6	3	2684
1.7325	5	14	3	5998
1.733	3	5	3	1436
1.733	3	6	3	2684
1.733	5	14	3	5497
1.7335	3	5	3	1436
1.7335	3	6	3	2684
1.7335	5	14	3	5497
1.734	3	5	3	1436
1.734	3	6	3	2684
1.734	5	14	3	5998
1.7345	3	5	3	1196
1.7345	3	6	3	2684
1.7345	5	14	3	5998
1.735	3	5	3	1436
1.735	3	6	3	2684
1.735	5	14	3	5497
1.7355	3	5	3	1436
1.7355	3	6	3	2684
1.7355	5	14	3	5998
1.736	3	5	3	1436
1.736	5	14	3	5998
1.7365	3	5	3	1436
1.7365	3	6	3	2684
1.7365	5	14	3	5998
1.737	3	5	3	2155
1.737	3	6	3	1107
1.737	5	14	3	5998
1.7375	3	5	3	2876
1.7375	5	14	3	5998
1.738	3	5	3	2876
1.738	5	14	3	5998
1.7385	3	5	3	2636
1.7385	5	14	3	5998
1.739	3	5	3	2876
1.739	5	14	3	5998
1.7395	3	5	3	2155
1.7395	5	14	3	5998
1.74	3	5	3	2876
1.74	5	14	3	5998
1.7405	3	5	3	2876
1.7405	5	14	3	5998
1.741	3	5	3	2876
1.741	5	14	3	5998
1.7415	3	5	3	2876
1.7415	5	14	3	5998
1.742	3	5	3	2876
1.742	5	14	3	5998
1.7425	3	5	3	2876
1.7425	5	14	3	5998
1.743	3	5	3	2876
1.743	5	14	3	5998
1.7435	3	5	3	2876
1.7435	5	14	3	5497
1.744	3	5	3	2636
1.744	5	14	3	5998
1.7445	3	5	3	2876
1.7445	5	14	3	5998
1.745	3	5	3	2876
1.745	5	14	3	5998
1.7455	3	5	3	2876
1.7455	5	14	3	5998
1.746	3	5	3	2876
1.746	5	14	3	5998
1.7465	3	5	3	2876
1.7465	5	14	3	5998
1.747	3	5	3	2876
1.747	5	14	3	5998
1.7475	3	5	3	2876
1.7475	5	14	3	5998
1.748	3	5	3	2876
1.748	5	14	3	5998
1.7485	3	5	3	2874
1.7485	5	14	3	5497
1.749	3	5	3	2876
1.749	5	14	3	5998
1.7495	3	5	3	2636
1.7495	5	14	3	5998
1.75	3	5	3	2876
1.75	5	14	3	5497
1.7505	3	5	3	2876
1.7505	5	14	3	5497
1.751	3	5	3	2876
1.751	5	14	3	5998
1.7515	3	5	3	2876
1.7515	5	14	3	5998
1.752	3	5	3	2876
1.752	5	14	3	5998
1.7525	3	5	3	2636
1.7525	5	14	3	5998
1.753	3	5	3	2636
1.753	5	14	3	5998
1.7535	3	5	3	2876
1.7535	5	14	3	920
1.754	3	5	3	2876
1.7545	3	5	3	2876
1.755	3	5	3	2876
1.7555	3	5	3	2876
1.756	3	5	3	2876
1.7565	3	5	3	2876
1.757	3	5	3	2636
1.7575	3	5	3	2876
1.758	3	5	3	2636
1.7585	3	5	3	2876
1.759	3	5	3	2876
1.7595	3	5	3	2876
1.76	3	5	3	2876
1.7605	3	5	3	2636
1.761	3	5	3	523
1.87	1	6	3	203
1.8705	1	6	3	203
1.871	1	6	3	203
1.8715	1	6	3	203
1.872	1	6	3	203
1.8725	1	6	3	203
1.873	1	6	3	6485
1.8735	1	6	3	6485
1.874	1	6	3	6485
1.8745	1	6	3	6485
1.875	1	6	3	6485
1.8755	1	6	3	6485
1.876	1	6	3	5946
1.8765	1	6	3	5946
1.877	1	6	3	6485
1.8775	1	6	3	6485
1.878	1	6	3	6485
1.8785	1	6	3	6485
1.879	1	6	3	6485
1.8795	1	6	3	6485
1.88	1	6	3	6485
1.8805	1	6	3	6485
1.881	1	6	3	6485
1.8815	1	6	3	5946
1.882	1	6	3	6485
1.8825	1	6	3	6485
1.883	1	6	3	6485
1.8835	1	6	3	6485
1.884	1	6	3	6485
1.8845	1	6	3	6485
1.885	1	6	3	5946
1.8855	1	6	3	6485
1.886	1	6	3	6485
1.8865	1	6	3	6485
1.887	1	6	3	6485
1.8875	1	6	3	6485
1.888	1	6	3	6485
1.8885	1	6	3	5946
1.889	1	6	3	6485
1.8895	1	6	3	6485
1.89	1	6	3	6485
1.8905	1	6	3	6485
1.891	1	6	3	6485
1.8915	1	6	3	6485
1.892	1	6	3	5946
1.8925	1	6	3	5946
1.893	1	6	3	6485
1.8935	1	6	3	6485
1.894	1	6	3	6485
1.8945	1	6	3	5946
1.895	1	6	3	6485
1.8955	1	6	3	6485
1.896	1	6	3	6485
1.896	5	15	3	203
1.8965	1	6	3	6485
1.8965	5	15	3	203
1.897	1	6	3	6485
1.897	5	15	3	203
1.8975	1	6	3	6485
1.8975	5	15	3	203
1.898	1	6	3	6485
1.898	5	15	3	203
1.8985	1	6	3	6485
1.8985	5	15	3	203
1.899	1	6	3	6485
1.899	5	15	3	6485
1.8995	1	6	3	6485
1.8995	5	15	3	6485
1.9	1	6	3	6485
1.9	5	15	3	6485
1.9005	1	6	3	6485
1.9005	5	15	3	6485
1.901	1	6	3	6485
1.901	5	15	3	6485
1.9015	1	6	3	6485
1.902	1	6	3	5946
1.902	5	15	3	6485
1.9025	1	6	3	6485
1.9025	5	15	3	6485
1.903	1	6	3	6485
1.903	5	15	3	6485
1.9035	1	6	3	6485
1.9035	5	15	3	5946
1.904	1	6	3	6485
1.904	5	15	3	6485
1.9045	1	6	3	6485
1.9045	5	15	3	6485
1.905	1	6	3	6485
1.905	5	15	3	6485
1.9055	1	6	3	6485
1.9055	5	15	3	6485
1.906	1	6	3	5946
1.906	5	15	3	6485
1.9065	1	6	3	6485
1.9065	5	15	3	6485
1.907	1	6	3	6485
1.907	5	15	3	6485
1.9075	1	6	3	6485
1.9075	5	15	3	6485
1.908	1	6	3	6485
1.908	5	15	3	6485
1.9085	1	6	3	6485
1.9085	5	15	3	5946
1.909	1	6	3	6485
1.9095	1	6	3	6485
1.91	1	6	3	6485
1.91	5	15	3	5946
1.9105	1	6	3	6485
1.9105	5	15	3	5946
1.911	1	6	3	6485
1.911	5	15	3	6485
1.9115	1	6	3	6485
1.9115	5	15	3	6485
1.912	1	6	3	6485
1.912	5	15	3	6485
1.9125	1	6	3	6485
1.9125	5	15	3	6485
1.913	1	6	3	6485
1.913	5	15	3	6485
1.9135	1	6	3	2819
1.9135	5	15	3	6485
1.914	5	15	3	6485
1.915	5	15	3	6485
1.9155	5	15	3	6485
1.916	5	15	3	6485
1.9165	5	15	3	6485
1.917	5	15	3	6485
1.918	5	15	3	6485
1.9185	5	15	3	6485
1.919	5	15	3	6485
1.9195	5	15	3	6485
1.92	5	15	3	6485
1.9205	5	15	3	6485
1.921	5	15	3	6485
1.9215	5	15	3	6485
1.922	5	15	3	6485
1.9225	5	15	3	6485
1.923	5	15	3	6485
1.9235	5	15	3	6485
1.924	5	15	3	6485
1.9245	5	15	3	5946
1.9255	5	15	3	5946
1.9275	5	15	3	6485
1.928	5	15	3	6485
1.9285	5	15	3	6485
1.929	5	15	3	6485
1.9295	5	15	3	6485
1.93	5	15	3	6485
1.931	5	15	3	6485
1.9315	5	15	3	6485
1.932	5	15	3	6485
1.933	5	15	3	5946
1.9335	5	15	3	5946
1.9345	5	15	3	6485
1.935	5	15	3	5946
1.9355	5	15	3	6485
1.936	5	15	3	6485
1.9365	5	15	3	6485
1.937	5	15	3	6485
1.938	5	15	3	6485
1.9385	5	15	3	6485
1.939	5	15	3	6485
1.94	5	15	3	6485
1.9405	5	15	3	6485
1.9415	5	15	3	6485
1.942	5	15	3	6485
1.9425	5	15	3	6485
1.943	5	15	3	6485
1.9435	5	15	3	5946
1.944	5	15	3	6485
1.9445	5	15	3	6485
1.945	5	15	3	6485
1.9455	5	15	3	6485
1.946	5	15	3	6485
1.9465	5	15	3	6485
1.9475	5	15	3	2819
2.006	1	11	3	203
2.0065	1	11	3	203
2.007	1	11	3	203
2.0075	1	11	3	203
2.008	1	11	3	203
2.008	5	1	3	203
2.0085	1	11	3	186
2.0085	5	1	3	203
2.009	1	11	3	6485
2.009	5	1	3	203
2.0095	1	11	3	6485
2.0095	5	1	3	203
2.01	1	11	3	6485
2.01	5	1	3	203
2.0105	1	11	3	6485
2.0105	5	1	3	203
2.011	1	11	3	6485
2.011	5	1	3	6485
2.0115	1	11	3	6485
2.0115	5	1	3	6485
2.012	1	11	3	5946
2.012	5	1	3	6485
2.0125	1	11	3	5946
2.0125	5	1	3	6485
2.013	1	11	3	6485
2.013	5	1	3	5946
2.0135	1	11	3	6485
2.0135	5	1	3	5946
2.014	1	11	3	6485
2.014	5	1	3	6485
2.0145	1	11	3	5946
2.0145	5	1	3	6485
2.015	1	11	3	6485
2.015	5	1	3	5946
2.0155	1	11	3	6485
2.0155	5	1	3	6485
2.016	1	11	3	6485
2.016	5	1	3	6485
2.0165	1	11	3	6485
2.0165	5	1	3	6485
2.017	1	11	3	6485
2.017	5	1	3	6485
2.0175	1	11	3	6485
2.0175	5	1	3	6485
2.018	1	11	3	6485
2.018	5	1	3	6485
2.0185	1	11	3	6485
2.0185	5	1	3	6485
2.019	1	11	3	6485
2.019	5	1	3	6485
2.0195	1	11	3	6485
2.0195	5	1	3	6485
2.02	1	11	3	6485
2.02	5	1	3	6485
2.0205	1	11	3	6485
2.0205	5	1	3	6485
2.021	1	11	3	6485
2.021	5	1	3	6485
2.0215	1	11	3	6485
2.0215	5	1	3	6485
2.022	1	11	3	5946
2.022	5	1	3	6485
2.0225	1	11	3	6485
2.0225	5	1	3	6485
2.023	1	11	3	6485
2.023	5	1	3	6485
2.0235	1	11	3	6485
2.0235	5	1	3	5946
2.024	1	11	3	6485
2.024	5	1	3	6485
2.0245	1	11	3	6485
2.0245	5	1	3	6485
2.025	1	11	3	6485
2.025	5	1	3	6485
2.0255	1	11	3	6485
2.0255	5	1	3	6485
2.026	1	11	3	5946
2.026	5	1	3	6485
2.0265	1	11	3	6485
2.0265	5	1	3	6485
2.027	1	11	3	6485
2.027	5	1	3	6485
2.0275	1	11	3	6485
2.0275	5	1	3	6485
2.028	1	11	3	6485
2.028	5	1	3	6485
2.0285	1	11	3	6485
2.0285	5	1	3	5946
2.029	1	11	3	6485
2.029	5	1	3	6485
2.0295	1	11	3	6485
2.0295	5	1	3	6485
2.03	1	11	3	6485
2.03	5	1	3	5946
2.0305	1	11	3	6485
2.0305	5	1	3	5946
2.031	1	11	3	6485
2.031	5	1	3	6485
2.0315	1	11	3	6485
2.0315	5	1	3	6485
2.032	1	11	3	6485
2.032	5	1	3	6485
2.0325	1	11	3	6485
2.0325	5	1	3	6485
2.033	1	11	3	6485
2.033	5	1	3	6485
2.0335	1	11	3	6485
2.0335	5	1	3	6485
2.034	1	11	3	6485
2.034	5	1	3	6485
2.0345	1	11	3	6485
2.0345	5	1	3	6485
2.035	1	11	3	6485
2.035	5	1	3	6485
2.0355	1	11	3	6485
2.0355	5	1	3	6485
2.036	1	11	3	5946
2.036	5	1	3	6485
2.0365	1	11	3	5946
2.0365	5	1	3	6485
2.037	1	11	3	6485
2.037	5	1	3	6485
2.0375	1	11	3	6485
2.0375	5	1	3	6485
2.038	1	11	3	6485
2.038	5	1	3	6485
2.0385	1	11	3	6485
2.0385	5	1	3	6485
2.039	1	11	3	6485
2.039	5	1	3	6485
2.0395	1	11	3	6485
2.0395	5	1	3	6485
2.04	1	11	3	6485
2.04	5	1	3	6485
2.0405	1	11	3	6485
2.0405	5	1	3	6485
2.041	1	11	3	6485
2.041	5	1	3	6485
2.0415	1	11	3	5946
2.0415	5	1	3	6485
2.042	1	11	3	6485
2.042	5	1	3	6485
2.0425	1	11	3	6485
2.0425	5	1	3	6485
2.043	1	11	3	6485
2.043	5	1	3	6485
2.0435	1	11	3	6485
2.0435	5	1	3	6485
2.044	1	11	3	6485
2.044	5	1	3	6485
2.0445	1	11	3	6485
2.0445	5	1	3	5946
2.045	1	11	3	5946
2.045	5	1	3	6485
2.0455	1	11	3	6485
2.0455	5	1	3	5946
2.046	1	11	3	6485
2.046	5	1	3	6485
2.0465	1	11	3	6485
2.0465	5	1	3	6485
2.047	1	11	3	6485
2.047	5	1	3	5946
2.0475	1	11	3	6485
2.0475	5	1	3	6485
2.048	1	11	3	6485
2.048	5	1	3	6485
2.0485	1	11	3	5946
2.0485	5	1	3	6485
2.049	1	11	3	6485
2.049	5	1	3	6485
2.0495	1	11	3	2836
2.0495	5	1	3	6485
2.05	5	1	3	6485
2.0505	5	1	3	6485
2.051	5	1	3	6485
2.0515	5	1	3	2819
2.064	5	2	3	203
2.0645	5	2	3	203
2.065	5	2	3	203
2.0655	5	2	3	203
2.066	5	2	3	203
2.0665	5	2	3	203
2.067	5	2	3	6485
2.0675	5	2	3	6485
2.068	5	2	3	6485
2.0685	5	2	3	5946
2.069	5	2	3	6485
2.0695	5	2	3	6485
2.07	5	2	3	5946
2.0705	5	2	3	5946
2.071	5	2	3	6485
2.0715	5	2	3	6485
2.072	5	2	3	6485
2.0725	5	2	3	6485
2.073	5	2	3	6485
2.0735	5	2	3	6485
2.074	5	2	3	6485
2.0745	5	2	3	6485
2.075	5	2	3	6485
2.0755	5	2	3	6485
2.076	5	2	3	6485
2.0765	5	2	3	6485
2.077	5	2	3	6485
2.0775	5	2	3	6485
2.078	5	2	3	6485
2.0785	5	2	3	6485
2.079	5	2	3	6485
2.0795	5	2	3	6485
2.08	5	2	3	6485
2.0805	5	2	3	6485
2.081	5	2	3	6485
2.0815	5	2	3	6485
2.082	5	2	3	6485
2.0825	5	2	3	6485
2.083	5	2	3	6485
2.0835	5	2	3	6485
2.084	5	2	3	6485
2.0845	5	2	3	5946
2.085	5	2	3	6485
2.0855	5	2	3	5946
2.086	5	2	3	6485
2.0865	5	2	3	6485
2.087	5	2	3	5946
2.0875	5	2	3	6485
2.088	5	2	3	6485
2.0885	5	2	3	6485
2.089	5	2	3	6485
2.0895	5	2	3	6485
2.09	5	2	3	6485
2.0905	5	2	3	6485
2.091	5	2	3	6485
2.0915	5	2	3	6485
2.092	5	2	3	6485
2.0925	5	2	3	6485
2.093	5	2	3	5946
2.0935	5	2	3	5946
2.094	5	2	3	6485
2.0945	5	2	3	6485
2.095	5	2	3	5946
2.0955	5	2	3	6485
2.096	5	2	3	6485
2.0965	5	2	3	6485
2.097	5	2	3	6485
2.0975	5	2	3	6485
2.098	5	2	3	6485
2.0985	5	2	3	6485
2.099	5	2	3	6485
2.0995	5	2	3	6485
2.1	5	2	3	6485
2.1005	5	2	3	6485
2.101	5	2	3	6485
2.1015	5	2	3	6485
2.102	5	2	3	6485
2.1025	5	2	3	6485
2.103	5	2	3	6485
2.1035	5	2	3	5946
2.104	5	2	3	6485
2.1045	5	2	3	6485
2.105	5	2	3	6485
2.1055	5	2	3	6485
2.106	5	2	3	6485
2.1065	5	2	3	6485
2.107	5	2	3	6485
2.1075	5	2	3	2819
2.1685	5	3	3	203
2.169	5	3	3	203
2.1695	5	3	3	203
2.17	5	3	3	203
2.1705	5	3	3	203
2.171	5	3	3	203
2.1715	5	3	3	6485
2.172	5	3	3	6485
2.1725	5	3	3	6485
2.173	5	3	3	5946
2.1735	5	3	3	5946
2.174	5	3	3	6485
2.1745	5	3	3	6485
2.175	5	3	3	5946
2.1755	5	3	3	6485
2.176	5	3	3	6485
2.1765	5	3	3	6485
2.177	5	3	3	6485
2.1775	5	3	3	6485
2.178	5	3	3	6485
2.1785	5	3	3	6485
2.179	5	3	3	6485
2.1795	5	3	3	6485
2.18	5	3	3	6485
2.1805	5	3	3	6485
2.181	5	3	3	6485
2.1815	5	3	3	6485
2.182	5	3	3	6485
2.1825	5	3	3	6485
2.183	5	3	3	6485
2.1835	5	3	3	5946
2.184	5	3	3	6485
2.1845	5	3	3	6485
2.185	5	3	3	6485
2.1855	5	3	3	6485
2.186	5	3	3	6485
2.1865	5	3	3	6485
2.187	5	3	3	6485
2.1875	5	3	3	6485
2.188	5	3	3	6485
2.1885	5	3	3	5946
2.189	5	3	3	6485
2.1895	5	3	3	6485
2.19	5	3	3	5946
2.1905	5	3	3	5946
2.191	5	3	3	3241
2.191	5	4	3	98
2.1915	5	3	3	3241
2.1915	5	4	3	98
2.192	5	3	3	3241
2.192	5	4	3	98
2.1925	5	3	3	3241
2.1925	5	4	3	98
2.193	5	3	3	3241
2.193	5	4	3	98
2.1935	5	3	3	3241
2.1935	5	4	3	98
2.194	5	3	3	3241
2.194	5	4	3	3241
2.1945	5	3	3	3241
2.1945	5	4	3	3241
2.195	5	3	3	3241
2.195	5	4	3	3241
2.1955	5	3	3	3241
2.1955	5	4	3	3241
2.196	5	3	3	3241
2.196	5	4	3	3241
2.1965	5	3	3	3241
2.1965	5	4	3	3241
2.197	5	3	3	3241
2.197	5	4	3	3241
2.1975	5	3	3	3241
2.1975	5	4	3	3241
2.198	5	3	3	3241
2.198	5	4	3	3241
2.1985	5	3	3	3241
2.1985	5	4	3	3241
2.199	5	3	3	3241
2.199	5	4	3	3241
2.1995	5	3	3	3241
2.1995	5	4	3	3241
2.2	5	3	3	3241
2.2	5	4	3	3241
2.2005	5	3	3	3241
2.2005	5	4	3	3241
2.201	5	3	3	3241
2.201	5	4	3	3241
2.2015	5	3	3	3241
2.2015	5	4	3	3241
2.202	5	3	3	3241
2.202	5	4	3	3241
2.2025	5	3	3	3241
2.2025	5	4	3	3241
2.203	5	3	3	3241
2.203	5	4	3	3241
2.2035	5	3	3	3241
2.2035	5	4	3	3241
2.204	5	3	3	3241
2.204	5	4	3	3241
2.2045	5	3	3	2701
2.2045	5	4	3	3241
2.205	5	3	3	3241
2.205	5	4	3	3241
2.2055	5	3	3	3241
2.2055	5	4	3	2701
2.206	5	3	3	3241
2.206	5	4	3	3241
2.2065	5	3	3	3241
2.2065	5	4	3	3241
2.207	5	3	3	2701
2.207	5	4	3	3241
2.2075	5	3	3	3241
2.2075	5	4	3	3241
2.208	5	3	3	3241
2.208	5	4	3	3241
2.2085	5	3	3	3241
2.2085	5	4	3	3241
2.209	5	3	3	3241
2.209	5	4	3	3241
2.2095	5	3	3	3241
2.2095	5	4	3	3241
2.21	5	3	3	3241
2.21	5	4	3	3241
2.2105	5	3	3	3241
2.2105	5	4	3	3241
2.211	5	3	3	3241
2.211	5	4	3	3241
2.2115	5	3	3	3241
2.2115	5	4	3	3241
2.212	5	3	3	3241
2.212	5	4	3	3241
2.2125	5	3	3	3241
2.2125	5	4	3	3241
2.213	5	3	3	3241
2.213	5	4	3	2701
2.2135	5	3	3	2701
2.2135	5	4	3	3241
2.214	5	3	3	3241
2.214	5	4	3	3241
2.2145	5	3	3	3241
2.2145	5	4	3	3241
2.215	5	3	3	3241
2.215	5	4	3	2701
2.2155	5	3	3	3241
2.2155	5	4	3	3241
2.216	5	3	3	3241
2.216	5	4	3	3241
2.2165	5	3	3	3241
2.2165	5	4	3	3241
2.217	5	3	3	3241
2.217	5	4	3	3241
2.2175	5	3	3	3241
2.2175	5	4	3	3241
2.218	5	3	3	3241
2.218	5	4	3	3241
2.2185	5	3	3	3241
2.2185	5	4	3	3241
2.219	5	3	3	3241
2.219	5	4	3	3241
2.2195	5	3	3	3241
2.2195	5	4	3	3241
2.22	5	3	3	3241
2.22	5	4	3	3241
2.2205	5	3	3	3241
2.2205	5	4	3	3241
2.221	5	3	3	3241
2.221	5	4	3	3241
2.2215	5	3	3	3241
2.2215	5	4	3	3241
2.222	5	3	3	3241
2.222	5	4	3	3241
2.2225	5	3	3	3241
2.2225	5	4	3	3241
2.223	5	3	3	3241
2.223	5	4	3	3241
2.2235	5	3	3	2701
2.2235	5	4	3	3241
2.224	5	3	3	3241
2.224	5	4	3	3241
2.2245	5	3	3	3241
2.2245	5	4	3	3241
2.225	5	3	3	3241
2.225	5	4	3	3241
2.2255	5	3	3	3241
2.2255	5	4	3	3241
2.226	5	3	3	3241
2.226	5	4	3	3241
2.2265	5	3	3	3241
2.2265	5	4	3	3241
2.227	5	3	3	3241
2.227	5	4	3	3241
2.2275	5	3	3	3241
2.2275	5	4	3	3241
2.228	5	3	3	3241
2.228	5	4	3	3241
2.2285	5	3	3	3241
2.2285	5	4	3	2701
2.229	5	3	3	3241
2.229	5	4	3	3241
2.2295	5	3	3	3241
2.2295	5	4	3	3241
2.23	5	3	3	2701
2.23	5	4	3	3241
2.2305	5	3	3	3241
2.2305	5	4	3	2701
2.231	5	3	3	3241
2.231	5	4	3	3241
2.2315	5	3	3	3241
2.2315	5	4	3	3241
2.232	5	3	3	3241
