Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
0.837464	3	0	7	-96.2002
0.837464	5	0	14	-102.507
0.837464	3	0	10	-106.523
0.837929	1	0	21	-113.687
0.837964	3	0	7	-96.2002
0.837964	5	0	14	-102.507
0.837964	3	0	10	-106.523
0.838429	3	0	28	-107.346
0.838464	3	0	7	-96.2002
0.838464	3	0	10	-106.523
0.838464	5	0	14	-102.507
0.838964	3	0	7	-96.2002
0.838964	5	0	14	-102.507
0.838964	3	0	10	-106.523
0.839429	3	0	10	-106.523
0.839464	3	0	7	-96.2002
0.839464	5	0	14	-102.507
0.839464	3	0	10	-106.523
0.839964	3	0	7	-96.2002
0.839964	5	0	14	-102.507
0.839964	3	0	10	-106.523
0.840464	3	0	7	-96.2002
0.840464	5	0	14	-102.507
0.840464	3	0	10	-106.523
0.840964	3	0	7	-96.2002
0.840964	5	0	14	-102.507
0.840964	3	0	10	-106.523
0.841464	3	0	7	-96.2002
0.841464	5	0	14	-102.507
0.841464	3	0	10	-106.523
0.841929	3	0	16	-107.008
0.841964	3	0	7	-96.2002
0.841964	3	0	10	-106.523
0.841964	5	0	14	-102.507
0.842464	3	0	10	-106.523
0.842464	5	0	14	-102.507
0.842929	1	0	24	-109.714
0.842964	3	0	10	-106.523
0.842964	5	0	14	-102.507
0.843464	3	0	10	-106.523
0.843464	5	0	14	-102.507
0.843964	3	0	10	-106.523
0.843964	5	0	14	-102.507
0.844464	3	0	10	-106.523
0.844464	5	0	14	-102.507
0.844964	3	0	10	-106.523
0.844964	5	0	14	-102.507
0.845464	3	0	10	-106.523
0.845464	5	0	14	-102.507
0.845929	5	0	26	-85.9646
0.845964	5	0	14	-102.507
0.845964	3	0	10	-106.523
0.846429	1	0	15	-112.144
0.846464	5	0	14	-102.507
0.846464	3	0	10	-106.523
0.846929	3	0	22	-114.926
0.846929	5	0	5	-93.4123
0.846964	5	0	14	-102.507
0.846964	3	0	10	-106.523
0.847464	5	0	14	-102.507
0.847464	3	0	10	-106.523
0.847964	5	0	14	-102.507
0.847964	3	0	10	-106.523
0.848429	5	0	20	-97.6195
0.848464	5	0	14	-102.507
0.848464	3	0	10	-106.523
0.848964	5	0	14	-102.507
0.848964	3	0	10	-106.523
0.849464	5	0	14	-102.507
0.849464	3	0	10	-106.523
0.849929	1	0	30	-110.066
0.849964	5	0	14	-102.507
0.849964	3	0	10	-106.523
0.850464	5	0	14	-102.507
0.850464	3	0	10	-106.523
0.850964	5	0	14	-102.507
0.850964	3	0	10	-106.523
0.851464	5	0	14	-102.507
0.851464	3	0	10	-106.523
0.851964	5	0	14	-102.507
0.851964	3	0	10	-106.523
0.852464	5	0	14	-102.507
0.852464	3	0	10	-106.523
0.852964	5	0	14	-102.507
0.852964	3	0	10	-106.523
0.853429	1	0	3	-114.19
0.853464	5	0	14	-102.507
0.853464	3	0	10	-106.523
0.853929	1	0	12	-110.333
0.853964	5	0	14	-102.507
0.853964	3	0	10	-106.523
0.854429	5	0	11	-102.569
0.854464	5	0	14	-102.507
0.854464	3	0	10	-106.523
0.854929	5	0	14	-102.507
0.854964	3	0	10	-106.523
0.854964	5	0	14	-102.507
0.855464	3	0	10	-106.523
0.855464	5	0	14	-102.507
0.855929	1	0	27	-107.861
0.855929	3	0	25	-115.525
0.855964	3	0	10	-106.523
0.855964	5	0	14	-102.507
0.856429	5	0	29	-107.965
0.856464	5	0	14	-102.507
0.856464	3	0	10	-106.523
0.856964	5	0	14	-102.507
0.856964	3	0	10	-106.523
0.857464	5	0	14	-102.507
0.857464	3	0	10	-106.523
0.857964	3	0	10	-106.523
0.857964	5	0	14	-102.507
0.858464	3	0	10	-106.523
0.858464	5	0	14	-102.507
0.858964	3	0	10	-106.523
0.858964	5	0	14	-102.507
0.859464	3	0	10	-106.523
0.859464	5	0	14	-102.507
0.859929	3	0	4	-113.828
0.859964	5	0	14	-102.507
0.860464	5	0	14	-102.507
0.860964	5	0	14	-102.507
0.861464	5	0	14	-102.507
0.861964	5	0	14	-102.507
0.862464	5	0	14	-102.507
0.862964	5	0	14	-102.507
0.863429	1	0	18	-111.712
0.863464	5	0	14	-102.507
0.863964	5	0	14	-102.507
0.864464	5	0	14	-102.507
0.864929	5	0	17	-110.871
0.864964	5	0	14	-102.507
0.865429	3	0	19	-110.182
0.865464	5	0	14	-102.507
0.865964	5	0	14	-102.507
0.866464	5	0	14	-102.507
0.866964	5	0	14	-102.507
0.867429	1	0	9	-109.928
0.867464	5	0	14	-102.507
0.867964	5	0	14	-102.507
0.868464	5	0	14	-102.507
0.868964	5	0	14	-102.507
0.869464	5	0	14	-102.507
0.869929	5	0	32	-115.839
0.870929	3	0	31	-100.317
0.871429	5	0	8	-92.0396
0.871929	5	0	23	-111.895
0.873929	3	0	7	-96.2002
0.874429	3	0	13	-112.759
0.877429	1	0	6	-108.316
0.877929	1	0	21	-113.687
0.878429	3	0	28	-107.346
0.879429	3	0	10	-106.523
0.881929	3	0	16	-107.008
0.882929	1	0	24	-109.714
0.885929	5	0	26	-85.9646
0.886429	1	0	15	-112.144
0.886929	3	0	22	-114.926
0.886929	5	0	5	-93.4123
0.888429	5	0	20	-97.6195
0.889929	1	0	30	-110.066
0.893429	1	0	3	-114.19
0.893929	1	0	12	-110.333
0.894429	5	0	11	-102.569
0.894929	5	0	14	-102.507
0.895929	1	0	27	-107.861
0.895929	3	0	25	-115.525
0.896429	5	0	29	-107.965
0.899929	3	0	4	-113.828
0.903429	1	0	18	-111.712
0.904929	5	0	17	-110.871
0.905429	3	0	19	-110.182
0.906464	5	0	17	-110.871
0.906964	5	0	17	-110.871
0.907429	1	0	9	-109.928
0.907464	5	0	17	-110.871
0.907964	5	0	17	-110.871
0.908464	5	0	17	-110.871
0.908964	5	0	17	-110.871
0.909464	5	0	17	-110.871
0.909929	5	0	32	-115.839
0.909964	5	0	17	-110.871
0.910464	5	0	17	-110.871
0.910929	3	0	31	-100.317
0.910964	5	0	17	-110.871
0.911429	5	0	8	-92.0396
0.911464	5	0	17	-110.871
0.911929	5	0	23	-111.895
0.911964	5	0	17	-110.871
0.912464	5	0	17	-110.871
0.912964	5	0	17	-110.871
0.913464	5	0	17	-110.871
0.913929	3	0	7	-96.2002
0.913964	5	0	17	-110.871
0.914429	3	0	13	-112.759
0.914464	5	0	17	-110.871
0.914964	5	0	17	-110.871
0.915464	5	0	17	-110.871
0.915964	5	0	17	-110.871
0.916464	5	0	17	-110.871
0.916964	5	0	17	-110.871
0.917429	1	0	6	-108.316
0.917464	5	0	17	-110.871
0.917929	1	0	21	-113.687
0.917964	5	0	17	-110.871
0.918429	3	0	28	-107.346
0.918464	5	0	17	-110.871
0.918964	5	0	17	-110.871
0.919429	3	0	10	-106.523
0.919464	5	0	17	-110.871
0.919964	5	0	17	-110.871
0.920464	5	0	17	-110.871
0.920964	5	0	17	-110.871
0.921464	5	0	17	-110.871
0.921929	3	0	16	-107.008
0.921964	5	0	17	-110.871
0.922464	5	0	17	-110.871
0.922929	1	0	24	-109.714
0.922964	5	0	17	-110.871
0.923464	5	0	17	-110.871
0.923964	5	0	17	-110.871
0.924464	5	0	17	-110.871
0.924964	5	0	17	-110.871
0.925464	5	0	17	-110.871
0.925929	5	0	26	-85.9646
0.925964	5	0	17	-110.871
0.926429	1	0	15	-112.144
0.926464	5	0	17	-110.871
0.926929	3	0	22	-114.926
0.926929	5	0	5	-93.4123
0.926964	5	0	17	-110.871
0.927464	5	0	17	-110.871
0.927964	5	0	17	-110.871
0.928429	5	0	20	-97.6195
0.928464	5	0	17	-110.871
0.928964	5	0	17	-110.871
0.929464	5	0	17	-110.871
0.929929	1	0	30	-110.066
0.929964	5	0	17	-110.871
0.930464	5	0	17	-110.871
0.930964	5	0	17	-110.871
0.931464	5	0	17	-110.871
0.931964	1	0	6	-108.316
0.931964	5	0	17	-110.871
0.932464	1	0	6	-108.316
0.932464	5	0	17	-110.871
0.932964	1	0	6	-108.316
0.932964	5	0	17	-110.871
0.933429	1	0	3	-114.19
0.933464	1	0	6	-108.316
0.933464	5	0	17	-110.871
0.933929	1	0	12	-110.333
0.933964	1	0	6	-108.316
0.933964	5	0	17	-110.871
0.934429	5	0	11	-102.569
0.934464	5	0	17	-110.871
0.934464	1	0	6	-108.316
0.934929	5	0	14	-102.507
0.934964	5	0	17	-110.871
0.934964	1	0	6	-108.316
0.935464	5	0	17	-110.871
0.935464	1	0	6	-108.316
0.935929	1	0	27	-107.861
0.935929	3	0	25	-115.525
0.935964	1	0	6	-108.316
0.935964	5	0	17	-110.871
0.936429	5	0	29	-107.965
0.936464	5	0	17	-110.871
0.936464	1	0	6	-108.316
0.936964	5	0	17	-110.871
0.936964	1	0	6	-108.316
0.937464	5	0	17	-110.871
0.937464	1	0	6	-108.316
0.937964	5	0	17	-110.871
0.937964	1	0	6	-108.316
0.938464	5	0	17	-110.871
0.938464	1	0	6	-108.316
0.938964	5	0	17	-110.871
0.938964	1	0	6	-108.316
0.939464	5	0	17	-110.871
0.939464	1	0	6	-108.316
0.939929	3	0	4	-113.828
0.939964	5	0	17	-110.871
0.939964	1	0	6	-108.316
0.940464	5	0	17	-110.871
0.940464	1	0	6	-108.316
0.940964	5	0	17	-110.871
0.940964	1	0	6	-108.316
0.941464	5	0	17	-110.871
0.941464	1	0	6	-108.316
0.941964	5	0	17	-110.871
0.941964	1	0	6	-108.316
0.942464	5	0	17	-110.871
0.942464	1	0	6	-108.316
0.942964	5	0	17	-110.871
0.942964	1	0	6	-108.316
0.943429	1	0	18	-111.712
0.943464	1	0	6	-108.316
0.943464	5	0	17	-110.871
0.943964	1	0	6	-108.316
0.943964	5	0	17	-110.871
0.944464	1	0	6	-108.316
0.944464	5	0	17	-110.871
0.944929	5	0	17	-110.871
0.944964	1	0	6	-108.316
0.944964	5	0	17	-110.871
0.945429	3	0	19	-110.182
0.945464	1	0	6	-108.316
0.945464	5	0	17	-110.871
0.945964	5	0	17	-110.871
0.945964	1	0	6	-108.316
0.946464	5	0	17	-110.871
0.946464	1	0	6	-108.316
0.946964	5	0	17	-110.871
0.946964	1	0	6	-108.316
0.947429	1	0	9	-109.928
0.947464	5	0	17	-110.871
0.947464	1	0	6	-108.316
0.947964	1	0	6	-108.316
0.948464	1	0	6	-108.316
0.948964	1	0	6	-108.316
0.949464	1	0	6	-108.316
0.949929	5	0	32	-115.839
0.949964	1	0	6	-108.316
0.950464	1	0	6	-108.316
0.950929	3	0	31	-100.317
0.950964	1	0	6	-108.316
0.951429	5	0	8	-92.0396
0.951464	1	0	6	-108.316
0.951929	5	0	23	-111.895
0.951964	1	0	6	-108.316
0.952464	1	0	6	-108.316
0.952964	1	0	6	-108.316
0.953464	1	0	6	-108.316
0.953929	3	0	7	-96.2002
0.953964	1	0	6	-108.316
0.954429	3	0	13	-112.759
0.954464	1	0	6	-108.316
0.954964	1	0	6	-108.316
0.955464	1	0	6	-108.316
0.955964	1	0	6	-108.316
0.956464	1	0	6	-108.316
0.956964	1	0	6	-108.316
0.957429	1	0	6	-108.316
0.957464	1	0	6	-108.316
0.957929	1	0	21	-113.687
0.957964	1	0	6	-108.316
0.958429	3	0	28	-107.346
0.958464	1	0	6	-108.316
0.958964	1	0	6	-108.316
0.959429	3	0	10	-106.523
0.959464	1	0	6	-108.316
0.959964	1	0	6	-108.316
0.960464	1	0	6	-108.316
0.960964	1	0	6	-108.316
0.961464	1	0	6	-108.316
0.961929	3	0	16	-107.008
0.961964	1	0	6	-108.316
0.962464	1	0	6	-108.316
0.962929	1	0	24	-109.714
0.962964	1	0	6	-108.316
0.963464	1	0	6	-108.316
0.963964	1	0	6	-108.316
0.964464	1	0	6	-108.316
0.964964	1	0	6	-108.316
0.965464	1	0	6	-108.316
0.965929	5	0	26	-85.9646
0.965964	1	0	6	-108.316
0.966429	1	0	15	-112.144
0.966464	1	0	6	-108.316
0.966929	3	0	22	-114.926
0.966929	5	0	5	-93.4123
0.966964	1	0	6	-108.316
0.967464	1	0	6	-108.316
0.967964	1	0	6	-108.316
0.968429	5	0	20	-97.6195
0.968464	1	0	6	-108.316
0.968964	1	0	6	-108.316
0.969464	1	0	6	-108.316
0.969929	1	0	30	-110.066
0.969964	1	0	6	-108.316
0.970464	1	0	6	-108.316
0.970964	1	0	6	-108.316
0.971464	1	0	6	-108.316
0.971964	1	0	6	-108.316
0.972464	1	0	6	-108.316
0.972964	1	0	6	-108.316
0.973429	1	0	3	-114.19
0.973464	1	0	6	-108.316
0.973929	1	0	12	-110.333
0.973964	1	0	6	-108.316
0.974429	5	0	11	-102.569
0.974464	1	0	6	-108.316
0.974929	5	0	14	-102.507
0.974964	1	0	6	-108.316
0.975464	1	0	6	-108.316
0.975929	1	0	27	-107.861
0.975929	3	0	25	-115.525
0.975964	1	0	6	-108.316
0.976429	5	0	29	-107.965
0.976464	1	0	6	-108.316
0.976964	1	0	6	-108.316
0.977464	1	0	6	-108.316
0.977964	1	0	6	-108.316
0.978464	1	0	6	-108.316
0.978964	1	0	6	-108.316
0.979464	1	0	6	-108.316
0.979929	3	0	4	-113.828
0.979964	1	0	6	-108.316
0.980464	1	0	6	-108.316
0.980964	1	0	6	-108.316
0.981464	1	0	6	-108.316
0.981964	1	0	6	-108.316
0.982464	1	0	6	-108.316
0.982964	1	0	6	-108.316
0.983429	1	0	18	-111.712
0.983464	1	0	6	-108.316
0.983964	1	0	6	-108.316
0.984464	1	0	6	-108.316
0.984929	5	0	17	-110.871
0.984964	1	0	6	-108.316
0.985429	3	0	19	-110.182
0.985464	1	0	6	-108.316
0.985964	1	0	6	-108.316
0.986464	1	0	6	-108.316
0.986964	1	0	6	-108.316
0.987429	1	0	9	-109.928
0.987464	1	0	6	-108.316
0.987964	1	0	6	-108.316
0.988464	1	0	6	-108.316
0.988964	1	0	6	-108.316
0.989464	1	0	6	-108.316
0.989929	5	0	32	-115.839
0.989964	1	0	6	-108.316
0.990464	1	0	6	-108.316
0.990929	3	0	31	-100.317
0.990964	1	0	6	-108.316
0.991429	5	0	8	-92.0396
0.991464	1	0	6	-108.316
0.991929	5	0	23	-111.895
0.991964	1	0	6	-108.316
0.992464	1	0	6	-108.316
0.992964	1	0	6	-108.316
0.993464	1	0	6	-108.316
0.993929	3	0	7	-96.2002
0.994429	3	0	13	-112.759
0.997429	1	0	6	-108.316
0.997929	1	0	21	-113.687
0.998429	3	0	28	-107.346
0.999429	3	0	10	-106.523
1.00193	3	0	16	-107.008
1.00293	1	0	24	-109.714
1.00593	5	0	26	-85.9646
1.00643	1	0	15	-112.144
1.00693	3	0	22	-114.926
1.00693	5	0	5	-93.4123
1.00843	5	0	20	-97.6195
1.00993	1	0	30	-110.066
1.01343	1	0	3	-114.19
1.01393	1	0	12	-110.333
1.01443	5	0	11	-102.569
1.01493	5	0	14	-102.507
1.01593	1	0	27	-107.861
1.01593	3	0	25	-115.525
1.01643	5	0	29	-107.965
1.01646	5	0	20	-97.6195
1.01696	5	0	20	-97.6195
1.01746	5	0	20	-97.6195
1.01796	5	0	20	-97.6195
1.01846	5	0	20	-97.6195
1.01896	5	0	20	-97.6195
1.01946	5	0	20	-97.6195
1.01993	3	0	4	-113.828
1.01996	5	0	20	-97.6195
1.02046	5	0	20	-97.6195
1.02096	5	0	20	-97.6195
1.02146	5	0	20	-97.6195
1.02196	5	0	20	-97.6195
1.02246	5	0	20	-97.6195
1.02296	5	0	20	-97.6195
1.02343	1	0	18	-111.712
1.02346	5	0	20	-97.6195
1.02396	5	0	20	-97.6195
1.02446	5	0	20	-97.6195
1.02493	5	0	17	-110.871
1.02496	5	0	20	-97.6195
1.02543	3	0	19	-110.182
1.02546	5	0	20	-97.6195
1.02596	5	0	20	-97.6195
1.02646	5	0	20	-97.6195
1.02696	5	0	20	-97.6195
1.02743	1	0	9	-109.928
1.02746	5	0	20	-97.6195
1.02796	5	0	20	-97.6195
1.02846	5	0	20	-97.6195
1.02896	5	0	20	-97.6195
1.02946	5	0	20	-97.6195
1.02993	5	0	32	-115.839
1.02996	5	0	20	-97.6195
1.03046	5	0	20	-97.6195
1.03093	3	0	31	-100.317
1.03096	5	0	20	-97.6195
1.03143	5	0	8	-92.0396
1.03146	5	0	20	-97.6195
1.03193	5	0	23	-111.895
1.03196	5	0	20	-97.6195
1.03246	5	0	20	-97.6195
1.03296	5	0	20	-97.6195
1.03346	5	0	20	-97.6195
1.03393	3	0	7	-96.2002
1.03396	5	0	20	-97.6195
1.03443	3	0	13	-112.759
1.03446	5	0	20	-97.6195
1.03496	5	0	20	-97.6195
1.03546	5	0	20	-97.6195
1.03596	5	0	20	-97.6195
1.03646	5	0	20	-97.6195
1.03696	5	0	20	-97.6195
1.03743	1	0	6	-108.316
1.03746	5	0	20	-97.6195
1.03793	1	0	21	-113.687
1.03796	5	0	20	-97.6195
1.03843	3	0	28	-107.346
1.03846	5	0	20	-97.6195
1.03896	5	0	20	-97.6195
1.03943	3	0	10	-106.523
1.03946	5	0	20	-97.6195
1.03996	5	0	20	-97.6195
1.04046	5	0	20	-97.6195
1.04096	5	0	20	-97.6195
1.04146	5	0	20	-97.6195
1.04193	3	0	16	-107.008
1.04196	5	0	20	-97.6195
1.04246	5	0	20	-97.6195
1.04293	1	0	24	-109.714
1.04296	5	0	20	-97.6195
1.04346	5	0	20	-97.6195
1.04396	5	0	20	-97.6195
1.04446	5	0	20	-97.6195
1.04496	5	0	20	-97.6195
1.04546	5	0	20	-97.6195
1.04593	5	0	26	-85.9646
1.04596	5	0	20	-97.6195
1.04643	1	0	15	-112.144
1.04646	5	0	20	-97.6195
1.04693	3	0	22	-114.926
1.04693	5	0	5	-93.4123
1.04696	5	0	20	-97.6195
1.04746	5	0	20	-97.6195
1.04796	5	0	20	-97.6195
1.04843	5	0	20	-97.6195
1.04846	5	0	20	-97.6195
1.04896	5	0	20	-97.6195
1.04946	5	0	20	-97.6195
1.04993	1	0	30	-110.066
1.04996	5	0	20	-97.6195
1.05046	5	0	20	-97.6195
1.05096	5	0	20	-97.6195
1.05146	5	0	20	-97.6195
1.05196	5	0	20	-97.6195
1.05246	5	0	20	-97.6195
1.05296	5	0	20	-97.6195
1.05343	1	0	3	-114.19
1.05346	5	0	20	-97.6195
1.05393	1	0	12	-110.333
1.05396	5	0	20	-97.6195
1.05443	5	0	11	-102.569
1.05446	5	0	20	-97.6195
1.05493	5	0	14	-102.507
1.05496	5	0	20	-97.6195
1.05546	5	0	20	-97.6195
1.05593	1	0	27	-107.861
1.05593	3	0	25	-115.525
1.05596	5	0	20	-97.6195
1.05643	5	0	29	-107.965
1.05646	5	0	20	-97.6195
1.05696	5	0	20	-97.6195
1.05746	5	0	20	-97.6195
1.05993	3	0	4	-113.828
1.06343	1	0	18	-111.712
1.06493	5	0	17	-110.871
1.06543	3	0	19	-110.182
1.06743	1	0	9	-109.928
1.06993	5	0	32	-115.839
1.07093	3	0	31	-100.317
1.07143	5	0	8	-92.0396
1.07193	5	0	23	-111.895
1.07393	3	0	7	-96.2002
1.07443	3	0	13	-112.759
1.07743	1	0	6	-108.316
1.07793	1	0	21	-113.687
1.07843	3	0	28	-107.346
1.07943	3	0	10	-106.523
1.08193	3	0	16	-107.008
1.08293	1	0	24	-109.714
1.08593	5	0	26	-85.9646
1.08643	1	0	15	-112.144
1.08693	3	0	22	-114.926
1.08693	5	0	5	-93.4123
1.08843	5	0	20	-97.6195
1.08993	1	0	30	-110.066
1.09196	1	0	9	-109.928
1.09246	1	0	9	-109.928
1.09296	1	0	9	-109.928
1.09343	1	0	3	-114.19
1.09346	1	0	9	-109.928
1.09393	1	0	12	-110.333
1.09396	1	0	9	-109.928
1.09443	5	0	11	-102.569
1.09446	1	0	9	-109.928
1.09493	5	0	14	-102.507
1.09496	1	0	9	-109.928
1.09546	1	0	9	-109.928
1.09593	1	0	27	-107.861
1.09593	3	0	25	-115.525
1.09596	1	0	9	-109.928
1.09643	5	0	29	-107.965
1.09646	1	0	9	-109.928
1.09696	1	0	9	-109.928
1.09746	1	0	9	-109.928
1.09796	1	0	9	-109.928
1.09846	1	0	9	-109.928
1.09896	1	0	9	-109.928
1.09946	1	0	9	-109.928
1.09993	3	0	4	-113.828
1.09996	1	0	9	-109.928
1.10046	1	0	9	-109.928
1.10096	1	0	9	-109.928
1.10146	1	0	9	-109.928
1.10196	1	0	9	-109.928
1.10246	1	0	9	-109.928
1.10296	1	0	9	-109.928
1.10343	1	0	18	-111.712
1.10346	1	0	9	-109.928
1.10396	1	0	9	-109.928
1.10446	1	0	9	-109.928
1.10493	5	0	17	-110.871
1.10496	1	0	9	-109.928
1.10543	3	0	19	-110.182
1.10546	1	0	9	-109.928
1.10596	1	0	9	-109.928
1.10646	1	0	9	-109.928
1.10696	1	0	9	-109.928
1.10743	1	0	9	-109.928
1.10746	1	0	9	-109.928
1.10796	1	0	9	-109.928
1.10846	1	0	9	-109.928
1.10896	1	0	9	-109.928
1.10946	1	0	9	-109.928
1.10993	5	0	32	-115.839
1.10996	1	0	9	-109.928
1.11046	1	0	9	-109.928
1.11093	3	0	31	-100.317
1.11096	1	0	9	-109.928
1.11143	5	0	8	-92.0396
1.11146	1	0	9	-109.928
1.11193	5	0	23	-111.895
1.11196	1	0	9	-109.928
1.11246	1	0	9	-109.928
1.11296	1	0	9	-109.928
1.11346	1	0	9	-109.928
1.11393	3	0	7	-96.2002
1.11396	1	0	9	-109.928
1.11443	3	0	13	-112.759
1.11446	1	0	9	-109.928
1.11496	1	0	9	-109.928
1.11546	1	0	9	-109.928
1.11596	1	0	9	-109.928
1.11646	1	0	9	-109.928
1.11696	1	0	9	-109.928
1.11743	1	0	6	-108.316
1.11746	1	0	9	-109.928
1.11793	1	0	21	-113.687
1.11796	1	0	9	-109.928
1.11843	3	0	28	-107.346
1.11846	1	0	9	-109.928
1.11896	1	0	9	-109.928
1.11943	3	0	10	-106.523
1.11946	1	0	9	-109.928
1.11996	1	0	9	-109.928
1.12046	1	0	9	-109.928
1.12096	1	0	9	-109.928
1.12146	1	0	9	-109.928
1.12193	3	0	16	-107.008
1.12196	1	0	9	-109.928
1.12246	1	0	9	-109.928
1.12293	1	0	24	-109.714
1.12296	1	0	9	-109.928
1.12346	1	0	9	-109.928
1.12396	1	0	9	-109.928
1.12446	1	0	9	-109.928
1.12496	1	0	9	-109.928
1.12546	1	0	9	-109.928
1.12593	5	0	26	-85.9646
1.12596	1	0	9	-109.928
1.12643	1	0	15	-112.144
1.12646	1	0	9	-109.928
1.12693	3	0	22	-114.926
1.12693	5	0	5	-93.4123
1.12696	1	0	9	-109.928
1.12746	1	0	9	-109.928
1.12796	1	0	9	-109.928
1.12843	5	0	20	-97.6195
1.12846	1	0	9	-109.928
1.12896	1	0	9	-109.928
1.12946	1	0	9	-109.928
1.12993	1	0	30	-110.066
1.12996	1	0	9	-109.928
1.13046	1	0	9	-109.928
1.13096	1	0	9	-109.928
1.13146	1	0	9	-109.928
1.13196	1	0	9	-109.928
1.13246	1	0	9	-109.928
1.13296	1	0	9	-109.928
1.13343	1	0	3	-114.19
1.13346	1	0	9	-109.928
1.13393	1	0	12	-110.333
1.13396	1	0	9	-109.928
1.13443	5	0	11	-102.569
1.13446	1	0	9	-109.928
1.13493	5	0	14	-102.507
1.13496	1	0	9	-109.928
1.13546	1	0	9	-109.928
1.13593	1	0	27	-107.861
1.13593	3	0	25	-115.525
1.13596	1	0	9	-109.928
1.13643	5	0	29	-107.965
1.13646	1	0	9	-109.928
1.13696	1	0	9	-109.928
1.13746	1	0	9	-109.928
1.13796	1	0	9	-109.928
1.13846	1	0	9	-109.928
1.13896	1	0	9	-109.928
1.13946	1	0	9	-109.928
1.13993	3	0	4	-113.828
1.13996	1	0	9	-109.928
1.14046	1	0	9	-109.928
1.14096	1	0	9	-109.928
1.14146	1	0	9	-109.928
1.14196	1	0	9	-109.928
1.14246	1	0	9	-109.928
1.14296	1	0	9	-109.928
1.14343	1	0	18	-111.712
1.14346	1	0	9	-109.928
1.14396	1	0	9	-109.928
1.14446	1	0	9	-109.928
1.14493	5	0	17	-110.871
1.14496	1	0	9	-109.928
1.14543	3	0	19	-110.182
1.14546	1	0	9	-109.928
1.14596	1	0	9	-109.928
1.14646	1	0	9	-109.928
1.14696	1	0	9	-109.928
1.14743	1	0	9	-109.928
1.14746	1	0	9	-109.928
1.14796	1	0	9	-109.928
1.14846	1	0	9	-109.928
1.14896	1	0	9	-109.928
1.14946	1	0	9	-109.928
1.14993	5	0	32	-115.839
1.14996	1	0	9	-109.928
1.15046	1	0	9	-109.928
1.15093	3	0	31	-100.317
1.15096	1	0	9	-109.928
1.15143	5	0	8	-92.0396
1.15146	1	0	9	-109.928
1.15193	5	0	23	-111.895
1.15196	1	0	9	-109.928
1.15246	1	0	9	-109.928
1.15296	1	0	9	-109.928
1.15346	1	0	9	-109.928
1.15393	3	0	7	-96.2002
1.15396	1	0	9	-109.928
1.15443	3	0	13	-112.759
1.15446	1	0	9	-109.928
1.15496	1	0	9	-109.928
1.15546	1	0	9	-109.928
1.15596	1	0	9	-109.928
1.15646	1	0	9	-109.928
1.15696	1	0	9	-109.928
1.15743	1	0	6	-108.316
1.15746	1	0	9	-109.928
1.15793	1	0	21	-113.687
1.15796	1	0	9	-109.928
1.15843	3	0	28	-107.346
1.15846	1	0	9	-109.928
1.15896	1	0	9	-109.928
1.15943	3	0	10	-106.523
1.15946	1	0	9	-109.928
1.15996	1	0	9	-109.928
1.16046	1	0	9	-109.928
1.16096	1	0	9	-109.928
1.16146	1	0	9	-109.928
1.16193	3	0	16	-107.008
1.16196	1	0	9	-109.928
1.16246	1	0	9	-109.928
1.16293	1	0	24	-109.714
1.16296	1	0	9	-109.928
1.16346	1	0	9	-109.928
1.16396	1	0	9	-109.928
1.16446	1	0	9	-109.928
1.16496	1	0	9	-109.928
1.16546	1	0	9	-109.928
1.16593	5	0	26	-85.9646
1.16596	1	0	9	-109.928
1.16643	1	0	15	-112.144
1.16646	1	0	9	-109.928
1.16693	3	0	22	-114.926
1.16693	5	0	5	-93.4123
1.16696	1	0	9	-109.928
1.16746	1	0	9	-109.928
1.16796	1	0	9	-109.928
1.16843	5	0	20	-97.6195
1.16846	1	0	9	-109.928
1.16896	1	0	9	-109.928
1.16946	1	0	9	-109.928
1.16993	1	0	30	-110.066
1.16996	1	0	9	-109.928
1.17046	5	0	23	-111.895
1.17096	5	0	23	-111.895
1.17146	5	0	23	-111.895
1.17196	5	0	23	-111.895
1.17246	5	0	23	-111.895
1.17296	5	0	23	-111.895
1.17343	1	0	3	-114.19
1.17346	5	0	23	-111.895
1.17393	1	0	12	-110.333
1.17396	5	0	23	-111.895
1.17443	5	0	11	-102.569
1.17446	5	0	23	-111.895
1.17493	5	0	14	-102.507
1.17496	5	0	23	-111.895
1.17546	5	0	23	-111.895
1.17593	1	0	27	-107.861
1.17593	3	0	25	-115.525
1.17596	5	0	23	-111.895
1.17643	5	0	29	-107.965
1.17646	5	0	23	-111.895
1.17696	5	0	23	-111.895
1.17746	5	0	23	-111.895
1.17796	5	0	23	-111.895
1.17846	5	0	23	-111.895
1.17896	5	0	23	-111.895
1.17946	5	0	23	-111.895
1.17993	3	0	4	-113.828
1.17996	5	0	23	-111.895
1.18046	5	0	23	-111.895
1.18096	5	0	23	-111.895
1.18146	5	0	23	-111.895
1.18196	5	0	23	-111.895
1.18246	5	0	23	-111.895
1.18296	5	0	23	-111.895
1.18343	1	0	18	-111.712
1.18346	5	0	23	-111.895
1.18396	5	0	23	-111.895
1.18446	5	0	23	-111.895
1.18493	5	0	17	-110.871
1.18496	5	0	23	-111.895
1.18543	3	0	19	-110.182
1.18546	5	0	23	-111.895
1.18596	5	0	23	-111.895
1.18646	5	0	23	-111.895
1.18696	5	0	23	-111.895
1.18743	1	0	9	-109.928
