Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	Harq ID	K1 Delay
1.68104	DL DCI Rxed	168	1	0	3	6	0	15	2
1.68146	HARQ FD Txed	168	1	0	3	5	0	14	2
1.68146	HARQ FD Txed	168	1	0	3	6	0	12	2
1.68154	DL DCI Rxed	168	1	1	3	5	0	11	2
1.68154	DL DCI Rxed	168	1	1	3	6	0	14	2
1.68196	HARQ FD Txed	168	1	1	3	6	0	11	2
1.68196	HARQ FD Txed	168	1	1	3	5	0	13	2
1.68204	DL DCI Rxed	168	2	0	3	5	0	15	2
1.68204	DL DCI Rxed	168	2	0	3	6	0	13	2
1.68246	HARQ FD Txed	168	2	0	3	5	0	12	2
1.68246	HARQ FD Txed	168	2	0	3	6	0	15	2
1.68254	DL DCI Rxed	168	2	1	3	5	0	14	2
1.68254	DL DCI Rxed	168	2	1	3	6	0	12	2
1.68296	HARQ FD Txed	168	2	1	3	5	0	11	2
1.68296	HARQ FD Txed	168	2	1	3	6	0	14	2
1.68304	DL DCI Rxed	168	3	0	3	5	0	13	2
1.68304	DL DCI Rxed	168	3	0	3	6	0	11	2
1.68346	HARQ FD Txed	168	3	0	3	5	0	15	2
1.68346	HARQ FD Txed	168	3	0	3	6	0	13	2
1.68354	DL DCI Rxed	168	3	1	3	5	0	12	2
1.68354	DL DCI Rxed	168	3	1	3	6	0	15	2
1.68396	HARQ FD Txed	168	3	1	3	5	0	14	2
1.68396	HARQ FD Txed	168	3	1	3	6	0	12	2
1.68404	DL DCI Rxed	168	4	0	3	5	0	11	2
1.68404	DL DCI Rxed	168	4	0	3	6	0	14	2
1.68446	HARQ FD Txed	168	4	0	3	5	0	13	2
1.68446	HARQ FD Txed	168	4	0	3	6	0	11	2
1.68454	DL DCI Rxed	168	4	1	3	5	0	15	2
1.68454	DL DCI Rxed	168	4	1	3	6	0	13	2
1.68496	HARQ FD Txed	168	4	1	3	5	0	12	2
1.68496	HARQ FD Txed	168	4	1	3	6	0	15	2
1.68504	DL DCI Rxed	168	5	0	3	5	0	14	2
1.68504	DL DCI Rxed	168	5	0	3	6	0	12	2
1.68546	HARQ FD Txed	168	5	0	3	5	0	11	2
1.68546	HARQ FD Txed	168	5	0	3	6	0	14	2
1.68554	DL DCI Rxed	168	5	1	3	5	0	13	2
1.68554	DL DCI Rxed	168	5	1	3	6	0	11	2
1.68596	HARQ FD Txed	168	5	1	3	5	0	15	2
1.68596	HARQ FD Txed	168	5	1	3	6	0	13	2
1.68604	DL DCI Rxed	168	6	0	3	5	0	12	2
1.68604	DL DCI Rxed	168	6	0	3	6	0	15	2
1.68646	HARQ FD Txed	168	6	0	3	5	0	14	2
1.68646	HARQ FD Txed	168	6	0	3	6	0	12	2
1.68654	DL DCI Rxed	168	6	1	3	5	0	11	2
1.68654	DL DCI Rxed	168	6	1	3	6	0	14	2
1.68696	HARQ FD Txed	168	6	1	3	5	0	13	2
1.68696	HARQ FD Txed	168	6	1	3	6	0	11	2
1.68704	DL DCI Rxed	168	7	0	3	5	0	15	2
1.68704	DL DCI Rxed	168	7	0	3	6	0	13	2
1.68746	HARQ FD Txed	168	7	0	3	5	0	12	2
1.68746	HARQ FD Txed	168	7	0	3	6	0	15	2
1.68754	DL DCI Rxed	168	7	1	3	5	0	14	2
1.68754	DL DCI Rxed	168	7	1	3	6	0	12	2
1.68796	HARQ FD Txed	168	7	1	3	6	0	14	2
1.68796	HARQ FD Txed	168	7	1	3	5	0	11	2
1.68804	DL DCI Rxed	168	8	0	3	5	0	13	2
1.68804	DL DCI Rxed	168	8	0	3	6	0	11	2
1.68846	HARQ FD Txed	168	8	0	3	5	0	15	2
1.68846	HARQ FD Txed	168	8	0	3	6	0	13	2
1.68854	DL DCI Rxed	168	8	1	3	5	0	12	2
1.68854	DL DCI Rxed	168	8	1	3	6	0	15	2
1.68896	HARQ FD Txed	168	8	1	3	5	0	14	2
1.68896	HARQ FD Txed	168	8	1	3	6	0	12	2
1.68904	DL DCI Rxed	168	9	0	3	5	0	11	2
1.68904	DL DCI Rxed	168	9	0	3	6	0	14	2
1.68946	HARQ FD Txed	168	9	0	3	6	0	11	2
1.68946	HARQ FD Txed	168	9	0	3	5	0	13	2
1.68954	DL DCI Rxed	168	9	1	3	5	0	15	2
1.68954	DL DCI Rxed	168	9	1	3	6	0	13	2
1.68996	HARQ FD Txed	168	9	1	3	5	0	12	2
1.68996	HARQ FD Txed	168	9	1	3	6	0	15	2
1.69004	DL DCI Rxed	169	0	0	3	5	0	14	2
1.69004	DL DCI Rxed	169	0	0	3	6	0	12	2
1.69046	HARQ FD Txed	169	0	0	3	5	0	11	2
1.69046	HARQ FD Txed	169	0	0	3	6	0	14	2
1.69054	DL DCI Rxed	169	0	1	3	5	0	13	2
1.69054	DL DCI Rxed	169	0	1	3	6	0	11	2
1.69096	HARQ FD Txed	169	0	1	3	5	0	15	2
1.69096	HARQ FD Txed	169	0	1	3	6	0	13	2
1.69104	DL DCI Rxed	169	1	0	3	5	0	12	2
1.69104	DL DCI Rxed	169	1	0	3	6	0	15	2
1.69146	HARQ FD Txed	169	1	0	3	5	0	14	2
1.69146	HARQ FD Txed	169	1	0	3	6	0	12	2
1.69154	DL DCI Rxed	169	1	1	3	5	0	11	2
1.69154	DL DCI Rxed	169	1	1	3	6	0	14	2
1.69196	HARQ FD Txed	169	1	1	3	5	0	13	2
1.69196	HARQ FD Txed	169	1	1	3	6	0	11	2
1.69204	DL DCI Rxed	169	2	0	3	5	0	15	2
1.69204	DL DCI Rxed	169	2	0	3	6	0	13	2
1.69246	HARQ FD Txed	169	2	0	3	5	0	12	2
1.69246	HARQ FD Txed	169	2	0	3	6	0	15	2
1.69254	DL DCI Rxed	169	2	1	3	5	0	14	2
1.69254	DL DCI Rxed	169	2	1	3	6	0	12	2
1.69296	HARQ FD Txed	169	2	1	3	5	0	11	2
1.69296	HARQ FD Txed	169	2	1	3	6	0	14	2
1.69304	DL DCI Rxed	169	3	0	3	5	0	13	2
1.69304	DL DCI Rxed	169	3	0	3	6	0	11	2
1.69346	HARQ FD Txed	169	3	0	3	5	0	15	2
1.69346	HARQ FD Txed	169	3	0	3	6	0	13	2
1.69354	DL DCI Rxed	169	3	1	3	5	0	12	2
1.69354	DL DCI Rxed	169	3	1	3	6	0	15	2
1.69396	HARQ FD Txed	169	3	1	3	5	0	14	2
1.69396	HARQ FD Txed	169	3	1	3	6	0	12	2
1.69404	DL DCI Rxed	169	4	0	3	5	0	11	2
1.69404	DL DCI Rxed	169	4	0	3	6	0	14	2
1.69446	HARQ FD Txed	169	4	0	3	5	0	13	2
1.69446	HARQ FD Txed	169	4	0	3	6	0	11	2
1.69454	DL DCI Rxed	169	4	1	3	5	0	15	2
1.69454	DL DCI Rxed	169	4	1	3	6	0	13	2
1.69496	HARQ FD Txed	169	4	1	3	5	0	12	2
1.69496	HARQ FD Txed	169	4	1	3	6	0	15	2
1.69504	DL DCI Rxed	169	5	0	3	5	0	14	2
1.69504	DL DCI Rxed	169	5	0	3	6	0	12	2
1.69546	HARQ FD Txed	169	5	0	3	5	0	11	2
1.69546	HARQ FD Txed	169	5	0	3	6	0	14	2
1.69554	DL DCI Rxed	169	5	1	3	5	0	13	2
1.69554	DL DCI Rxed	169	5	1	3	6	0	11	2
1.69596	HARQ FD Txed	169	5	1	3	5	0	15	2
1.69596	HARQ FD Txed	169	5	1	3	6	0	13	2
1.69604	DL DCI Rxed	169	6	0	3	5	0	12	2
1.69604	DL DCI Rxed	169	6	0	3	6	0	15	2
1.69646	HARQ FD Txed	169	6	0	3	6	0	12	2
1.69646	HARQ FD Txed	169	6	0	3	5	0	14	2
1.69654	DL DCI Rxed	169	6	1	3	5	0	11	2
1.69654	DL DCI Rxed	169	6	1	3	6	0	14	2
1.69696	HARQ FD Txed	169	6	1	3	6	0	11	2
1.69696	HARQ FD Txed	169	6	1	3	5	0	13	2
1.69704	DL DCI Rxed	169	7	0	3	5	0	15	2
1.69704	DL DCI Rxed	169	7	0	3	6	0	13	2
1.69746	HARQ FD Txed	169	7	0	3	5	0	12	2
1.69746	HARQ FD Txed	169	7	0	3	6	0	15	2
1.69754	DL DCI Rxed	169	7	1	3	5	0	14	2
1.69754	DL DCI Rxed	169	7	1	3	6	0	12	2
1.69796	HARQ FD Txed	169	7	1	3	5	0	11	2
1.69796	HARQ FD Txed	169	7	1	3	6	0	14	2
1.69804	DL DCI Rxed	169	8	0	3	5	0	13	2
1.69804	DL DCI Rxed	169	8	0	3	6	0	11	2
1.69846	HARQ FD Txed	169	8	0	3	5	0	15	2
1.69846	HARQ FD Txed	169	8	0	3	6	0	13	2
1.69854	DL DCI Rxed	169	8	1	3	5	0	12	2
1.69854	DL DCI Rxed	169	8	1	3	6	0	15	2
1.69896	HARQ FD Txed	169	8	1	3	5	0	14	2
1.69896	HARQ FD Txed	169	8	1	3	6	0	12	2
1.69904	DL DCI Rxed	169	9	0	3	5	0	11	2
1.69904	DL DCI Rxed	169	9	0	3	6	0	14	2
1.69946	HARQ FD Txed	169	9	0	3	5	0	13	2
1.69946	HARQ FD Txed	169	9	0	3	6	0	11	2
1.69954	DL DCI Rxed	169	9	1	3	5	0	15	2
1.69954	DL DCI Rxed	169	9	1	3	6	0	13	2
1.69996	HARQ FD Txed	169	9	1	3	5	0	12	2
1.69996	HARQ FD Txed	169	9	1	3	6	0	15	2
1.70004	DL DCI Rxed	170	0	0	3	5	0	14	2
1.70004	DL DCI Rxed	170	0	0	3	6	0	12	2
1.70046	HARQ FD Txed	170	0	0	3	5	0	11	2
1.70046	HARQ FD Txed	170	0	0	3	6	0	14	2
1.70054	DL DCI Rxed	170	0	1	3	5	0	13	2
1.70054	DL DCI Rxed	170	0	1	3	6	0	11	2
1.70096	HARQ FD Txed	170	0	1	3	5	0	15	2
1.70096	HARQ FD Txed	170	0	1	3	6	0	13	2
1.70104	DL DCI Rxed	170	1	0	3	5	0	12	2
1.70104	DL DCI Rxed	170	1	0	3	6	0	15	2
1.70146	HARQ FD Txed	170	1	0	3	5	0	14	2
1.70146	HARQ FD Txed	170	1	0	3	6	0	12	2
1.70154	DL DCI Rxed	170	1	1	3	5	0	11	2
1.70154	DL DCI Rxed	170	1	1	3	6	0	14	2
1.70196	HARQ FD Txed	170	1	1	3	5	0	13	2
1.70196	HARQ FD Txed	170	1	1	3	6	0	11	2
1.70204	DL DCI Rxed	170	2	0	3	5	0	15	2
1.70204	DL DCI Rxed	170	2	0	3	6	0	13	2
1.70246	HARQ FD Txed	170	2	0	3	5	0	12	2
1.70246	HARQ FD Txed	170	2	0	3	6	0	15	2
1.70254	DL DCI Rxed	170	2	1	3	5	0	14	2
1.70254	DL DCI Rxed	170	2	1	3	6	0	12	2
1.70296	HARQ FD Txed	170	2	1	3	5	0	11	2
1.70296	HARQ FD Txed	170	2	1	3	6	0	14	2
1.70304	DL DCI Rxed	170	3	0	3	5	0	13	2
1.70304	DL DCI Rxed	170	3	0	3	6	0	11	2
1.70346	HARQ FD Txed	170	3	0	3	5	0	15	2
1.70346	HARQ FD Txed	170	3	0	3	6	0	13	2
1.70354	DL DCI Rxed	170	3	1	3	5	0	12	2
1.70354	DL DCI Rxed	170	3	1	3	6	0	15	2
1.70396	HARQ FD Txed	170	3	1	3	5	0	14	2
1.70396	HARQ FD Txed	170	3	1	3	6	0	12	2
1.70404	DL DCI Rxed	170	4	0	3	5	0	11	2
1.70404	DL DCI Rxed	170	4	0	3	6	0	14	2
1.70446	HARQ FD Txed	170	4	0	3	5	0	13	2
1.70446	HARQ FD Txed	170	4	0	3	6	0	11	2
1.70454	DL DCI Rxed	170	4	1	3	5	0	15	2
1.70454	DL DCI Rxed	170	4	1	3	6	0	13	2
1.70496	HARQ FD Txed	170	4	1	3	5	0	12	2
1.70496	HARQ FD Txed	170	4	1	3	6	0	15	2
1.70504	DL DCI Rxed	170	5	0	3	5	0	14	2
1.70504	DL DCI Rxed	170	5	0	3	6	0	12	2
1.70546	HARQ FD Txed	170	5	0	3	5	0	11	2
1.70546	HARQ FD Txed	170	5	0	3	6	0	14	2
1.70554	DL DCI Rxed	170	5	1	3	5	0	13	2
1.70554	DL DCI Rxed	170	5	1	3	6	0	11	2
1.70596	HARQ FD Txed	170	5	1	3	6	0	13	2
1.70596	HARQ FD Txed	170	5	1	3	5	0	15	2
1.70604	DL DCI Rxed	170	6	0	3	5	0	12	2
1.70604	DL DCI Rxed	170	6	0	3	6	0	15	2
1.70646	HARQ FD Txed	170	6	0	3	5	0	14	2
1.70646	HARQ FD Txed	170	6	0	3	6	0	12	2
1.70654	DL DCI Rxed	170	6	1	3	5	0	11	2
1.70654	DL DCI Rxed	170	6	1	3	6	0	14	2
1.70696	HARQ FD Txed	170	6	1	3	5	0	13	2
1.70696	HARQ FD Txed	170	6	1	3	6	0	11	2
1.70704	DL DCI Rxed	170	7	0	3	5	0	15	2
1.70704	DL DCI Rxed	170	7	0	3	6	0	13	2
1.70746	HARQ FD Txed	170	7	0	3	5	0	12	2
1.70746	HARQ FD Txed	170	7	0	3	6	0	15	2
1.70754	DL DCI Rxed	170	7	1	3	5	0	14	2
1.70754	DL DCI Rxed	170	7	1	3	6	0	12	2
1.70754	DL DCI Rxed	170	7	1	5	14	0	15	2
1.70796	HARQ FD Txed	170	7	1	3	6	0	14	2
1.70796	HARQ FD Txed	170	7	1	3	5	0	11	2
1.70804	DL DCI Rxed	170	8	0	3	5	0	13	2
1.70804	DL DCI Rxed	170	8	0	3	6	0	11	2
1.70804	DL DCI Rxed	170	8	0	5	14	0	14	2
1.70846	HARQ FD Txed	170	8	0	3	5	0	15	2
1.70846	HARQ FD Txed	170	8	0	3	6	0	13	2
1.70854	DL DCI Rxed	170	8	1	3	5	0	12	2
1.70854	DL DCI Rxed	170	8	1	3	6	0	15	2
1.70854	DL DCI Rxed	170	8	1	5	14	0	13	2
1.70896	HARQ FD Txed	170	8	1	3	5	0	14	2
1.70896	HARQ FD Txed	170	8	1	5	14	0	15	2
1.70896	HARQ FD Txed	170	8	1	3	6	0	12	2
1.70904	DL DCI Rxed	170	9	0	3	5	0	11	2
1.70904	DL DCI Rxed	170	9	0	3	6	0	14	2
1.70904	DL DCI Rxed	170	9	0	5	14	0	12	2
1.70946	HARQ FD Txed	170	9	0	3	5	0	13	2
1.70946	HARQ FD Txed	170	9	0	5	14	0	14	2
1.70946	HARQ FD Txed	170	9	0	3	6	0	11	2
1.70954	DL DCI Rxed	170	9	1	3	5	0	15	2
1.70954	DL DCI Rxed	170	9	1	3	6	0	13	2
1.70954	DL DCI Rxed	170	9	1	5	14	0	11	2
1.70996	HARQ FD Txed	170	9	1	3	5	0	12	2
1.70996	HARQ FD Txed	170	9	1	5	14	0	13	2
1.70996	HARQ FD Txed	170	9	1	3	6	0	15	2
1.71004	DL DCI Rxed	171	0	0	3	5	0	14	2
1.71004	DL DCI Rxed	171	0	0	3	6	0	12	2
1.71004	DL DCI Rxed	171	0	0	5	14	0	15	2
1.71046	HARQ FD Txed	171	0	0	3	5	0	11	2
1.71046	HARQ FD Txed	171	0	0	5	14	0	12	2
1.71046	HARQ FD Txed	171	0	0	3	6	0	14	2
1.71054	DL DCI Rxed	171	0	1	3	5	0	13	2
1.71054	DL DCI Rxed	171	0	1	3	6	0	11	2
1.71054	DL DCI Rxed	171	0	1	5	14	0	14	2
1.71096	HARQ FD Txed	171	0	1	3	5	0	15	2
1.71096	HARQ FD Txed	171	0	1	3	6	0	13	2
1.71096	HARQ FD Txed	171	0	1	5	14	0	11	2
1.71104	DL DCI Rxed	171	1	0	3	5	0	12	2
1.71104	DL DCI Rxed	171	1	0	3	6	0	15	2
1.71104	DL DCI Rxed	171	1	0	5	14	0	13	2
1.71146	HARQ FD Txed	171	1	0	3	5	0	14	2
1.71146	HARQ FD Txed	171	1	0	5	14	0	15	2
1.71146	HARQ FD Txed	171	1	0	3	6	0	12	2
1.71154	DL DCI Rxed	171	1	1	3	5	0	11	2
1.71154	DL DCI Rxed	171	1	1	3	6	0	14	2
1.71154	DL DCI Rxed	171	1	1	5	14	0	12	2
1.71196	HARQ FD Txed	171	1	1	3	5	0	13	2
1.71196	HARQ FD Txed	171	1	1	5	14	0	14	2
1.71196	HARQ FD Txed	171	1	1	3	6	0	11	2
1.71204	DL DCI Rxed	171	2	0	3	5	0	15	2
1.71204	DL DCI Rxed	171	2	0	3	6	0	13	2
1.71204	DL DCI Rxed	171	2	0	5	14	0	11	2
1.71246	HARQ FD Txed	171	2	0	3	5	0	12	2
1.71246	HARQ FD Txed	171	2	0	5	14	0	13	2
1.71246	HARQ FD Txed	171	2	0	3	6	0	15	2
1.71254	DL DCI Rxed	171	2	1	3	5	0	14	2
1.71254	DL DCI Rxed	171	2	1	3	6	0	12	2
1.71254	DL DCI Rxed	171	2	1	5	14	0	15	2
1.71296	HARQ FD Txed	171	2	1	3	5	0	11	2
1.71296	HARQ FD Txed	171	2	1	5	14	0	12	2
1.71296	HARQ FD Txed	171	2	1	3	6	0	14	2
1.71304	DL DCI Rxed	171	3	0	3	5	0	13	2
1.71304	DL DCI Rxed	171	3	0	3	6	0	11	2
1.71304	DL DCI Rxed	171	3	0	5	14	0	14	2
1.71346	HARQ FD Txed	171	3	0	3	5	0	15	2
1.71346	HARQ FD Txed	171	3	0	5	14	0	11	2
1.71346	HARQ FD Txed	171	3	0	3	6	0	13	2
1.71354	DL DCI Rxed	171	3	1	3	5	0	12	2
1.71354	DL DCI Rxed	171	3	1	3	6	0	15	2
1.71354	DL DCI Rxed	171	3	1	5	14	0	13	2
1.71396	HARQ FD Txed	171	3	1	3	5	0	14	2
1.71396	HARQ FD Txed	171	3	1	3	6	0	12	2
1.71396	HARQ FD Txed	171	3	1	5	14	0	15	2
1.71404	DL DCI Rxed	171	4	0	3	5	0	11	2
1.71404	DL DCI Rxed	171	4	0	3	6	0	14	2
1.71404	DL DCI Rxed	171	4	0	5	14	0	12	2
1.71446	HARQ FD Txed	171	4	0	3	5	0	13	2
1.71446	HARQ FD Txed	171	4	0	3	6	0	11	2
1.71446	HARQ FD Txed	171	4	0	5	14	0	14	2
1.71454	DL DCI Rxed	171	4	1	3	5	0	15	2
1.71454	DL DCI Rxed	171	4	1	3	6	0	13	2
1.71454	DL DCI Rxed	171	4	1	5	14	0	11	2
1.71496	HARQ FD Txed	171	4	1	3	5	0	12	2
1.71496	HARQ FD Txed	171	4	1	5	14	0	13	2
1.71496	HARQ FD Txed	171	4	1	3	6	0	15	2
1.71504	DL DCI Rxed	171	5	0	3	5	0	14	2
1.71504	DL DCI Rxed	171	5	0	3	6	0	12	2
1.71504	DL DCI Rxed	171	5	0	5	14	0	15	2
1.71546	HARQ FD Txed	171	5	0	3	5	0	11	2
1.71546	HARQ FD Txed	171	5	0	5	14	0	12	2
1.71546	HARQ FD Txed	171	5	0	3	6	0	14	2
1.71554	DL DCI Rxed	171	5	1	3	5	0	13	2
1.71554	DL DCI Rxed	171	5	1	3	6	0	11	2
1.71554	DL DCI Rxed	171	5	1	5	14	0	14	2
1.71596	HARQ FD Txed	171	5	1	3	5	0	15	2
1.71596	HARQ FD Txed	171	5	1	5	14	0	11	2
1.71596	HARQ FD Txed	171	5	1	3	6	0	13	2
1.71604	DL DCI Rxed	171	6	0	3	5	0	12	2
1.71604	DL DCI Rxed	171	6	0	3	6	0	15	2
1.71604	DL DCI Rxed	171	6	0	5	14	0	13	2
1.71646	HARQ FD Txed	171	6	0	3	6	0	12	2
1.71646	HARQ FD Txed	171	6	0	5	14	0	15	2
1.71646	HARQ FD Txed	171	6	0	3	5	0	14	2
1.71654	DL DCI Rxed	171	6	1	3	5	0	11	2
1.71654	DL DCI Rxed	171	6	1	3	6	0	14	2
1.71654	DL DCI Rxed	171	6	1	5	14	0	12	2
1.71696	HARQ FD Txed	171	6	1	3	5	0	13	2
1.71696	HARQ FD Txed	171	6	1	5	14	0	14	2
1.71696	HARQ FD Txed	171	6	1	3	6	0	11	2
1.71704	DL DCI Rxed	171	7	0	3	5	0	15	2
1.71704	DL DCI Rxed	171	7	0	3	6	0	13	2
1.71704	DL DCI Rxed	171	7	0	5	14	0	11	2
1.71746	HARQ FD Txed	171	7	0	3	5	0	12	2
1.71746	HARQ FD Txed	171	7	0	5	14	0	13	2
1.71746	HARQ FD Txed	171	7	0	3	6	0	15	2
1.71754	DL DCI Rxed	171	7	1	3	5	0	14	2
1.71754	DL DCI Rxed	171	7	1	3	6	0	12	2
1.71754	DL DCI Rxed	171	7	1	5	14	0	15	2
1.71796	HARQ FD Txed	171	7	1	3	5	0	11	2
1.71796	HARQ FD Txed	171	7	1	5	14	0	12	2
1.71796	HARQ FD Txed	171	7	1	3	6	0	14	2
1.71804	DL DCI Rxed	171	8	0	3	5	0	13	2
1.71804	DL DCI Rxed	171	8	0	3	6	0	11	2
1.71804	DL DCI Rxed	171	8	0	5	14	0	14	2
1.71846	HARQ FD Txed	171	8	0	3	5	0	15	2
1.71846	HARQ FD Txed	171	8	0	3	6	0	13	2
1.71846	HARQ FD Txed	171	8	0	5	14	0	11	2
1.71854	DL DCI Rxed	171	8	1	3	5	0	12	2
1.71854	DL DCI Rxed	171	8	1	3	6	0	15	2
1.71854	DL DCI Rxed	171	8	1	5	14	0	13	2
1.71896	HARQ FD Txed	171	8	1	3	5	0	14	2
1.71896	HARQ FD Txed	171	8	1	5	14	0	15	2
1.71896	HARQ FD Txed	171	8	1	3	6	0	12	2
1.71904	DL DCI Rxed	171	9	0	3	5	0	11	2
1.71904	DL DCI Rxed	171	9	0	3	6	0	14	2
1.71904	DL DCI Rxed	171	9	0	5	14	0	12	2
1.71946	HARQ FD Txed	171	9	0	3	5	0	13	2
1.71946	HARQ FD Txed	171	9	0	3	6	0	11	2
1.71946	HARQ FD Txed	171	9	0	5	14	0	14	2
1.71954	DL DCI Rxed	171	9	1	3	5	0	15	2
1.71954	DL DCI Rxed	171	9	1	3	6	0	13	2
1.71954	DL DCI Rxed	171	9	1	5	14	0	11	2
1.71996	HARQ FD Txed	171	9	1	3	5	0	12	2
1.71996	HARQ FD Txed	171	9	1	5	14	0	13	2
1.71996	HARQ FD Txed	171	9	1	3	6	0	15	2
1.72004	DL DCI Rxed	172	0	0	3	5	0	14	2
1.72004	DL DCI Rxed	172	0	0	3	6	0	12	2
1.72004	DL DCI Rxed	172	0	0	5	14	0	15	2
1.72046	HARQ FD Txed	172	0	0	3	5	0	11	2
1.72046	HARQ FD Txed	172	0	0	5	14	0	12	2
1.72046	HARQ FD Txed	172	0	0	3	6	0	14	2
1.72054	DL DCI Rxed	172	0	1	3	5	0	13	2
1.72054	DL DCI Rxed	172	0	1	3	6	0	11	2
1.72054	DL DCI Rxed	172	0	1	5	14	0	14	2
1.72096	HARQ FD Txed	172	0	1	3	5	0	15	2
1.72096	HARQ FD Txed	172	0	1	5	14	0	11	2
1.72096	HARQ FD Txed	172	0	1	3	6	0	13	2
1.72104	DL DCI Rxed	172	1	0	3	5	0	12	2
1.72104	DL DCI Rxed	172	1	0	3	6	0	15	2
1.72104	DL DCI Rxed	172	1	0	5	14	0	13	2
1.72146	HARQ FD Txed	172	1	0	3	5	0	14	2
1.72146	HARQ FD Txed	172	1	0	5	14	0	15	2
1.72146	HARQ FD Txed	172	1	0	3	6	0	12	2
1.72154	DL DCI Rxed	172	1	1	3	5	0	11	2
1.72154	DL DCI Rxed	172	1	1	3	6	0	14	2
1.72154	DL DCI Rxed	172	1	1	5	14	0	12	2
1.72196	HARQ FD Txed	172	1	1	3	6	0	11	2
1.72196	HARQ FD Txed	172	1	1	5	14	0	14	2
1.72196	HARQ FD Txed	172	1	1	3	5	0	13	2
1.72204	DL DCI Rxed	172	2	0	3	5	0	15	2
1.72204	DL DCI Rxed	172	2	0	3	6	0	13	2
1.72204	DL DCI Rxed	172	2	0	5	14	0	11	2
1.72246	HARQ FD Txed	172	2	0	3	5	0	12	2
1.72246	HARQ FD Txed	172	2	0	5	14	0	13	2
1.72246	HARQ FD Txed	172	2	0	3	6	0	15	2
1.72254	DL DCI Rxed	172	2	1	3	5	0	14	2
1.72254	DL DCI Rxed	172	2	1	3	6	0	12	2
1.72254	DL DCI Rxed	172	2	1	5	14	0	15	2
1.72296	HARQ FD Txed	172	2	1	3	5	0	11	2
1.72296	HARQ FD Txed	172	2	1	5	14	0	12	2
1.72296	HARQ FD Txed	172	2	1	3	6	0	14	2
1.72304	DL DCI Rxed	172	3	0	3	5	0	13	2
1.72304	DL DCI Rxed	172	3	0	3	6	0	11	2
1.72304	DL DCI Rxed	172	3	0	5	14	0	14	2
1.72346	HARQ FD Txed	172	3	0	3	5	0	15	2
1.72346	HARQ FD Txed	172	3	0	5	14	0	11	2
1.72346	HARQ FD Txed	172	3	0	3	6	0	13	2
1.72354	DL DCI Rxed	172	3	1	3	5	0	12	2
1.72354	DL DCI Rxed	172	3	1	3	6	0	15	2
1.72354	DL DCI Rxed	172	3	1	5	14	0	13	2
1.72396	HARQ FD Txed	172	3	1	3	5	0	14	2
1.72396	HARQ FD Txed	172	3	1	5	14	0	15	2
1.72396	HARQ FD Txed	172	3	1	3	6	0	12	2
1.72404	DL DCI Rxed	172	4	0	3	5	0	11	2
1.72404	DL DCI Rxed	172	4	0	3	6	0	14	2
1.72404	DL DCI Rxed	172	4	0	5	14	0	12	2
1.72446	HARQ FD Txed	172	4	0	3	5	0	13	2
1.72446	HARQ FD Txed	172	4	0	5	14	0	14	2
1.72446	HARQ FD Txed	172	4	0	3	6	0	11	2
1.72454	DL DCI Rxed	172	4	1	3	5	0	15	2
1.72454	DL DCI Rxed	172	4	1	3	6	0	13	2
1.72454	DL DCI Rxed	172	4	1	5	14	0	11	2
1.72496	HARQ FD Txed	172	4	1	3	6	0	15	2
1.72496	HARQ FD Txed	172	4	1	5	14	0	13	2
1.72496	HARQ FD Txed	172	4	1	3	5	0	12	2
1.72504	DL DCI Rxed	172	5	0	3	5	0	14	2
1.72504	DL DCI Rxed	172	5	0	3	6	0	12	2
1.72504	DL DCI Rxed	172	5	0	5	14	0	15	2
1.72546	HARQ FD Txed	172	5	0	3	5	0	11	2
1.72546	HARQ FD Txed	172	5	0	5	14	0	12	2
1.72546	HARQ FD Txed	172	5	0	3	6	0	14	2
1.72554	DL DCI Rxed	172	5	1	3	5	0	13	2
1.72554	DL DCI Rxed	172	5	1	3	6	0	11	2
1.72554	DL DCI Rxed	172	5	1	5	14	0	14	2
1.72596	HARQ FD Txed	172	5	1	3	5	0	15	2
1.72596	HARQ FD Txed	172	5	1	5	14	0	11	2
1.72596	HARQ FD Txed	172	5	1	3	6	0	13	2
1.72604	DL DCI Rxed	172	6	0	3	5	0	12	2
1.72604	DL DCI Rxed	172	6	0	3	6	0	15	2
1.72604	DL DCI Rxed	172	6	0	5	14	0	13	2
1.72646	HARQ FD Txed	172	6	0	3	5	0	14	2
1.72646	HARQ FD Txed	172	6	0	5	14	0	15	2
1.72646	HARQ FD Txed	172	6	0	3	6	0	12	2
1.72654	DL DCI Rxed	172	6	1	3	5	0	11	2
1.72654	DL DCI Rxed	172	6	1	3	6	0	14	2
1.72654	DL DCI Rxed	172	6	1	5	14	0	12	2
1.72696	HARQ FD Txed	172	6	1	3	5	0	13	2
1.72696	HARQ FD Txed	172	6	1	5	14	0	14	2
1.72696	HARQ FD Txed	172	6	1	3	6	0	11	2
1.72704	DL DCI Rxed	172	7	0	3	5	0	15	2
1.72704	DL DCI Rxed	172	7	0	3	6	0	13	2
1.72704	DL DCI Rxed	172	7	0	5	14	0	11	2
1.72746	HARQ FD Txed	172	7	0	3	5	0	12	2
1.72746	HARQ FD Txed	172	7	0	5	14	0	13	2
1.72746	HARQ FD Txed	172	7	0	3	6	0	15	2
1.72754	DL DCI Rxed	172	7	1	3	5	0	14	2
