Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
1.74004	5	0	5	-93.4123
1.74004	5	0	8	-92.0396
1.74004	5	0	11	-102.569
1.74004	5	0	14	-102.507
1.74004	5	0	17	-110.871
1.74004	5	0	20	-97.6195
1.74004	5	0	23	-111.895
1.74004	5	0	26	-85.9646
1.74004	5	0	29	-107.965
1.74004	5	0	32	-115.839
1.7405	3	0	4	-113.828
1.7405	3	0	7	-96.2002
1.7405	3	0	10	-106.523
1.7405	3	0	13	-112.759
1.7405	3	0	16	-107.008
1.7405	3	0	19	-110.182
1.7405	3	0	22	-114.926
1.7405	3	0	25	-115.525
1.7405	3	0	28	-107.346
1.7405	3	0	31	-100.317
1.7405	5	0	5	-93.4123
1.7405	5	0	8	-92.0396
1.7405	5	0	11	-102.569
1.7405	5	0	14	-102.507
1.7405	5	0	17	-110.871
1.7405	5	0	20	-97.6195
1.7405	5	0	23	-111.895
1.7405	5	0	26	-85.9646
1.7405	5	0	29	-107.965
1.7405	5	0	32	-115.839
1.74054	3	0	4	-113.828
1.74054	3	0	7	-96.2002
1.74054	3	0	10	-106.523
1.74054	3	0	13	-112.759
1.74054	3	0	16	-107.008
1.74054	3	0	19	-110.182
1.74054	3	0	22	-114.926
1.74054	3	0	25	-115.525
1.74054	3	0	28	-107.346
1.74054	3	0	31	-100.317
1.74054	5	0	5	-93.4123
1.74054	5	0	8	-92.0396
1.74054	5	0	11	-102.569
1.74054	5	0	14	-102.507
1.74054	5	0	17	-110.871
1.74054	5	0	20	-97.6195
1.74054	5	0	23	-111.895
1.74054	5	0	26	-85.9646
1.74054	5	0	29	-107.965
1.74054	5	0	32	-115.839
1.74064	3	0	4	-113.828
1.74064	3	0	7	-96.2002
1.74064	3	0	10	-106.523
1.74064	3	0	13	-112.759
1.74064	3	0	16	-107.008
1.74064	3	0	19	-110.182
1.74064	3	0	22	-114.926
1.74064	3	0	25	-115.525
1.74064	3	0	28	-107.346
1.74064	3	0	31	-100.317
1.741	3	0	4	-113.828
1.741	3	0	7	-96.2002
1.741	3	0	10	-106.523
1.741	3	0	13	-112.759
1.741	3	0	16	-107.008
1.741	3	0	19	-110.182
1.741	3	0	22	-114.926
1.741	3	0	25	-115.525
1.741	3	0	28	-107.346
1.741	3	0	31	-100.317
1.741	5	0	5	-93.4123
1.741	5	0	8	-92.0396
1.741	5	0	11	-102.569
1.741	5	0	14	-102.507
1.741	5	0	17	-110.871
1.741	5	0	20	-97.6195
1.741	5	0	23	-111.895
1.741	5	0	26	-85.9646
1.741	5	0	29	-107.965
1.741	5	0	32	-115.839
1.74104	3	0	4	-113.828
1.74104	3	0	7	-96.2002
1.74104	3	0	10	-106.523
1.74104	3	0	13	-112.759
1.74104	3	0	16	-107.008
1.74104	3	0	19	-110.182
1.74104	3	0	22	-114.926
1.74104	3	0	25	-115.525
1.74104	3	0	28	-107.346
1.74104	3	0	31	-100.317
1.74104	5	0	5	-93.4123
1.74104	5	0	8	-92.0396
1.74104	5	0	11	-102.569
1.74104	5	0	14	-102.507
1.74104	5	0	17	-110.871
1.74104	5	0	20	-97.6195
1.74104	5	0	23	-111.895
1.74104	5	0	26	-85.9646
1.74104	5	0	29	-107.965
1.74104	5	0	32	-115.839
1.7415	3	0	4	-113.828
1.7415	3	0	7	-96.2002
1.7415	3	0	10	-106.523
1.7415	3	0	13	-112.759
1.7415	3	0	16	-107.008
1.7415	3	0	19	-110.182
1.7415	3	0	22	-114.926
1.7415	3	0	25	-115.525
1.7415	3	0	28	-107.346
1.7415	3	0	31	-100.317
1.7415	5	0	5	-93.4123
1.7415	5	0	8	-92.0396
1.7415	5	0	11	-102.569
1.7415	5	0	14	-102.507
1.7415	5	0	17	-110.871
1.7415	5	0	20	-97.6195
1.7415	5	0	23	-111.895
1.7415	5	0	26	-85.9646
1.7415	5	0	29	-107.965
1.7415	5	0	32	-115.839
1.74154	3	0	4	-113.828
1.74154	3	0	7	-96.2002
1.74154	3	0	10	-106.523
1.74154	3	0	13	-112.759
1.74154	3	0	16	-107.008
1.74154	3	0	19	-110.182
1.74154	3	0	22	-114.926
1.74154	3	0	25	-115.525
1.74154	3	0	28	-107.346
1.74154	3	0	31	-100.317
1.74154	5	0	5	-93.4123
1.74154	5	0	8	-92.0396
1.74154	5	0	11	-102.569
1.74154	5	0	14	-102.507
1.74154	5	0	17	-110.871
1.74154	5	0	20	-97.6195
1.74154	5	0	23	-111.895
1.74154	5	0	26	-85.9646
1.74154	5	0	29	-107.965
1.74154	5	0	32	-115.839
1.742	1	0	3	-114.19
1.742	1	0	6	-108.316
1.742	1	0	9	-109.928
1.742	1	0	12	-110.333
1.742	1	0	15	-112.144
1.742	1	0	18	-111.712
1.742	1	0	21	-113.687
1.742	1	0	24	-109.714
1.742	1	0	27	-107.861
1.742	1	0	30	-110.066
1.742	3	0	4	-113.828
1.742	3	0	7	-96.2002
1.742	3	0	10	-106.523
1.742	3	0	13	-112.759
1.742	3	0	16	-107.008
1.742	3	0	19	-110.182
1.742	3	0	22	-114.926
1.742	3	0	25	-115.525
1.742	3	0	28	-107.346
1.742	3	0	31	-100.317
1.742	5	0	5	-93.4123
1.742	5	0	8	-92.0396
1.742	5	0	11	-102.569
1.742	5	0	14	-102.507
1.742	5	0	17	-110.871
1.742	5	0	20	-97.6195
1.742	5	0	23	-111.895
1.742	5	0	26	-85.9646
1.742	5	0	29	-107.965
1.742	5	0	32	-115.839
1.74204	3	0	4	-113.828
1.74204	3	0	7	-96.2002
1.74204	3	0	10	-106.523
1.74204	3	0	13	-112.759
1.74204	3	0	16	-107.008
1.74204	3	0	19	-110.182
1.74204	3	0	22	-114.926
1.74204	3	0	25	-115.525
1.74204	3	0	28	-107.346
1.74204	3	0	31	-100.317
1.74204	5	0	5	-93.4123
1.74204	5	0	8	-92.0396
1.74204	5	0	11	-102.569
1.74204	5	0	14	-102.507
1.74204	5	0	17	-110.871
1.74204	5	0	20	-97.6195
1.74204	5	0	23	-111.895
1.74204	5	0	26	-85.9646
1.74204	5	0	29	-107.965
1.74204	5	0	32	-115.839
1.7425	3	0	4	-113.828
1.7425	3	0	7	-96.2002
1.7425	3	0	10	-106.523
1.7425	3	0	13	-112.759
1.7425	3	0	16	-107.008
1.7425	3	0	19	-110.182
1.7425	3	0	22	-114.926
1.7425	3	0	25	-115.525
1.7425	3	0	28	-107.346
1.7425	3	0	31	-100.317
1.7425	5	0	5	-93.4123
1.7425	5	0	8	-92.0396
1.7425	5	0	11	-102.569
1.7425	5	0	14	-102.507
1.7425	5	0	17	-110.871
1.7425	5	0	20	-97.6195
1.7425	5	0	23	-111.895
1.7425	5	0	26	-85.9646
1.7425	5	0	29	-107.965
1.7425	5	0	32	-115.839
1.74254	3	0	4	-113.828
1.74254	3	0	7	-96.2002
1.74254	3	0	10	-106.523
1.74254	3	0	13	-112.759
1.74254	3	0	16	-107.008
1.74254	3	0	19	-110.182
1.74254	3	0	22	-114.926
1.74254	3	0	25	-115.525
1.74254	3	0	28	-107.346
1.74254	3	0	31	-100.317
1.74254	5	0	5	-93.4123
1.74254	5	0	8	-92.0396
1.74254	5	0	11	-102.569
1.74254	5	0	14	-102.507
1.74254	5	0	17	-110.871
1.74254	5	0	20	-97.6195
1.74254	5	0	23	-111.895
1.74254	5	0	26	-85.9646
1.74254	5	0	29	-107.965
1.74254	5	0	32	-115.839
1.743	3	0	4	-113.828
1.743	3	0	7	-96.2002
1.743	3	0	10	-106.523
1.743	3	0	13	-112.759
1.743	3	0	16	-107.008
1.743	3	0	19	-110.182
1.743	3	0	22	-114.926
1.743	3	0	25	-115.525
1.743	3	0	28	-107.346
1.743	3	0	31	-100.317
1.743	5	0	5	-93.4123
1.743	5	0	8	-92.0396
1.743	5	0	11	-102.569
1.743	5	0	14	-102.507
1.743	5	0	17	-110.871
1.743	5	0	20	-97.6195
1.743	5	0	23	-111.895
1.743	5	0	26	-85.9646
1.743	5	0	29	-107.965
1.743	5	0	32	-115.839
1.74304	3	0	4	-113.828
1.74304	3	0	7	-96.2002
1.74304	3	0	10	-106.523
1.74304	3	0	13	-112.759
1.74304	3	0	16	-107.008
1.74304	3	0	19	-110.182
1.74304	3	0	22	-114.926
1.74304	3	0	25	-115.525
1.74304	3	0	28	-107.346
1.74304	3	0	31	-100.317
1.74304	5	0	5	-93.4123
1.74304	5	0	8	-92.0396
1.74304	5	0	11	-102.569
1.74304	5	0	14	-102.507
1.74304	5	0	17	-110.871
1.74304	5	0	20	-97.6195
1.74304	5	0	23	-111.895
1.74304	5	0	26	-85.9646
1.74304	5	0	29	-107.965
1.74304	5	0	32	-115.839
1.7435	3	0	4	-113.828
1.7435	3	0	7	-96.2002
1.7435	3	0	10	-106.523
1.7435	3	0	13	-112.759
1.7435	3	0	16	-107.008
1.7435	3	0	19	-110.182
1.7435	3	0	22	-114.926
1.7435	3	0	25	-115.525
1.7435	3	0	28	-107.346
1.7435	3	0	31	-100.317
1.7435	5	0	5	-93.4123
1.7435	5	0	8	-92.0396
1.7435	5	0	11	-102.569
1.7435	5	0	14	-102.507
1.7435	5	0	17	-110.871
1.7435	5	0	20	-97.6195
1.7435	5	0	23	-111.895
1.7435	5	0	26	-85.9646
1.7435	5	0	29	-107.965
1.7435	5	0	32	-115.839
1.74354	3	0	4	-113.828
1.74354	3	0	7	-96.2002
1.74354	3	0	10	-106.523
1.74354	3	0	13	-112.759
1.74354	3	0	16	-107.008
1.74354	3	0	19	-110.182
1.74354	3	0	22	-114.926
1.74354	3	0	25	-115.525
1.74354	3	0	28	-107.346
1.74354	3	0	31	-100.317
1.74354	5	0	5	-93.4123
1.74354	5	0	8	-92.0396
1.74354	5	0	11	-102.569
1.74354	5	0	14	-102.507
1.74354	5	0	17	-110.871
1.74354	5	0	20	-97.6195
1.74354	5	0	23	-111.895
1.74354	5	0	26	-85.9646
1.74354	5	0	29	-107.965
1.74354	5	0	32	-115.839
1.744	3	0	4	-113.828
1.744	3	0	7	-96.2002
1.744	3	0	10	-106.523
1.744	3	0	13	-112.759
1.744	3	0	16	-107.008
1.744	3	0	19	-110.182
1.744	3	0	22	-114.926
1.744	3	0	25	-115.525
1.744	3	0	28	-107.346
1.744	3	0	31	-100.317
1.744	5	0	5	-93.4123
1.744	5	0	8	-92.0396
1.744	5	0	11	-102.569
1.744	5	0	14	-102.507
1.744	5	0	17	-110.871
1.744	5	0	20	-97.6195
1.744	5	0	23	-111.895
1.744	5	0	26	-85.9646
1.744	5	0	29	-107.965
1.744	5	0	32	-115.839
1.74404	3	0	4	-113.828
1.74404	3	0	7	-96.2002
1.74404	3	0	10	-106.523
1.74404	3	0	13	-112.759
1.74404	3	0	16	-107.008
1.74404	3	0	19	-110.182
1.74404	3	0	22	-114.926
1.74404	3	0	25	-115.525
1.74404	3	0	28	-107.346
1.74404	3	0	31	-100.317
1.74404	5	0	5	-93.4123
1.74404	5	0	8	-92.0396
1.74404	5	0	11	-102.569
1.74404	5	0	14	-102.507
1.74404	5	0	17	-110.871
1.74404	5	0	20	-97.6195
1.74404	5	0	23	-111.895
1.74404	5	0	26	-85.9646
1.74404	5	0	29	-107.965
1.74404	5	0	32	-115.839
1.7445	3	0	4	-113.828
1.7445	3	0	7	-96.2002
1.7445	3	0	10	-106.523
1.7445	3	0	13	-112.759
1.7445	3	0	16	-107.008
1.7445	3	0	19	-110.182
1.7445	3	0	22	-114.926
1.7445	3	0	25	-115.525
1.7445	3	0	28	-107.346
1.7445	3	0	31	-100.317
1.7445	5	0	5	-93.4123
1.7445	5	0	8	-92.0396
1.7445	5	0	11	-102.569
1.7445	5	0	14	-102.507
1.7445	5	0	17	-110.871
1.7445	5	0	20	-97.6195
1.7445	5	0	23	-111.895
1.7445	5	0	26	-85.9646
1.7445	5	0	29	-107.965
1.7445	5	0	32	-115.839
1.74454	3	0	4	-113.828
1.74454	3	0	7	-96.2002
1.74454	3	0	10	-106.523
1.74454	3	0	13	-112.759
1.74454	3	0	16	-107.008
1.74454	3	0	19	-110.182
1.74454	3	0	22	-114.926
1.74454	3	0	25	-115.525
1.74454	3	0	28	-107.346
1.74454	3	0	31	-100.317
1.74454	5	0	5	-93.4123
1.74454	5	0	8	-92.0396
1.74454	5	0	11	-102.569
1.74454	5	0	14	-102.507
1.74454	5	0	17	-110.871
1.74454	5	0	20	-97.6195
1.74454	5	0	23	-111.895
1.74454	5	0	26	-85.9646
1.74454	5	0	29	-107.965
1.74454	5	0	32	-115.839
1.745	1	0	3	-114.19
1.745	1	0	6	-108.316
1.745	1	0	9	-109.928
1.745	1	0	12	-110.333
1.745	1	0	15	-112.144
1.745	1	0	18	-111.712
1.745	1	0	21	-113.687
1.745	1	0	24	-109.714
1.745	1	0	27	-107.861
1.745	1	0	30	-110.066
1.745	3	0	4	-113.828
1.745	3	0	7	-96.2002
1.745	3	0	10	-106.523
1.745	3	0	13	-112.759
1.745	3	0	16	-107.008
1.745	3	0	19	-110.182
1.745	3	0	22	-114.926
1.745	3	0	25	-115.525
1.745	3	0	28	-107.346
1.745	3	0	31	-100.317
1.745	5	0	5	-93.4123
1.745	5	0	8	-92.0396
1.745	5	0	11	-102.569
1.745	5	0	14	-102.507
1.745	5	0	17	-110.871
1.745	5	0	20	-97.6195
1.745	5	0	23	-111.895
1.745	5	0	26	-85.9646
1.745	5	0	29	-107.965
1.745	5	0	32	-115.839
1.74504	3	0	4	-113.828
1.74504	3	0	7	-96.2002
1.74504	3	0	10	-106.523
1.74504	3	0	13	-112.759
1.74504	3	0	16	-107.008
1.74504	3	0	19	-110.182
1.74504	3	0	22	-114.926
1.74504	3	0	25	-115.525
1.74504	3	0	28	-107.346
1.74504	3	0	31	-100.317
1.74504	5	0	5	-93.4123
1.74504	5	0	8	-92.0396
1.74504	5	0	11	-102.569
1.74504	5	0	14	-102.507
1.74504	5	0	17	-110.871
1.74504	5	0	20	-97.6195
1.74504	5	0	23	-111.895
1.74504	5	0	26	-85.9646
1.74504	5	0	29	-107.965
1.74504	5	0	32	-115.839
1.7455	3	0	4	-113.828
1.7455	3	0	7	-96.2002
1.7455	3	0	10	-106.523
1.7455	3	0	13	-112.759
1.7455	3	0	16	-107.008
1.7455	3	0	19	-110.182
1.7455	3	0	22	-114.926
1.7455	3	0	25	-115.525
1.7455	3	0	28	-107.346
1.7455	3	0	31	-100.317
1.7455	5	0	5	-93.4123
1.7455	5	0	8	-92.0396
1.7455	5	0	11	-102.569
1.7455	5	0	14	-102.507
1.7455	5	0	17	-110.871
1.7455	5	0	20	-97.6195
1.7455	5	0	23	-111.895
1.7455	5	0	26	-85.9646
1.7455	5	0	29	-107.965
1.7455	5	0	32	-115.839
1.74554	3	0	4	-113.828
1.74554	3	0	7	-96.2002
1.74554	3	0	10	-106.523
1.74554	3	0	13	-112.759
1.74554	3	0	16	-107.008
1.74554	3	0	19	-110.182
1.74554	3	0	22	-114.926
1.74554	3	0	25	-115.525
1.74554	3	0	28	-107.346
1.74554	3	0	31	-100.317
1.74554	5	0	5	-93.4123
1.74554	5	0	8	-92.0396
1.74554	5	0	11	-102.569
1.74554	5	0	14	-102.507
1.74554	5	0	17	-110.871
1.74554	5	0	20	-97.6195
1.74554	5	0	23	-111.895
1.74554	5	0	26	-85.9646
1.74554	5	0	29	-107.965
1.74554	5	0	32	-115.839
1.746	1	0	3	-114.19
1.746	1	0	6	-108.316
1.746	1	0	9	-109.928
1.746	1	0	12	-110.333
1.746	1	0	15	-112.144
1.746	1	0	18	-111.712
1.746	1	0	21	-113.687
1.746	1	0	24	-109.714
1.746	1	0	27	-107.861
1.746	1	0	30	-110.066
1.746	3	0	4	-113.828
1.746	3	0	7	-96.2002
1.746	3	0	10	-106.523
1.746	3	0	13	-112.759
1.746	3	0	16	-107.008
1.746	3	0	19	-110.182
1.746	3	0	22	-114.926
1.746	3	0	25	-115.525
1.746	3	0	28	-107.346
1.746	3	0	31	-100.317
1.746	5	0	5	-93.4123
1.746	5	0	8	-92.0396
1.746	5	0	11	-102.569
1.746	5	0	14	-102.507
1.746	5	0	17	-110.871
1.746	5	0	20	-97.6195
1.746	5	0	23	-111.895
1.746	5	0	26	-85.9646
1.746	5	0	29	-107.965
1.746	5	0	32	-115.839
1.74604	3	0	4	-113.828
1.74604	3	0	7	-96.2002
1.74604	3	0	10	-106.523
1.74604	3	0	13	-112.759
1.74604	3	0	16	-107.008
1.74604	3	0	19	-110.182
1.74604	3	0	22	-114.926
1.74604	3	0	25	-115.525
1.74604	3	0	28	-107.346
1.74604	3	0	31	-100.317
1.74604	5	0	5	-93.4123
1.74604	5	0	8	-92.0396
1.74604	5	0	11	-102.569
1.74604	5	0	14	-102.507
1.74604	5	0	17	-110.871
1.74604	5	0	20	-97.6195
1.74604	5	0	23	-111.895
1.74604	5	0	26	-85.9646
1.74604	5	0	29	-107.965
1.74604	5	0	32	-115.839
1.7465	3	0	4	-113.828
1.7465	3	0	7	-96.2002
1.7465	3	0	10	-106.523
1.7465	3	0	13	-112.759
1.7465	3	0	16	-107.008
1.7465	3	0	19	-110.182
1.7465	3	0	22	-114.926
1.7465	3	0	25	-115.525
1.7465	3	0	28	-107.346
1.7465	3	0	31	-100.317
1.7465	5	0	5	-93.4123
1.7465	5	0	8	-92.0396
1.7465	5	0	11	-102.569
1.7465	5	0	14	-102.507
1.7465	5	0	17	-110.871
1.7465	5	0	20	-97.6195
1.7465	5	0	23	-111.895
1.7465	5	0	26	-85.9646
1.7465	5	0	29	-107.965
1.7465	5	0	32	-115.839
1.74654	3	0	4	-113.828
1.74654	3	0	7	-96.2002
1.74654	3	0	10	-106.523
1.74654	3	0	13	-112.759
1.74654	3	0	16	-107.008
1.74654	3	0	19	-110.182
1.74654	3	0	22	-114.926
1.74654	3	0	25	-115.525
1.74654	3	0	28	-107.346
1.74654	3	0	31	-100.317
1.74654	5	0	5	-93.4123
1.74654	5	0	8	-92.0396
1.74654	5	0	11	-102.569
1.74654	5	0	14	-102.507
1.74654	5	0	17	-110.871
1.74654	5	0	20	-97.6195
1.74654	5	0	23	-111.895
1.74654	5	0	26	-85.9646
1.74654	5	0	29	-107.965
1.74654	5	0	32	-115.839
1.747	3	0	4	-113.828
1.747	3	0	7	-96.2002
1.747	3	0	10	-106.523
1.747	3	0	13	-112.759
1.747	3	0	16	-107.008
1.747	3	0	19	-110.182
1.747	3	0	22	-114.926
1.747	3	0	25	-115.525
1.747	3	0	28	-107.346
1.747	3	0	31	-100.317
1.747	5	0	5	-93.4123
1.747	5	0	8	-92.0396
1.747	5	0	11	-102.569
1.747	5	0	14	-102.507
1.747	5	0	17	-110.871
1.747	5	0	20	-97.6195
1.747	5	0	23	-111.895
1.747	5	0	26	-85.9646
1.747	5	0	29	-107.965
1.747	5	0	32	-115.839
1.74704	3	0	4	-113.828
1.74704	3	0	7	-96.2002
1.74704	3	0	10	-106.523
1.74704	3	0	13	-112.759
1.74704	3	0	16	-107.008
1.74704	3	0	19	-110.182
1.74704	3	0	22	-114.926
1.74704	3	0	25	-115.525
1.74704	3	0	28	-107.346
1.74704	3	0	31	-100.317
1.74704	5	0	5	-93.4123
1.74704	5	0	8	-92.0396
1.74704	5	0	11	-102.569
1.74704	5	0	14	-102.507
1.74704	5	0	17	-110.871
1.74704	5	0	20	-97.6195
1.74704	5	0	23	-111.895
1.74704	5	0	26	-85.9646
1.74704	5	0	29	-107.965
1.74704	5	0	32	-115.839
1.7475	3	0	4	-113.828
1.7475	3	0	7	-96.2002
1.7475	3	0	10	-106.523
1.7475	3	0	13	-112.759
1.7475	3	0	16	-107.008
1.7475	3	0	19	-110.182
1.7475	3	0	22	-114.926
1.7475	3	0	25	-115.525
1.7475	3	0	28	-107.346
1.7475	3	0	31	-100.317
1.7475	5	0	5	-93.4123
1.7475	5	0	8	-92.0396
1.7475	5	0	11	-102.569
1.7475	5	0	14	-102.507
1.7475	5	0	17	-110.871
1.7475	5	0	20	-97.6195
1.7475	5	0	23	-111.895
1.7475	5	0	26	-85.9646
1.7475	5	0	29	-107.965
1.7475	5	0	32	-115.839
1.74754	3	0	4	-113.828
1.74754	3	0	7	-96.2002
1.74754	3	0	10	-106.523
1.74754	3	0	13	-112.759
1.74754	3	0	16	-107.008
1.74754	3	0	19	-110.182
1.74754	3	0	22	-114.926
1.74754	3	0	25	-115.525
1.74754	3	0	28	-107.346
1.74754	3	0	31	-100.317
1.74754	5	0	5	-93.4123
1.74754	5	0	8	-92.0396
1.74754	5	0	11	-102.569
1.74754	5	0	14	-102.507
1.74754	5	0	17	-110.871
1.74754	5	0	20	-97.6195
1.74754	5	0	23	-111.895
1.74754	5	0	26	-85.9646
1.74754	5	0	29	-107.965
1.74754	5	0	32	-115.839
1.748	3	0	4	-113.828
1.748	3	0	7	-96.2002
1.748	3	0	10	-106.523
1.748	3	0	13	-112.759
1.748	3	0	16	-107.008
1.748	3	0	19	-110.182
1.748	3	0	22	-114.926
1.748	3	0	25	-115.525
1.748	3	0	28	-107.346
1.748	3	0	31	-100.317
1.748	5	0	5	-93.4123
1.748	5	0	8	-92.0396
1.748	5	0	11	-102.569
1.748	5	0	14	-102.507
1.748	5	0	17	-110.871
1.748	5	0	20	-97.6195
1.748	5	0	23	-111.895
1.748	5	0	26	-85.9646
1.748	5	0	29	-107.965
1.748	5	0	32	-115.839
1.74804	3	0	4	-113.828
1.74804	3	0	7	-96.2002
1.74804	3	0	10	-106.523
1.74804	3	0	13	-112.759
1.74804	3	0	16	-107.008
1.74804	3	0	19	-110.182
1.74804	3	0	22	-114.926
1.74804	3	0	25	-115.525
1.74804	3	0	28	-107.346
1.74804	3	0	31	-100.317
1.74804	5	0	5	-93.4123
1.74804	5	0	8	-92.0396
1.74804	5	0	11	-102.569
1.74804	5	0	14	-102.507
1.74804	5	0	17	-110.871
1.74804	5	0	20	-97.6195
1.74804	5	0	23	-111.895
1.74804	5	0	26	-85.9646
1.74804	5	0	29	-107.965
1.74804	5	0	32	-115.839
1.7485	3	0	4	-113.828
1.7485	3	0	7	-96.2002
1.7485	3	0	10	-106.523
1.7485	3	0	13	-112.759
1.7485	3	0	16	-107.008
1.7485	3	0	19	-110.182
1.7485	3	0	22	-114.926
1.7485	3	0	25	-115.525
1.7485	3	0	28	-107.346
1.7485	3	0	31	-100.317
1.7485	5	0	5	-93.4123
1.7485	5	0	8	-92.0396
1.7485	5	0	11	-102.569
1.7485	5	0	14	-102.507
1.7485	5	0	17	-110.871
1.7485	5	0	20	-97.6195
1.7485	5	0	23	-111.895
1.7485	5	0	26	-85.9646
1.7485	5	0	29	-107.965
1.7485	5	0	32	-115.839
1.74854	3	0	4	-113.828
1.74854	3	0	7	-96.2002
1.74854	3	0	10	-106.523
1.74854	3	0	13	-112.759
1.74854	3	0	16	-107.008
1.74854	3	0	19	-110.182
1.74854	3	0	22	-114.926
1.74854	3	0	25	-115.525
1.74854	3	0	28	-107.346
1.74854	3	0	31	-100.317
1.74854	5	0	5	-93.4123
1.74854	5	0	8	-92.0396
1.74854	5	0	11	-102.569
1.74854	5	0	14	-102.507
1.74854	5	0	17	-110.871
1.74854	5	0	20	-97.6195
1.74854	5	0	23	-111.895
1.74854	5	0	26	-85.9646
1.74854	5	0	29	-107.965
1.74854	5	0	32	-115.839
1.749	3	0	4	-113.828
1.749	3	0	7	-96.2002
1.749	3	0	10	-106.523
1.749	3	0	13	-112.759
1.749	3	0	16	-107.008
1.749	3	0	19	-110.182
1.749	3	0	22	-114.926
1.749	3	0	25	-115.525
1.749	3	0	28	-107.346
1.749	3	0	31	-100.317
1.749	5	0	5	-93.4123
1.749	5	0	8	-92.0396
1.749	5	0	11	-102.569
1.749	5	0	14	-102.507
1.749	5	0	17	-110.871
1.749	5	0	20	-97.6195
1.749	5	0	23	-111.895
1.749	5	0	26	-85.9646
1.749	5	0	29	-107.965
1.749	5	0	32	-115.839
1.74904	3	0	4	-113.828
1.74904	3	0	7	-96.2002
1.74904	3	0	10	-106.523
1.74904	3	0	13	-112.759
1.74904	3	0	16	-107.008
1.74904	3	0	19	-110.182
1.74904	3	0	22	-114.926
1.74904	3	0	25	-115.525
1.74904	3	0	28	-107.346
1.74904	3	0	31	-100.317
1.74904	5	0	5	-93.4123
1.74904	5	0	8	-92.0396
1.74904	5	0	11	-102.569
1.74904	5	0	14	-102.507
1.74904	5	0	17	-110.871
1.74904	5	0	20	-97.6195
1.74904	5	0	23	-111.895
1.74904	5	0	26	-85.9646
1.74904	5	0	29	-107.965
1.74904	5	0	32	-115.839
1.7495	3	0	4	-113.828
1.7495	3	0	7	-96.2002
1.7495	3	0	10	-106.523
1.7495	3	0	13	-112.759
1.7495	3	0	16	-107.008
1.7495	3	0	19	-110.182
1.7495	3	0	22	-114.926
1.7495	3	0	25	-115.525
1.7495	3	0	28	-107.346
1.7495	3	0	31	-100.317
1.7495	5	0	5	-93.4123
1.7495	5	0	8	-92.0396
1.7495	5	0	11	-102.569
1.7495	5	0	14	-102.507
1.7495	5	0	17	-110.871
1.7495	5	0	20	-97.6195
1.7495	5	0	23	-111.895
1.7495	5	0	26	-85.9646
1.7495	5	0	29	-107.965
1.7495	5	0	32	-115.839
1.74954	3	0	4	-113.828
1.74954	3	0	7	-96.2002
1.74954	3	0	10	-106.523
1.74954	3	0	13	-112.759
1.74954	3	0	16	-107.008
1.74954	3	0	19	-110.182
1.74954	3	0	22	-114.926
1.74954	3	0	25	-115.525
1.74954	3	0	28	-107.346
1.74954	3	0	31	-100.317
1.74954	5	0	5	-93.4123
1.74954	5	0	8	-92.0396
1.74954	5	0	11	-102.569
1.74954	5	0	14	-102.507
1.74954	5	0	17	-110.871
1.74954	5	0	20	-97.6195
1.74954	5	0	23	-111.895
1.74954	5	0	26	-85.9646
1.74954	5	0	29	-107.965
1.74954	5	0	32	-115.839
1.75	1	0	3	-114.19
1.75	1	0	6	-108.316
1.75	1	0	9	-109.928
1.75	1	0	12	-110.333
1.75	1	0	15	-112.144
1.75	1	0	18	-111.712
1.75	1	0	21	-113.687
1.75	1	0	24	-109.714
1.75	1	0	27	-107.861
1.75	1	0	30	-110.066
1.75	3	0	4	-113.828
1.75	3	0	7	-96.2002
1.75	3	0	10	-106.523
1.75	3	0	13	-112.759
1.75	3	0	16	-107.008
1.75	3	0	19	-110.182
1.75	3	0	22	-114.926
1.75	3	0	25	-115.525
1.75	3	0	28	-107.346
1.75	3	0	31	-100.317
1.75	5	0	5	-93.4123
1.75	5	0	8	-92.0396
1.75	5	0	11	-102.569
1.75	5	0	14	-102.507
1.75	5	0	17	-110.871
1.75	5	0	20	-97.6195
1.75	5	0	23	-111.895
1.75	5	0	26	-85.9646
1.75	5	0	29	-107.965
1.75	5	0	32	-115.839
1.75004	3	0	4	-113.828
1.75004	3	0	7	-96.2002
1.75004	3	0	10	-106.523
1.75004	3	0	13	-112.759
1.75004	3	0	16	-107.008
1.75004	3	0	19	-110.182
1.75004	3	0	22	-114.926
1.75004	3	0	25	-115.525
1.75004	3	0	28	-107.346
1.75004	3	0	31	-100.317
1.75004	5	0	5	-93.4123
1.75004	5	0	8	-92.0396
1.75004	5	0	11	-102.569
1.75004	5	0	14	-102.507
1.75004	5	0	17	-110.871
1.75004	5	0	20	-97.6195
1.75004	5	0	23	-111.895
1.75004	5	0	26	-85.9646
1.75004	5	0	29	-107.965
1.75004	5	0	32	-115.839
1.7505	3	0	4	-113.828
1.7505	3	0	7	-96.2002
1.7505	3	0	10	-106.523
1.7505	3	0	13	-112.759
1.7505	3	0	16	-107.008
1.7505	3	0	19	-110.182
1.7505	3	0	22	-114.926
1.7505	3	0	25	-115.525
1.7505	3	0	28	-107.346
1.7505	3	0	31	-100.317
1.7505	5	0	5	-93.4123
1.7505	5	0	8	-92.0396
1.7505	5	0	11	-102.569
1.7505	5	0	14	-102.507
1.7505	5	0	17	-110.871
