time(s)	cellId	rnti	lcid	packetSize
1.54408	3	4	3	1478
1.54408	3	4	3	1478
1.54408	3	4	3	1478
1.54408	3	4	3	1478
1.54409	3	4	3	1478
1.54409	3	4	3	1478
1.54409	3	4	3	1478
1.54409	3	4	3	1478
1.54409	3	4	3	1478
1.54409	3	4	3	1478
1.54409	3	4	3	1478
1.54409	3	4	3	1478
1.5441	3	4	3	1478
1.5441	3	4	3	1478
1.5441	3	4	3	1478
1.5441	3	4	3	1478
1.5441	3	4	3	1478
1.5441	3	4	3	1478
1.5441	3	4	3	1478
1.5441	3	4	3	1478
1.54411	3	4	3	1478
1.54411	3	4	3	1478
1.54411	3	4	3	1478
1.54411	3	4	3	1478
1.54411	3	4	3	1478
1.54411	3	4	3	1478
1.54411	3	4	3	1478
1.54411	3	4	3	1478
1.54412	3	4	3	1478
1.54412	3	4	3	1478
1.54412	3	4	3	1478
1.54412	3	4	3	1478
1.54412	3	4	3	1478
1.54412	3	4	3	1478
1.54412	3	4	3	1478
1.54412	3	4	3	1478
1.54412	3	4	3	1478
1.54413	3	4	3	1478
1.54413	3	4	3	1478
1.54413	3	4	3	1478
1.54413	3	4	3	1478
1.54413	3	4	3	1478
1.54413	3	4	3	1478
1.54413	3	4	3	1478
1.54413	3	4	3	1478
1.54414	3	4	3	1478
1.54414	3	4	3	1478
1.54414	3	4	3	1478
1.54414	3	4	3	1478
1.54414	3	4	3	1478
1.54414	3	4	3	1478
1.54414	3	4	3	1478
1.54414	3	4	3	1478
1.54415	3	4	3	1478
1.54415	3	4	3	1478
1.54415	3	4	3	1478
1.54415	3	4	3	1478
1.54415	3	4	3	1478
1.54415	3	4	3	1478
1.54415	3	4	3	1478
1.54415	3	4	3	1478
1.54416	3	4	3	1478
1.54416	3	4	3	1478
1.54416	3	4	3	1478
1.54416	3	4	3	1478
1.54416	3	4	3	1478
1.54416	3	4	3	1478
1.54416	3	4	3	1478
1.54416	3	4	3	1478
1.54416	3	4	3	1478
1.54417	3	4	3	1478
1.54417	3	4	3	1478
1.54417	3	4	3	1478
1.54417	3	4	3	1478
1.54417	3	4	3	1478
1.54417	3	4	3	1478
1.54417	3	4	3	1478
1.54417	3	4	3	1478
1.54418	3	4	3	1478
1.54418	3	4	3	1478
1.54418	3	4	3	1478
1.54418	3	4	3	1478
1.54418	3	4	3	1478
1.54418	3	4	3	1478
1.54418	3	4	3	1478
1.54418	3	4	3	1478
1.54419	3	4	3	1478
1.54419	3	4	3	1478
1.54419	3	4	3	1478
1.54419	3	4	3	1478
1.54419	3	4	3	1478
1.54419	3	4	3	1478
1.54419	3	4	3	1478
1.54419	3	4	3	1478
1.5442	3	4	3	1478
1.5442	3	4	3	1478
1.5442	3	4	3	1478
1.5442	3	4	3	1478
1.5442	3	4	3	1478
1.5442	3	4	3	1478
1.5442	3	4	3	1478
1.5442	3	4	3	1478
1.5442	3	4	3	1478
1.54421	3	4	3	1478
1.54421	3	4	3	1478
1.54421	3	4	3	1478
1.54421	3	4	3	1478
1.54421	3	4	3	1478
1.54421	3	4	3	1478
1.54421	3	4	3	1478
1.54421	3	4	3	1478
1.54422	3	4	3	1478
1.54422	3	4	3	1478
1.54422	3	4	3	1478
1.54422	3	4	3	1478
1.54422	3	4	3	1478
1.54422	3	4	3	1478
1.54422	3	4	3	1478
1.54422	3	4	3	1478
1.54423	3	4	3	1478
1.54423	3	4	3	1478
1.54423	3	4	3	1478
1.54423	3	4	3	1478
1.54423	3	4	3	1478
1.54423	3	4	3	1478
1.54423	3	4	3	1478
1.54423	3	4	3	1478
1.54424	3	4	3	1478
1.54424	3	4	3	1478
1.54424	3	4	3	1478
1.54424	3	4	3	1478
1.54424	3	4	3	1478
1.54424	3	4	3	1478
1.54424	3	4	3	1478
1.54424	3	4	3	1478
1.54424	3	4	3	1478
1.54425	3	4	3	1478
1.54425	3	4	3	1478
1.54425	3	4	3	1478
1.54425	3	4	3	1478
1.54425	3	4	3	1478
1.54425	3	4	3	1478
1.54425	3	4	3	1478
1.54425	3	4	3	1478
1.54426	3	4	3	1478
1.54426	3	4	3	1478
1.54426	3	4	3	1478
1.54426	3	4	3	1478
1.54426	3	4	3	1478
1.54426	3	4	3	1478
1.54426	3	4	3	1478
1.54426	3	4	3	1478
1.54427	3	4	3	1478
1.54427	3	4	3	1478
1.54427	3	4	3	1478
1.54427	3	4	3	1478
1.54427	3	4	3	1478
1.54427	3	4	3	1478
1.54427	3	4	3	1478
1.54427	3	4	3	1478
1.54428	3	4	3	1478
1.54428	3	4	3	1478
1.54428	3	4	3	1478
1.54428	3	4	3	1478
1.54428	3	4	3	1478
1.54428	3	4	3	1478
1.54428	3	4	3	1478
1.54428	3	4	3	1478
1.54429	3	4	3	1478
1.54429	3	4	3	1478
1.54429	3	4	3	1478
1.54429	3	4	3	1478
1.54429	3	4	3	1478
1.54429	3	4	3	1478
1.54429	3	4	3	1478
1.54429	3	4	3	1478
1.54429	3	4	3	1478
1.5443	3	4	3	1478
1.5443	3	4	3	1478
1.5443	3	4	3	1478
1.5443	3	4	3	1478
1.5443	3	4	3	1478
1.5443	3	4	3	1478
1.5443	3	4	3	1478
1.5443	3	4	3	1478
1.54431	3	4	3	1478
1.54431	3	4	3	1478
1.54431	3	4	3	1478
1.54431	3	4	3	1478
1.54431	3	4	3	1478
1.54431	3	4	3	1478
1.54431	3	4	3	1478
1.54431	3	4	3	1478
1.54432	3	4	3	1478
1.54432	3	4	3	1478
1.60823	3	5	3	1478
1.60823	3	5	3	1478
1.60823	3	5	3	1478
1.60823	3	5	3	1478
1.60823	3	5	3	1478
1.60823	3	5	3	1478
1.60824	3	5	3	1478
1.60824	3	5	3	1478
1.60824	3	5	3	1478
1.60824	3	5	3	1478
1.60824	3	5	3	1478
1.60824	3	5	3	1478
1.60824	3	5	3	1478
1.60824	3	5	3	1478
1.60825	3	5	3	1478
1.60825	3	5	3	1478
1.60825	3	5	3	1478
1.60825	3	5	3	1478
1.60825	3	5	3	1478
1.60825	3	5	3	1478
1.60825	3	5	3	1478
1.60825	3	5	3	1478
1.60825	3	5	3	1478
1.60826	3	5	3	1478
1.60826	3	5	3	1478
1.60826	3	5	3	1478
1.60826	3	5	3	1478
1.60826	3	5	3	1478
1.60826	3	5	3	1478
1.60826	3	5	3	1478
1.60826	3	5	3	1478
1.60827	3	5	3	1478
1.60827	3	5	3	1478
1.60827	3	5	3	1478
1.60827	3	5	3	1478
1.60827	3	5	3	1478
1.60827	3	5	3	1478
1.60827	3	5	3	1478
1.60827	3	5	3	1478
1.60828	3	5	3	1478
1.60828	3	5	3	1478
1.60828	3	5	3	1478
1.60828	3	5	3	1478
1.60828	3	5	3	1478
1.60828	3	5	3	1478
1.60828	3	5	3	1478
1.60828	3	5	3	1478
1.60829	3	5	3	1478
1.60829	3	5	3	1478
1.60829	3	5	3	1478
1.60829	3	5	3	1478
1.60829	3	5	3	1478
1.60829	3	5	3	1478
1.60829	3	5	3	1478
1.60829	3	5	3	1478
1.60829	3	5	3	1478
1.6083	3	5	3	1478
1.6083	3	5	3	1478
1.6083	3	5	3	1478
1.6083	3	5	3	1478
1.6083	3	5	3	1478
1.6083	3	5	3	1478
1.6083	3	5	3	1478
1.6083	3	5	3	1478
1.60831	3	5	3	1478
1.60831	3	5	3	1478
1.60831	3	5	3	1478
1.60831	3	5	3	1478
1.60831	3	5	3	1478
1.60831	3	5	3	1478
1.60831	3	5	3	1478
1.60831	3	5	3	1478
1.60832	3	5	3	1478
1.60832	3	5	3	1478
1.60832	3	5	3	1478
1.60832	3	5	3	1478
1.60832	3	5	3	1478
1.60832	3	5	3	1478
1.60832	3	5	3	1478
1.60832	3	5	3	1478
1.60833	3	5	3	1478
1.60833	3	5	3	1478
1.60833	3	5	3	1478
1.60833	3	5	3	1478
1.60833	3	5	3	1478
1.60833	3	5	3	1478
1.60833	3	5	3	1478
1.60833	3	5	3	1478
1.60833	3	5	3	1478
1.60834	3	5	3	1478
1.60834	3	5	3	1478
1.60834	3	5	3	1478
1.60834	3	5	3	1478
1.60834	3	5	3	1478
1.60834	3	5	3	1478
1.60834	3	5	3	1478
1.60834	3	5	3	1478
1.60835	3	5	3	1478
1.60835	3	5	3	1478
1.60835	3	5	3	1478
1.60835	3	5	3	1478
1.60835	3	5	3	1478
1.60835	3	5	3	1478
1.60835	3	5	3	1478
1.60835	3	5	3	1478
1.60836	3	5	3	1478
1.60836	3	5	3	1478
1.60836	3	5	3	1478
1.60836	3	5	3	1478
1.60836	3	5	3	1478
1.60836	3	5	3	1478
1.60836	3	5	3	1478
1.60836	3	5	3	1478
1.60837	3	5	3	1478
1.60837	3	5	3	1478
1.60837	3	5	3	1478
1.60837	3	5	3	1478
1.60837	3	5	3	1478
1.60837	3	5	3	1478
1.60837	3	5	3	1478
1.60837	3	5	3	1478
1.60837	3	5	3	1478
1.60838	3	5	3	1478
1.60838	3	5	3	1478
1.60838	3	5	3	1478
1.60838	3	5	3	1478
1.60838	3	5	3	1478
1.60838	3	5	3	1478
1.60838	3	5	3	1478
1.60838	3	5	3	1478
1.60839	3	5	3	1478
1.60839	3	5	3	1478
1.60839	3	5	3	1478
1.60839	3	5	3	1478
1.60839	3	5	3	1478
1.60839	3	5	3	1478
1.60839	3	5	3	1478
1.60839	3	5	3	1478
1.6084	3	5	3	1478
1.6084	3	5	3	1478
1.6084	3	5	3	1478
1.6084	3	5	3	1478
1.6084	3	5	3	1478
1.6084	3	5	3	1478
1.6084	3	5	3	1478
1.6084	3	5	3	1478
1.60841	3	5	3	1478
1.60841	3	5	3	1478
1.60841	3	5	3	1478
1.60841	3	5	3	1478
1.60841	3	5	3	1478
1.60841	3	5	3	1478
1.60841	3	5	3	1478
1.60841	3	5	3	1478
1.60841	3	5	3	1478
1.60842	3	5	3	1478
1.60842	3	5	3	1478
1.60842	3	5	3	1478
1.60842	3	5	3	1478
1.60842	3	5	3	1478
1.60842	3	5	3	1478
1.60842	3	5	3	1478
1.60842	3	5	3	1478
1.60843	3	5	3	1478
1.60843	3	5	3	1478
1.60843	3	5	3	1478
1.60843	3	5	3	1478
1.60843	3	5	3	1478
1.60843	3	5	3	1478
1.60843	3	5	3	1478
1.60843	3	5	3	1478
1.60844	3	5	3	1478
1.60844	3	5	3	1478
1.60844	3	5	3	1478
1.60844	3	5	3	1478
1.60844	3	5	3	1478
1.60844	3	5	3	1478
1.60844	3	5	3	1478
1.60844	3	5	3	1478
1.60845	3	5	3	1478
1.60845	3	5	3	1478
1.60845	3	5	3	1478
1.60845	3	5	3	1478
1.60845	3	5	3	1478
1.60845	3	5	3	1478
1.60845	3	5	3	1478
1.60845	3	5	3	1478
1.60846	3	5	3	1478
1.60846	3	5	3	1478
1.60846	3	5	3	1478
1.60846	3	5	3	1478
1.60846	3	5	3	1478
1.60846	3	5	3	1478
1.60846	3	5	3	1478
1.60846	3	5	3	1478
1.60846	3	5	3	1478
1.60847	3	5	3	1478
1.60847	3	5	3	1478
1.60847	3	5	3	1478
1.60847	3	5	3	1478
1.60847	3	5	3	1478
1.60847	3	5	3	1478
1.60847	3	5	3	1478
1.60847	3	5	3	1478
1.60848	3	5	3	1478
1.60848	3	5	3	1478
1.60848	3	5	3	1478
1.60848	3	5	3	1478
1.60848	3	5	3	1478
1.60848	3	5	3	1478
1.60848	3	5	3	1478
1.60848	3	5	3	1478
1.60849	3	5	3	1478
1.60849	3	5	3	1478
1.60849	3	5	3	1478
1.60849	3	5	3	1478
1.60849	3	5	3	1478
1.60849	3	5	3	1478
1.60849	3	5	3	1478
1.60849	3	5	3	1478
1.6085	3	5	3	1478
1.6085	3	5	3	1478
1.6085	3	5	3	1478
1.6085	3	5	3	1478
1.6085	3	5	3	1478
1.6085	3	5	3	1478
1.6085	3	5	3	1478
1.6085	3	5	3	1478
1.6085	3	5	3	1478
1.60851	3	5	3	1478
1.60851	3	5	3	1478
1.60851	3	5	3	1478
1.60851	3	5	3	1478
1.60851	3	5	3	1478
1.60851	3	5	3	1478
1.60851	3	5	3	1478
1.60851	3	5	3	1478
1.60852	3	5	3	1478
1.60852	3	5	3	1478
1.60852	3	5	3	1478
1.60852	3	5	3	1478
1.60852	3	5	3	1478
1.60852	3	5	3	1478
1.60852	3	5	3	1478
1.60852	3	5	3	1478
1.60853	3	5	3	1478
1.60853	3	5	3	1478
1.60853	3	5	3	1478
1.60853	3	5	3	1478
1.60853	3	5	3	1478
1.60853	3	5	3	1478
1.60853	3	5	3	1478
1.60853	3	5	3	1478
1.60854	3	5	3	1478
1.60854	3	5	3	1478
1.60854	3	5	3	1478
1.60854	3	5	3	1478
1.60854	3	5	3	1478
1.60854	3	5	3	1478
1.60854	3	5	3	1478
1.60854	3	5	3	1478
1.60854	3	5	3	1478
1.60855	3	5	3	1478
1.60855	3	5	3	1478
1.60855	3	5	3	1478
1.60855	3	5	3	1478
1.60855	3	5	3	1478
1.60855	3	5	3	1478
1.60855	3	5	3	1478
1.60855	3	5	3	1478
1.60856	3	5	3	1478
1.60856	3	5	3	1478
1.60856	3	5	3	1478
1.60856	3	5	3	1478
1.60856	3	5	3	1478
1.60856	3	5	3	1478
1.60856	3	5	3	1478
1.60856	3	5	3	1478
1.60857	3	5	3	1478
1.60857	3	5	3	1478
1.60857	3	5	3	1478
1.60857	3	5	3	1478
1.60857	3	5	3	1478
1.60857	3	5	3	1478
1.60857	3	5	3	1478
1.60857	3	5	3	1478
1.60858	3	5	3	1478
1.60858	3	5	3	1478
1.60858	3	5	3	1478
1.60858	3	5	3	1478
1.60858	3	5	3	1478
1.60858	3	5	3	1478
1.60858	3	5	3	1478
1.60858	3	5	3	1478
1.60858	3	5	3	1478
1.60859	3	5	3	1478
1.60859	3	5	3	1478
1.60859	3	5	3	1478
1.60859	3	5	3	1478
1.60859	3	5	3	1478
1.60859	3	5	3	1478
1.60859	3	5	3	1478
1.60859	3	5	3	1478
1.6086	3	5	3	1478
1.6086	3	5	3	1478
1.6086	3	5	3	1478
1.6086	3	5	3	1478
1.6086	3	5	3	1478
1.6086	3	5	3	1478
1.6086	3	5	3	1478
1.6086	3	5	3	1478
1.60861	3	5	3	1478
1.60861	3	5	3	1478
1.60861	3	5	3	1478
1.60861	3	5	3	1478
1.60861	3	5	3	1478
1.60861	3	5	3	1478
1.60861	3	5	3	1478
1.60861	3	5	3	1478
1.60862	3	5	3	1478
1.60862	3	5	3	1478
1.60862	3	5	3	1478
1.60862	3	5	3	1478
1.60862	3	5	3	1478
1.60862	3	5	3	1478
1.60862	3	5	3	1478
1.60862	3	5	3	1478
1.60862	3	5	3	1478
1.60863	3	5	3	1478
1.60863	3	5	3	1478
1.60863	3	5	3	1478
1.60863	3	5	3	1478
1.60863	3	5	3	1478
1.60863	3	5	3	1478
1.60863	3	5	3	1478
1.60863	3	5	3	1478
1.60864	3	5	3	1478
1.60864	3	5	3	1478
1.60864	3	5	3	1478
1.60864	3	5	3	1478
1.60864	3	5	3	1478
1.60864	3	5	3	1478
1.60864	3	5	3	1478
1.60864	3	5	3	1478
1.60865	3	5	3	1478
1.60865	3	5	3	1478
1.60865	3	5	3	1478
1.60865	3	5	3	1478
1.60865	3	5	3	1478
1.60865	3	5	3	1478
1.60865	3	5	3	1478
1.60865	3	5	3	1478
1.60866	3	5	3	1478
1.60866	3	5	3	1478
1.62243	3	6	3	1478
1.62243	3	6	3	1478
1.62243	3	6	3	1478
1.62243	3	6	3	1478
1.62244	3	6	3	1478
1.62244	3	6	3	1478
1.62244	3	6	3	1478
1.62244	3	6	3	1478
1.62244	3	6	3	1478
1.62244	3	6	3	1478
1.62244	3	6	3	1478
1.62244	3	6	3	1478
1.62245	3	6	3	1478
1.62245	3	6	3	1478
1.62245	3	6	3	1478
1.62245	3	6	3	1478
1.62245	3	6	3	1478
1.62245	3	6	3	1478
1.62245	3	6	3	1478
1.62245	3	6	3	1478
1.62245	3	6	3	1478
1.62246	3	6	3	1478
1.62246	3	6	3	1478
1.62246	3	6	3	1478
1.62246	3	6	3	1478
1.62246	3	6	3	1478
1.62246	3	6	3	1478
1.62246	3	6	3	1478
1.62246	3	6	3	1478
1.62247	3	6	3	1478
1.62247	3	6	3	1478
1.62247	3	6	3	1478
1.62247	3	6	3	1478
1.62247	3	6	3	1478
1.62247	3	6	3	1478
1.62247	3	6	3	1478
1.62247	3	6	3	1478
1.62248	3	6	3	1478
1.62248	3	6	3	1478
1.62248	3	6	3	1478
1.62248	3	6	3	1478
1.62248	3	6	3	1478
1.62248	3	6	3	1478
1.62248	3	6	3	1478
1.62248	3	6	3	1478
1.62249	3	6	3	1478
1.62249	3	6	3	1478
1.62249	3	6	3	1478
1.62249	3	6	3	1478
1.62249	3	6	3	1478
1.62249	3	6	3	1478
1.62249	3	6	3	1478
1.62249	3	6	3	1478
1.6225	3	6	3	1478
1.6225	3	6	3	1478
1.6225	3	6	3	1478
1.6225	3	6	3	1478
1.6225	3	6	3	1478
1.6225	3	6	3	1478
1.6225	3	6	3	1478
1.6225	3	6	3	1478
1.6225	3	6	3	1478
1.62251	3	6	3	1478
1.62251	3	6	3	1478
1.62251	3	6	3	1478
1.62251	3	6	3	1478
1.62251	3	6	3	1478
1.62251	3	6	3	1478
1.62251	3	6	3	1478
1.62251	3	6	3	1478
1.62252	3	6	3	1478
1.62252	3	6	3	1478
1.62252	3	6	3	1478
1.62252	3	6	3	1478
1.62252	3	6	3	1478
1.62252	3	6	3	1478
1.62252	3	6	3	1478
1.62252	3	6	3	1478
1.62253	3	6	3	1478
1.62253	3	6	3	1478
1.62253	3	6	3	1478
1.62253	3	6	3	1478
1.62253	3	6	3	1478
1.62253	3	6	3	1478
1.62253	3	6	3	1478
1.62253	3	6	3	1478
1.62254	3	6	3	1478
1.62254	3	6	3	1478
1.62254	3	6	3	1478
1.62254	3	6	3	1478
1.62254	3	6	3	1478
1.62254	3	6	3	1478
1.62254	3	6	3	1478
1.62254	3	6	3	1478
1.62254	3	6	3	1478
1.62255	3	6	3	1478
1.62255	3	6	3	1478
1.62255	3	6	3	1478
1.62255	3	6	3	1478
1.62255	3	6	3	1478
1.62255	3	6	3	1478
1.62255	3	6	3	1478
1.62255	3	6	3	1478
1.62256	3	6	3	1478
1.62256	3	6	3	1478
1.62256	3	6	3	1478
1.62256	3	6	3	1478
1.62256	3	6	3	1478
1.62256	3	6	3	1478
1.62256	3	6	3	1478
1.62256	3	6	3	1478
1.62257	3	6	3	1478
1.62257	3	6	3	1478
1.62257	3	6	3	1478
1.62257	3	6	3	1478
1.62257	3	6	3	1478
1.62257	3	6	3	1478
1.62257	3	6	3	1478
1.62257	3	6	3	1478
1.62258	3	6	3	1478
1.62258	3	6	3	1478
1.62258	3	6	3	1478
1.62258	3	6	3	1478
1.62258	3	6	3	1478
1.62258	3	6	3	1478
1.62258	3	6	3	1478
1.62258	3	6	3	1478
1.62258	3	6	3	1478
1.62259	3	6	3	1478
1.62259	3	6	3	1478
1.62259	3	6	3	1478
1.62259	3	6	3	1478
1.62259	3	6	3	1478
1.62259	3	6	3	1478
1.62259	3	6	3	1478
1.62259	3	6	3	1478
1.6226	3	6	3	1478
1.6226	3	6	3	1478
1.6226	3	6	3	1478
1.6226	3	6	3	1478
1.6226	3	6	3	1478
1.6226	3	6	3	1478
1.6226	3	6	3	1478
1.6226	3	6	3	1478
1.62261	3	6	3	1478
1.62261	3	6	3	1478
1.62261	3	6	3	1478
1.62261	3	6	3	1478
1.62261	3	6	3	1478
1.62261	3	6	3	1478
1.62261	3	6	3	1478
1.62261	3	6	3	1478
1.62262	3	6	3	1478
1.62262	3	6	3	1478
1.62262	3	6	3	1478
1.62262	3	6	3	1478
1.62262	3	6	3	1478
1.62262	3	6	3	1478
1.62262	3	6	3	1478
1.62262	3	6	3	1478
1.62262	3	6	3	1478
1.62263	3	6	3	1478
1.62263	3	6	3	1478
1.62263	3	6	3	1478
1.62263	3	6	3	1478
1.62263	3	6	3	1478
1.62263	3	6	3	1478
1.62263	3	6	3	1478
1.62263	3	6	3	1478
1.62264	3	6	3	1478
1.62264	3	6	3	1478
1.62264	3	6	3	1478
1.62264	3	6	3	1478
1.62264	3	6	3	1478
1.62264	3	6	3	1478
1.62264	3	6	3	1478
1.62264	3	6	3	1478
1.62265	3	6	3	1478
1.62265	3	6	3	1478
1.62265	3	6	3	1478
1.62265	3	6	3	1478
1.62265	3	6	3	1478
1.62265	3	6	3	1478
1.62265	3	6	3	1478
1.62265	3	6	3	1478
1.62266	3	6	3	1478
1.62266	3	6	3	1478
1.62266	3	6	3	1478
1.62266	3	6	3	1478
1.62266	3	6	3	1478
1.62266	3	6	3	1478
1.62266	3	6	3	1478
1.62266	3	6	3	1478
1.62267	3	6	3	1478
1.62267	3	6	3	1478
1.62267	3	6	3	1478
1.62267	3	6	3	1478
1.62267	3	6	3	1478
1.62267	3	6	3	1478
1.62267	3	6	3	1478
1.62267	3	6	3	1478
1.62267	3	6	3	1478
1.62268	3	6	3	1478
1.62268	3	6	3	1478
1.62268	3	6	3	1478
1.62268	3	6	3	1478
1.62268	3	6	3	1478
1.62268	3	6	3	1478
1.62268	3	6	3	1478
1.62268	3	6	3	1478
1.62269	3	6	3	1478
1.62269	3	6	3	1478
1.62269	3	6	3	1478
1.62269	3	6	3	1478
1.62269	3	6	3	1478
1.62269	3	6	3	1478
1.62269	3	6	3	1478
1.62269	3	6	3	1478
1.6227	3	6	3	1478
1.6227	3	6	3	1478
1.6227	3	6	3	1478
1.6227	3	6	3	1478
1.6227	3	6	3	1478
1.6227	3	6	3	1478
1.6227	3	6	3	1478
1.6227	3	6	3	1478
1.62271	3	6	3	1478
1.62271	3	6	3	1478
1.62271	3	6	3	1478
1.62271	3	6	3	1478
1.62271	3	6	3	1478
1.62271	3	6	3	1478
1.62271	3	6	3	1478
1.62271	3	6	3	1478
1.62271	3	6	3	1478
1.62272	3	6	3	1478
1.62272	3	6	3	1478
1.62272	3	6	3	1478
1.62272	3	6	3	1478
1.62272	3	6	3	1478
1.62272	3	6	3	1478
1.62272	3	6	3	1478
1.62272	3	6	3	1478
1.62273	3	6	3	1478
1.62273	3	6	3	1478
1.62273	3	6	3	1478
1.62273	3	6	3	1478
1.62273	3	6	3	1478
1.62273	3	6	3	1478
1.62273	3	6	3	1478
1.62273	3	6	3	1478
1.62274	3	6	3	1478
1.62274	3	6	3	1478
1.62274	3	6	3	1478
1.62274	3	6	3	1478
1.62274	3	6	3	1478
1.62274	3	6	3	1478
1.62274	3	6	3	1478
1.62274	3	6	3	1478
1.62275	3	6	3	1478
1.62275	3	6	3	1478
1.62275	3	6	3	1478
1.62275	3	6	3	1478
1.62275	3	6	3	1478
1.62275	3	6	3	1478
1.62275	3	6	3	1478
1.62275	3	6	3	1478
1.62275	3	6	3	1478
1.62276	3	6	3	1478
1.62276	3	6	3	1478
1.62276	3	6	3	1478
1.62276	3	6	3	1478
1.62276	3	6	3	1478
1.62276	3	6	3	1478
1.62276	3	6	3	1478
1.62276	3	6	3	1478
1.62277	3	6	3	1478
1.62277	3	6	3	1478
1.62277	3	6	3	1478
1.62277	3	6	3	1478
1.62277	3	6	3	1478
1.62277	3	6	3	1478
1.62277	3	6	3	1478
1.62277	3	6	3	1478
1.62278	3	6	3	1478
1.62278	3	6	3	1478
1.62278	3	6	3	1478
1.62278	3	6	3	1478
1.62278	3	6	3	1478
1.62278	3	6	3	1478
1.62278	3	6	3	1478
1.62278	3	6	3	1478
1.62279	3	6	3	1478
1.62279	3	6	3	1478
1.62279	3	6	3	1478
1.62279	3	6	3	1478
1.62279	3	6	3	1478
1.62279	3	6	3	1478
1.62279	3	6	3	1478
1.62279	3	6	3	1478
1.62279	3	6	3	1478
1.6228	3	6	3	1478
1.6228	3	6	3	1478
1.6228	3	6	3	1478
1.6228	3	6	3	1478
1.6228	3	6	3	1478
1.6228	3	6	3	1478
1.6228	3	6	3	1478
1.6228	3	6	3	1478
1.62281	3	6	3	1478
1.62281	3	6	3	1478
1.62281	3	6	3	1478
1.62281	3	6	3	1478
1.62281	3	6	3	1478
1.62281	3	6	3	1478
1.62281	3	6	3	1478
1.62281	3	6	3	1478
1.62282	3	6	3	1478
1.62282	3	6	3	1478
1.62282	3	6	3	1478
1.62282	3	6	3	1478
1.62282	3	6	3	1478
1.62282	3	6	3	1478
1.62282	3	6	3	1478
1.62282	3	6	3	1478
1.62283	3	6	3	1478
1.62283	3	6	3	1478
1.62283	3	6	3	1478
1.62283	3	6	3	1478
1.62283	3	6	3	1478
1.62283	3	6	3	1478
1.62283	3	6	3	1478
1.62283	3	6	3	1478
1.62283	3	6	3	1478
1.62284	3	6	3	1478
1.62284	3	6	3	1478
1.62284	3	6	3	1478
1.62284	3	6	3	1478
1.62284	3	6	3	1478
1.62284	3	6	3	1478
1.62284	3	6	3	1478
1.62284	3	6	3	1478
1.62285	3	6	3	1478
1.62285	3	6	3	1478
1.62285	3	6	3	1478
1.62285	3	6	3	1478
1.62285	3	6	3	1478
1.62285	3	6	3	1478
1.62285	3	6	3	1478
1.62285	3	6	3	1478
1.62286	3	6	3	1478
1.62286	3	6	3	1478
1.62286	3	6	3	1478
1.62286	3	6	3	1478
1.70619	5	14	3	1478
1.70619	5	14	3	1478
1.70619	5	14	3	1478
1.70619	5	14	3	1478
1.7062	5	14	3	1478
1.7062	5	14	3	1478
1.7062	5	14	3	1478
1.7062	5	14	3	1478
1.7062	5	14	3	1478
1.7062	5	14	3	1478
1.7062	5	14	3	1478
1.7062	5	14	3	1478
1.70621	5	14	3	1478
1.70621	5	14	3	1478
1.70621	5	14	3	1478
1.70621	5	14	3	1478
1.70621	5	14	3	1478
1.70621	5	14	3	1478
1.70621	5	14	3	1478
1.70621	5	14	3	1478
1.70622	5	14	3	1478
1.70622	5	14	3	1478
1.70622	5	14	3	1478
1.70622	5	14	3	1478
1.70622	5	14	3	1478
1.70622	5	14	3	1478
1.70622	5	14	3	1478
1.70622	5	14	3	1478
1.70623	5	14	3	1478
1.70623	5	14	3	1478
1.70623	5	14	3	1478
1.70623	5	14	3	1478
1.70623	5	14	3	1478
1.70623	5	14	3	1478
1.70623	5	14	3	1478
1.70623	5	14	3	1478
1.70623	5	14	3	1478
1.70624	5	14	3	1478
1.70624	5	14	3	1478
1.70624	5	14	3	1478
1.70624	5	14	3	1478
1.70624	5	14	3	1478
1.70624	5	14	3	1478
1.70624	5	14	3	1478
1.70624	5	14	3	1478
1.70625	5	14	3	1478
1.70625	5	14	3	1478
1.70625	5	14	3	1478
1.70625	5	14	3	1478
1.70625	5	14	3	1478
1.70625	5	14	3	1478
1.70625	5	14	3	1478
1.70625	5	14	3	1478
1.70626	5	14	3	1478
1.70626	5	14	3	1478
1.70626	5	14	3	1478
1.70626	5	14	3	1478
1.70626	5	14	3	1478
1.70626	5	14	3	1478
1.70626	5	14	3	1478
1.70626	5	14	3	1478
1.70627	5	14	3	1478
1.70627	5	14	3	1478
1.70627	5	14	3	1478
1.70627	5	14	3	1478
1.70627	5	14	3	1478
1.70627	5	14	3	1478
1.70627	5	14	3	1478
1.70627	5	14	3	1478
1.70627	5	14	3	1478
1.70628	5	14	3	1478
1.70628	5	14	3	1478
1.70628	5	14	3	1478
1.70628	5	14	3	1478
1.70628	5	14	3	1478
1.70628	5	14	3	1478
1.70628	5	14	3	1478
1.70628	5	14	3	1478
1.70629	5	14	3	1478
1.70629	5	14	3	1478
1.70629	5	14	3	1478
1.70629	5	14	3	1478
1.70629	5	14	3	1478
1.70629	5	14	3	1478
1.70629	5	14	3	1478
1.70629	5	14	3	1478
1.7063	5	14	3	1478
1.7063	5	14	3	1478
1.7063	5	14	3	1478
1.7063	5	14	3	1478
1.7063	5	14	3	1478
1.7063	5	14	3	1478
1.7063	5	14	3	1478
1.7063	5	14	3	1478
1.70631	5	14	3	1478
