time(s)	cellId	rnti	lcid	packetSize	delay(s)
1.15056	1	3	3	3398	0.00156428
1.15106	1	3	3	3398	0.00156428
1.15156	1	3	3	3398	0.00156428
1.15206	1	3	3	3398	0.00156428
1.15256	1	3	3	3398	0.00156428
1.15306	1	3	3	3398	0.00156428
1.15356	1	3	3	3398	0.00156428
1.15406	1	3	3	3398	0.00156428
1.15456	1	3	3	3398	0.00156428
1.15506	1	3	3	3398	0.00156428
1.15556	1	3	3	3398	0.00156428
1.15606	1	3	3	3398	0.00156428
1.15656	1	3	3	3398	0.00156428
1.15706	1	3	3	3398	0.00156428
1.15753	1	3	3	3117	0.00152857
1.15803	1	3	3	3117	0.00152857
1.15856	1	3	3	3398	0.00156428
1.15906	1	3	3	3398	0.00156428
1.15956	1	3	3	3398	0.00156428
1.16006	1	3	3	3398	0.00156428
1.16056	1	3	3	3398	0.00156428
1.16106	1	3	3	3398	0.00156428
1.16156	1	3	3	3398	0.00156428
1.16206	1	3	3	3398	0.00156428
1.16256	1	3	3	3398	0.00156428
1.16303	1	3	3	3117	0.00152857
1.16356	1	3	3	3398	0.00156428
1.16406	1	3	3	3398	0.00156428
1.16456	1	3	3	3398	0.00156428
1.16506	1	3	3	3398	0.00156428
1.16556	1	3	3	3398	0.00156428
1.16606	1	3	3	3398	0.00156428
1.16653	1	3	3	3117	0.00152857
1.16706	1	3	3	3398	0.00156428
1.16756	1	3	3	3398	0.00156428
1.16806	1	3	3	3398	0.00156428
1.16853	1	3	3	2724	0.00152857
1.16956	5	12	3	6485	0.00156428
1.17006	5	12	3	6485	0.00156428
1.17056	5	12	3	6485	0.00156428
1.17106	5	12	3	6485	0.00156428
1.17156	5	12	3	6485	0.00156428
1.17206	5	12	3	6485	0.00156428
1.17256	5	12	3	6485	0.00156428
1.17306	5	12	3	6485	0.00156428
1.17356	5	12	3	6485	0.00156428
1.17406	5	12	3	6485	0.00156428
1.17453	5	12	3	5946	0.00152857
1.17503	5	12	3	5946	0.00152857
1.17556	5	12	3	6485	0.00156428
1.17606	5	12	3	6485	0.00156428
1.17653	5	12	3	5946	0.00152857
1.17706	5	12	3	6485	0.00156428
1.17756	5	12	3	6485	0.00156428
1.17806	5	12	3	6485	0.00156428
1.17856	5	12	3	6485	0.00156428
1.17906	5	12	3	6485	0.00156428
1.17956	5	12	3	6485	0.00156428
1.18006	5	12	3	6485	0.00156428
1.18056	5	12	3	6485	0.00156428
1.18106	5	12	3	6485	0.00156428
1.18156	5	12	3	6485	0.00156428
1.18206	5	12	3	6485	0.00156428
1.18256	5	12	3	6485	0.00156428
1.18306	5	12	3	6485	0.00156428
1.18356	5	12	3	6485	0.00156428
1.18406	5	12	3	6485	0.00156428
1.18456	5	12	3	6485	0.00156428
1.18503	5	12	3	5946	0.00152857
1.18556	5	12	3	6485	0.00156428
1.18606	5	12	3	6485	0.00156428
1.18656	5	12	3	6485	0.00156428
1.18706	5	12	3	6485	0.00156428
1.18756	5	12	3	6485	0.00156428
1.18806	5	12	3	6485	0.00156428
1.18856	5	12	3	6485	0.00156428
1.18906	5	12	3	6485	0.00156428
1.18956	5	12	3	6485	0.00156428
1.19003	5	12	3	5946	0.00152857
1.19056	5	12	3	6485	0.00156428
1.19106	5	12	3	6485	0.00156428
1.19153	5	12	3	5946	0.00152857
1.19203	5	12	3	5946	0.00152857
1.19256	5	12	3	6485	0.00156428
1.19306	5	12	3	6485	0.00156428
1.19356	5	12	3	6485	0.00156428
1.19406	5	12	3	6485	0.00156428
1.19456	5	12	3	6485	0.00156428
1.19506	5	12	3	6485	0.00156428
1.19556	5	12	3	6485	0.00156428
1.19606	5	12	3	6485	0.00156428
1.19656	5	12	3	6485	0.00156428
1.19706	5	12	3	6485	0.00156428
1.19756	5	12	3	6485	0.00156428
1.19806	5	12	3	6485	0.00156428
1.19856	5	12	3	6485	0.00156428
1.19906	5	12	3	6485	0.00156428
1.19956	5	12	3	6485	0.00156428
1.20006	5	12	3	6485	0.00156428
1.20056	5	12	3	6485	0.00156428
1.20106	5	12	3	6485	0.00156428
1.20156	5	12	3	6485	0.00156428
1.20206	5	12	3	6485	0.00156428
1.20256	5	12	3	6485	0.00156428
1.20306	5	12	3	6485	0.00156428
1.20356	5	12	3	6485	0.00156428
1.20406	5	12	3	6485	0.00156428
1.20456	5	12	3	6485	0.00156428
1.20506	5	12	3	6485	0.00156428
1.20556	5	12	3	6485	0.00156428
1.20603	5	12	3	5946	0.00152857
1.20656	5	12	3	6485	0.00156428
1.20703	5	12	3	5946	0.00152857
1.20756	5	12	3	6485	0.00156428
1.20806	5	12	3	6485	0.00156428
1.20853	5	12	3	5946	0.00152857
1.20906	5	12	3	6485	0.00156428
1.20956	5	12	3	6485	0.00156428
1.20992	5	12	3	4024	0.00142143
1.22056	5	13	3	6485	0.00156428
1.22106	5	13	3	6485	0.00156428
1.22156	5	13	3	6485	0.00156428
1.22206	5	13	3	6485	0.00156428
1.22256	5	13	3	6485	0.00156428
1.22306	5	13	3	6485	0.00156428
1.22356	5	13	3	6485	0.00156428
1.22406	5	13	3	6485	0.00156428
1.22456	5	13	3	6485	0.00156428
1.22503	5	13	3	5946	0.00152857
1.22556	5	13	3	6485	0.00156428
1.22606	5	13	3	6485	0.00156428
1.22656	5	13	3	6485	0.00156428
1.22706	5	13	3	6485	0.00156428
1.22756	5	13	3	6485	0.00156428
1.22806	5	13	3	6485	0.00156428
1.22856	5	13	3	6485	0.00156428
1.22906	5	13	3	6485	0.00156428
1.22956	5	13	3	6485	0.00156428
1.23003	5	13	3	5946	0.00152857
1.23056	5	13	3	6485	0.00156428
1.23106	5	13	3	6485	0.00156428
1.23153	5	13	3	5946	0.00152857
1.23203	5	13	3	5946	0.00152857
1.23256	5	13	3	6485	0.00156428
1.23306	5	13	3	6485	0.00156428
1.23356	5	13	3	6485	0.00156428
1.23406	5	13	3	6485	0.00156428
1.23456	5	13	3	6485	0.00156428
1.23506	5	13	3	6485	0.00156428
1.23556	5	13	3	6485	0.00156428
1.23606	5	13	3	6485	0.00156428
1.23656	5	13	3	6485	0.00156428
1.23706	5	13	3	6485	0.00156428
1.23756	5	13	3	6485	0.00156428
1.23806	5	13	3	6485	0.00156428
1.23856	5	13	3	6485	0.00156428
1.23906	5	13	3	6485	0.00156428
1.23956	5	13	3	6485	0.00156428
1.24006	5	13	3	6485	0.00156428
1.24056	5	13	3	6485	0.00156428
1.24106	5	13	3	6485	0.00156428
1.24156	5	13	3	6485	0.00156428
1.24206	5	13	3	6485	0.00156428
1.24256	5	13	3	6485	0.00156428
1.24306	5	13	3	6485	0.00156428
1.24356	5	13	3	6485	0.00156428
1.24406	5	13	3	6485	0.00156428
1.24456	5	13	3	6485	0.00156428
1.24506	5	13	3	6485	0.00156428
1.24556	5	13	3	6485	0.00156428
1.24603	5	13	3	5946	0.00152857
1.24606	1	4	3	6485	0.00156428
1.24653	1	4	3	5946	0.00152857
1.24656	5	13	3	6485	0.00156428
1.24703	5	13	3	5946	0.00152857
1.24706	1	4	3	6485	0.00156428
1.24756	1	4	3	6485	0.00156428
1.24756	5	13	3	6485	0.00156428
1.24806	1	4	3	6485	0.00156428
1.24806	5	13	3	6485	0.00156428
1.24853	5	13	3	5946	0.00152857
1.24856	1	4	3	6485	0.00156428
1.24906	1	4	3	6485	0.00156428
1.24906	5	13	3	6485	0.00156428
1.24956	1	4	3	6485	0.00156428
1.24956	5	13	3	6485	0.00156428
1.25003	1	4	3	5946	0.00152857
1.25006	5	13	3	6485	0.00156428
1.25056	1	4	3	6485	0.00156428
1.25056	5	13	3	6485	0.00156428
1.25106	1	4	3	6485	0.00156428
1.25106	5	13	3	6485	0.00156428
1.25156	1	4	3	6485	0.00156428
1.25156	5	13	3	6485	0.00156428
1.25206	1	4	3	6485	0.00156428
1.25206	5	13	3	6485	0.00156428
1.25256	1	4	3	6485	0.00156428
1.25256	5	13	3	6485	0.00156428
1.25306	1	4	3	6485	0.00156428
1.25306	5	13	3	6485	0.00156428
1.25353	1	4	3	5946	0.00152857
1.25356	5	13	3	6485	0.00156428
1.25403	1	4	3	5946	0.00152857
1.25406	5	13	3	6485	0.00156428
1.25453	5	13	3	5946	0.00152857
1.25456	1	4	3	6485	0.00156428
1.25503	5	13	3	5946	0.00152857
1.25506	1	4	3	6485	0.00156428
1.25556	1	4	3	6485	0.00156428
1.25556	5	13	3	6485	0.00156428
1.25603	1	4	3	5946	0.00152857
1.25606	5	13	3	6485	0.00156428
1.25653	5	13	3	5946	0.00152857
1.25656	1	4	3	6485	0.00156428
1.25706	1	4	3	6485	0.00156428
1.25706	5	13	3	6485	0.00156428
1.25756	1	4	3	6485	0.00156428
1.25756	5	13	3	6485	0.00156428
1.25806	1	4	3	6485	0.00156428
1.25806	5	13	3	6485	0.00156428
1.25856	1	4	3	6485	0.00156428
1.25856	5	13	3	6485	0.00156428
1.25906	1	4	3	6485	0.00156428
1.25906	5	13	3	6485	0.00156428
1.25956	1	4	3	6485	0.00156428
1.25956	5	13	3	6485	0.00156428
1.26006	1	4	3	6485	0.00156428
1.26006	5	13	3	6485	0.00156428
1.26056	1	4	3	6485	0.00156428
1.26056	5	13	3	6485	0.00156428
1.26092	5	13	3	4024	0.00142143
1.26106	1	4	3	6485	0.00156428
1.26156	1	4	3	6485	0.00156428
1.26206	1	4	3	6485	0.00156428
1.26256	1	4	3	6485	0.00156428
1.26306	1	4	3	6485	0.00156428
1.26353	1	4	3	5946	0.00152857
1.26406	1	4	3	6485	0.00156428
1.26456	1	4	3	6485	0.00156428
1.26506	1	4	3	6485	0.00156428
1.26556	1	4	3	6485	0.00156428
1.26606	1	4	3	6485	0.00156428
1.26656	1	4	3	6485	0.00156428
1.26706	1	4	3	6485	0.00156428
1.26753	1	4	3	5946	0.00152857
1.26806	1	4	3	6485	0.00156428
1.26856	1	4	3	6485	0.00156428
1.26906	1	4	3	6485	0.00156428
1.26956	1	4	3	6485	0.00156428
1.27006	1	4	3	6485	0.00156428
1.27056	1	4	3	6485	0.00156428
1.27106	1	4	3	6485	0.00156428
1.27156	1	4	3	6485	0.00156428
1.27206	1	4	3	6485	0.00156428
1.27256	1	4	3	6485	0.00156428
1.27306	1	4	3	6485	0.00156428
1.27356	1	4	3	6485	0.00156428
1.27406	1	4	3	6485	0.00156428
1.27456	1	4	3	6485	0.00156428
1.27506	1	4	3	6485	0.00156428
1.27556	1	4	3	6485	0.00156428
1.27606	1	4	3	6485	0.00156428
1.27656	1	4	3	6485	0.00156428
1.27706	1	4	3	6485	0.00156428
1.27753	1	4	3	5946	0.00152857
1.27803	1	4	3	5946	0.00152857
1.27856	1	4	3	6485	0.00156428
1.27906	1	4	3	6485	0.00156428
1.27956	1	4	3	6485	0.00156428
1.28006	1	4	3	6485	0.00156428
1.28056	1	4	3	6485	0.00156428
1.28106	1	4	3	6485	0.00156428
1.28156	1	4	3	6485	0.00156428
1.28206	1	4	3	6485	0.00156428
1.28256	1	4	3	6485	0.00156428
1.28303	1	4	3	5946	0.00152857
1.28356	1	4	3	6485	0.00156428
1.28406	1	4	3	6485	0.00156428
1.28456	1	4	3	6485	0.00156428
1.28506	1	4	3	6485	0.00156428
1.28556	1	4	3	6485	0.00156428
1.28606	1	4	3	6485	0.00156428
1.28642	1	4	3	4024	0.00142143
1.37906	1	5	3	203	0.00156428
1.37956	1	5	3	203	0.00156428
1.38006	1	5	3	203	0.00156428
1.38056	1	5	3	203	0.00156428
1.38106	1	5	3	203	0.00156428
1.38156	1	5	3	203	0.00156428
1.38206	1	5	3	6485	0.00156428
1.38256	1	5	3	6485	0.00156428
1.38306	1	5	3	6485	0.00156428
1.38353	1	5	3	5946	0.00152857
1.38406	1	5	3	6485	0.00156428
1.38456	1	5	3	6485	0.00156428
1.38506	1	5	3	6485	0.00156428
1.38556	1	5	3	6485	0.00156428
1.38606	1	5	3	6485	0.00156428
1.38656	1	5	3	6485	0.00156428
1.38706	1	5	3	6485	0.00156428
1.38753	1	5	3	5946	0.00152857
1.38806	1	5	3	6485	0.00156428
1.38856	1	5	3	6485	0.00156428
1.38906	1	5	3	6485	0.00156428
1.38956	1	5	3	6485	0.00156428
1.39006	1	5	3	6485	0.00156428
1.39056	1	5	3	6485	0.00156428
1.39106	1	5	3	6485	0.00156428
1.39156	1	5	3	6485	0.00156428
1.39206	1	5	3	6485	0.00156428
1.39256	1	5	3	6485	0.00156428
1.39306	1	5	3	6485	0.00156428
1.39356	1	5	3	6485	0.00156428
1.39406	1	5	3	6485	0.00156428
1.39456	1	5	3	6485	0.00156428
1.39506	1	5	3	6485	0.00156428
1.39556	1	5	3	6485	0.00156428
1.39606	1	5	3	6485	0.00156428
1.39656	1	5	3	6485	0.00156428
1.39706	1	5	3	6485	0.00156428
1.39753	1	5	3	5946	0.00152857
1.39803	1	5	3	5946	0.00152857
1.39856	1	5	3	6485	0.00156428
1.39906	1	5	3	6485	0.00156428
1.39956	1	5	3	6485	0.00156428
1.40006	1	5	3	6485	0.00156428
1.40056	1	5	3	6485	0.00156428
1.40106	1	5	3	6485	0.00156428
1.40156	1	5	3	6485	0.00156428
1.40206	1	5	3	6485	0.00156428
1.40256	1	5	3	6485	0.00156428
1.40303	1	5	3	5946	0.00152857
1.40356	1	5	3	6485	0.00156428
1.40406	1	5	3	6485	0.00156428
1.40456	1	5	3	6485	0.00156428
1.40506	1	5	3	6485	0.00156428
1.40556	1	5	3	6485	0.00156428
1.40606	1	5	3	6485	0.00156428
1.40653	1	5	3	5946	0.00152857
1.40706	1	5	3	6485	0.00156428
1.40756	1	5	3	6485	0.00156428
1.40806	1	5	3	6485	0.00156428
1.40856	1	5	3	6485	0.00156428
1.40906	1	5	3	6485	0.00156428
1.40956	1	5	3	6485	0.00156428
1.41003	1	5	3	5946	0.00152857
1.41056	1	5	3	6485	0.00156428
1.41106	1	5	3	6485	0.00156428
1.41156	1	5	3	6485	0.00156428
1.41206	1	5	3	6485	0.00156428
1.41256	1	5	3	6485	0.00156428
1.41306	1	5	3	6485	0.00156428
1.41353	1	5	3	5946	0.00152857
1.41403	1	5	3	5946	0.00152857
1.41456	1	5	3	6485	0.00156428
1.41506	1	5	3	6485	0.00156428
1.41556	1	5	3	6485	0.00156428
1.41603	1	5	3	5946	0.00152857
1.41656	1	5	3	6485	0.00156428
1.41706	1	5	3	6485	0.00156428
1.41756	1	5	3	6485	0.00156428
1.41806	1	5	3	6485	0.00156428
1.41856	1	5	3	6485	0.00156428
1.41906	1	5	3	6485	0.00156428
1.41956	1	5	3	6485	0.00156428
1.42006	1	5	3	6485	0.00156428
1.42056	1	5	3	6485	0.00156428
1.42106	1	5	3	6485	0.00156428
1.42156	1	5	3	6485	0.00156428
1.42206	1	5	3	6485	0.00156428
1.42235	1	5	3	2819	0.00135
1.54553	3	4	3	186	0.00152857
1.54606	3	4	3	203	0.00156428
1.54656	3	4	3	203	0.00156428
1.54706	3	4	3	203	0.00156428
1.54756	3	4	3	203	0.00156428
1.54806	3	4	3	203	0.00156428
1.54856	3	4	3	6485	0.00156428
1.54906	3	4	3	6485	0.00156428
1.54956	3	4	3	6485	0.00156428
1.55006	3	4	3	6485	0.00156428
1.55056	3	4	3	6485	0.00156428
1.55103	3	4	3	5946	0.00152857
1.55156	3	4	3	6485	0.00156428
1.55206	3	4	3	6485	0.00156428
1.55256	3	4	3	6485	0.00156428
1.55306	3	4	3	6485	0.00156428
1.55356	3	4	3	6485	0.00156428
1.55403	3	4	3	5946	0.00152857
1.55453	3	4	3	5946	0.00152857
1.55506	3	4	3	6485	0.00156428
1.55556	3	4	3	6485	0.00156428
1.55606	3	4	3	6485	0.00156428
1.55656	3	4	3	6485	0.00156428
1.55706	3	4	3	6485	0.00156428
1.55756	3	4	3	6485	0.00156428
1.55806	3	4	3	6485	0.00156428
1.55853	3	4	3	5946	0.00152857
1.55906	3	4	3	6485	0.00156428
1.55953	3	4	3	5946	0.00152857
1.56006	3	4	3	6485	0.00156428
1.56056	3	4	3	6485	0.00156428
1.56106	3	4	3	6485	0.00156428
1.56156	3	4	3	6485	0.00156428
1.56203	3	4	3	5946	0.00152857
1.56256	3	4	3	6485	0.00156428
1.56306	3	4	3	6485	0.00156428
1.56356	3	4	3	6485	0.00156428
1.56406	3	4	3	6485	0.00156428
1.56456	3	4	3	6485	0.00156428
1.56506	3	4	3	6485	0.00156428
1.56556	3	4	3	6485	0.00156428
1.56606	3	4	3	6485	0.00156428
1.56656	3	4	3	6485	0.00156428
1.56703	3	4	3	5946	0.00152857
1.56756	3	4	3	6485	0.00156428
1.56806	3	4	3	6485	0.00156428
1.56856	3	4	3	6485	0.00156428
1.56906	3	4	3	6485	0.00156428
1.56956	3	4	3	6485	0.00156428
1.57006	3	4	3	6485	0.00156428
1.57056	3	4	3	6485	0.00156428
1.57106	3	4	3	6485	0.00156428
1.57156	3	4	3	6485	0.00156428
1.57206	3	4	3	6485	0.00156428
1.57256	3	4	3	6485	0.00156428
1.57306	3	4	3	6485	0.00156428
1.57356	3	4	3	6485	0.00156428
1.57406	3	4	3	6485	0.00156428
1.57456	3	4	3	6485	0.00156428
1.57506	3	4	3	6485	0.00156428
1.57556	3	4	3	6485	0.00156428
1.57603	3	4	3	5946	0.00152857
1.57656	3	4	3	6485	0.00156428
1.57706	3	4	3	6485	0.00156428
1.57756	3	4	3	6485	0.00156428
1.57806	3	4	3	6485	0.00156428
1.57856	3	4	3	6485	0.00156428
1.57906	3	4	3	6485	0.00156428
1.57956	3	4	3	6485	0.00156428
1.58003	3	4	3	5946	0.00152857
1.58056	3	4	3	6485	0.00156428
1.58106	3	4	3	6485	0.00156428
1.58156	3	4	3	6485	0.00156428
1.58206	3	4	3	6485	0.00156428
1.58256	3	4	3	6485	0.00156428
1.58306	3	4	3	6485	0.00156428
1.58356	3	4	3	6485	0.00156428
1.58406	3	4	3	6485	0.00156428
1.58456	3	4	3	6485	0.00156428
1.58506	3	4	3	6485	0.00156428
1.58553	3	4	3	5946	0.00152857
1.58606	3	4	3	6485	0.00156428
1.58656	3	4	3	6485	0.00156428
1.58706	3	4	3	6485	0.00156428
1.58756	3	4	3	6485	0.00156428
1.58806	3	4	3	6485	0.00156428
1.58856	3	4	3	6485	0.00156428
1.58885	3	4	3	2836	0.00135
1.61006	3	5	3	203	0.00156428
1.61056	3	5	3	203	0.00156428
1.61106	3	5	3	203	0.00156428
1.61156	3	5	3	203	0.00156428
1.61206	3	5	3	203	0.00156428
1.61256	3	5	3	203	0.00156428
1.61306	3	5	3	2876	0.00156428
1.61356	3	5	3	2876	0.00156428
1.61406	3	5	3	2876	0.00156428
1.61456	3	5	3	2876	0.00156428
1.61506	3	5	3	2876	0.00156428
1.61556	3	5	3	2876	0.00156428
1.61603	3	5	3	2636	0.00152857
1.61656	3	5	3	2876	0.00156428
1.61706	3	5	3	2876	0.00156428
1.61756	3	5	3	2876	0.00156428
1.61806	3	5	3	2876	0.00156428
1.61856	3	5	3	2876	0.00156428
1.61906	3	5	3	2876	0.00156428
1.61956	3	5	3	2876	0.00156428
1.62003	3	5	3	2636	0.00152857
1.62056	3	5	3	2876	0.00156428
1.62106	3	5	3	2876	0.00156428
1.62156	3	5	3	2876	0.00156428
1.62206	3	5	3	2876	0.00156428
1.62256	3	5	3	2876	0.00156428
1.62306	3	5	3	2876	0.00156428
1.62356	3	5	3	2876	0.00156428
1.62385	3	5	3	1436	0.00135
1.62406	3	6	3	98	0.00156428
1.62435	3	5	3	1436	0.00135
1.62456	3	6	3	98	0.00156428
1.62485	3	5	3	1436	0.00135
1.62506	3	6	3	98	0.00156428
1.62531	3	5	3	1196	0.00131428
1.62553	3	6	3	98	0.00152857
1.62585	3	5	3	1436	0.00135
1.62606	3	6	3	98	0.00156428
1.62635	3	5	3	1436	0.00135
1.62656	3	6	3	98	0.00156428
1.62685	3	5	3	1436	0.00135
1.62706	3	6	3	2684	0.00156428
1.62735	3	5	3	1436	0.00135
1.62756	3	6	3	2684	0.00156428
1.62785	3	5	3	1436	0.00135
1.62806	3	6	3	2684	0.00156428
1.62835	3	5	3	1436	0.00135
1.62856	3	6	3	2684	0.00156428
1.62885	3	5	3	1436	0.00135
1.62906	3	6	3	2684	0.00156428
1.62935	3	5	3	1436	0.00135
1.62985	3	5	3	1436	0.00135
1.63006	3	6	3	2684	0.00156428
1.63035	3	5	3	1436	0.00135
1.63056	3	6	3	2684	0.00156428
1.63085	3	5	3	1436	0.00135
1.63135	3	5	3	1436	0.00135
1.63156	3	6	3	2684	0.00156428
1.63185	3	6	3	2684	0.00385
1.63206	3	5	3	1436	0.00156428
1.63235	3	5	3	1436	0.00135
1.63256	3	6	3	2684	0.00156428
1.63285	3	5	3	1436	0.00135
1.63306	3	6	3	2684	0.00156428
1.63331	3	6	3	2235	0.00381428
1.63356	3	5	3	1677	0.00156428
1.63381	3	5	3	1196	0.00131428
1.63403	3	6	3	2684	0.00152857
1.63435	3	5	3	1436	0.00135
1.63485	3	5	3	1436	0.00135
1.63506	3	6	3	2684	0.00156428
1.63535	3	5	3	1436	0.00135
1.63556	3	6	3	2684	0.00156428
1.63585	3	5	3	1436	0.00135
1.63606	3	6	3	2684	0.00156428
1.63635	3	5	3	1436	0.00135
1.63656	3	6	3	2684	0.00156428
1.63681	3	6	3	2235	0.00381428
1.63706	3	5	3	1677	0.00156428
1.63735	3	5	3	1436	0.00135
1.63756	3	6	3	2684	0.00156428
1.63785	3	5	3	1436	0.00135
1.63806	3	6	3	2684	0.00156428
1.63831	3	5	3	1196	0.00131428
1.63885	3	5	3	1436	0.00135
1.63935	3	5	3	1436	0.00135
1.63953	3	6	3	2235	0.00152857
1.63985	3	5	3	1436	0.00135
1.64035	3	5	3	1436	0.00135
1.64056	3	6	3	2684	0.00156428
1.64085	3	6	3	2684	0.00385
1.64106	3	5	3	1436	0.00156428
1.64135	3	6	3	2684	0.00385
1.64156	3	5	3	1436	0.00156428
1.64181	3	5	3	1196	0.00131428
1.64235	3	6	3	2684	0.00385
1.64256	3	5	3	1436	0.00156428
1.64285	3	5	3	1436	0.00135
1.64306	3	6	3	2684	0.00156428
1.64335	3	5	3	1436	0.00135
1.64356	3	6	3	2684	0.00156428
1.64385	3	5	3	1436	0.00135
1.64406	3	6	3	2684	0.00156428
1.64435	3	6	3	2684	0.00385
1.64456	3	5	3	1436	0.00156428
1.64485	3	5	3	1436	0.00135
1.64506	3	6	3	2684	0.00156428
1.64535	3	5	3	1436	0.00135
1.64556	3	6	3	2684	0.00156428
1.64585	3	5	3	1436	0.00135
1.64606	3	6	3	2684	0.00156428
1.64635	3	5	3	1436	0.00135
1.64656	3	6	3	2684	0.00156428
1.64681	3	5	3	1196	0.00131428
1.64703	3	6	3	2684	0.00152857
1.64735	3	5	3	1436	0.00135
1.64756	3	6	3	2684	0.00156428
1.64785	3	5	3	1436	0.00135
1.64806	3	6	3	2684	0.00156428
1.64835	3	5	3	1436	0.00135
1.64885	3	5	3	1436	0.00135
1.64906	3	6	3	2684	0.00156428
1.64935	3	5	3	1436	0.00135
1.64956	3	6	3	2684	0.00156428
1.64985	3	5	3	1436	0.00135
1.65006	3	6	3	2684	0.00156428
1.65035	3	5	3	1436	0.00135
1.65056	3	6	3	2684	0.00156428
1.65085	3	6	3	2684	0.00385
1.65106	3	5	3	1436	0.00156428
1.65135	3	5	3	1436	0.00135
1.65185	3	5	3	1436	0.00135
1.65206	3	6	3	2684	0.00156428
1.65235	3	5	3	1436	0.00135
1.65256	3	6	3	2684	0.00156428
1.65285	3	5	3	1436	0.00135
1.65306	3	6	3	2684	0.00156428
1.65335	3	5	3	1436	0.00135
1.65356	3	6	3	2684	0.00156428
1.65385	3	6	3	2684	0.00385
1.65406	3	5	3	1436	0.00156428
1.65435	3	5	3	1436	0.00135
1.65456	3	6	3	2684	0.00156428
1.65485	3	5	3	1436	0.00135
1.65506	3	6	3	2684	0.00156428
1.65535	3	5	3	1436	0.00135
1.65556	3	6	3	2684	0.00156428
1.65581	3	5	3	1196	0.00131428
1.65635	3	5	3	1436	0.00135
1.65685	3	5	3	1436	0.00135
1.65706	3	6	3	2684	0.00156428
1.65735	3	5	3	1436	0.00135
1.65756	3	6	3	2684	0.00156428
1.65785	3	5	3	1436	0.00135
1.65806	3	6	3	2684	0.00156428
1.65835	3	6	3	2684	0.00385
1.65856	3	5	3	1436	0.00156428
1.65885	3	6	3	2684	0.00385
1.65906	3	5	3	1436	0.00156428
1.65935	3	5	3	1436	0.00135
1.65956	3	6	3	2684	0.00156428
1.65981	3	5	3	1196	0.00131428
1.66003	3	6	3	2684	0.00152857
1.66035	3	5	3	1436	0.00135
1.66056	3	6	3	2684	0.00156428
1.66085	3	5	3	1436	0.00135
1.66135	3	5	3	1436	0.00135
1.66156	3	6	3	2684	0.00156428
1.66185	3	5	3	1436	0.00135
1.66206	3	6	3	2684	0.00156428
1.66235	3	5	3	1436	0.00135
1.66285	3	5	3	1436	0.00135
1.66306	3	6	3	2684	0.00156428
1.66335	3	6	3	2684	0.00385
1.66356	3	5	3	1436	0.00156428
1.66385	3	5	3	1436	0.00135
1.66406	3	6	3	2684	0.00156428
1.66435	3	5	3	1436	0.00135
1.66456	3	6	3	2684	0.00156428
1.66485	3	6	3	2684	0.00385
1.66506	3	5	3	1436	0.00156428
1.66531	3	5	3	1196	0.00131428
1.66553	3	6	3	2684	0.00152857
1.66585	3	5	3	1436	0.00135
1.66606	3	6	3	2684	0.00156428
1.66635	3	5	3	1436	0.00135
1.66656	3	6	3	2684	0.00156428
1.66685	3	5	3	1436	0.00135
1.66706	3	6	3	2684	0.00156428
1.66735	3	5	3	1436	0.00135
1.66756	3	6	3	2684	0.00156428
1.66785	3	5	3	1436	0.00135
1.66806	3	6	3	2684	0.00156428
1.66835	3	5	3	1436	0.00135
1.66856	3	6	3	2684	0.00156428
1.66885	3	5	3	1436	0.00135
1.66906	3	6	3	2684	0.00156428
1.66935	3	5	3	1436	0.00135
1.66956	3	6	3	2684	0.00156428
1.66985	3	5	3	1436	0.00135
1.67006	3	6	3	2684	0.00156428
1.67035	3	5	3	1436	0.00135
1.67056	3	6	3	2684	0.00156428
1.67085	3	5	3	1436	0.00135
1.67103	3	6	3	2235	0.00152857
1.67135	3	5	3	1436	0.00135
1.67185	3	5	3	1436	0.00135
1.67206	3	6	3	2684	0.00156428
1.67235	3	5	3	1436	0.00135
1.67256	3	6	3	2684	0.00156428
1.67285	3	5	3	1436	0.00135
1.67306	3	6	3	2684	0.00156428
1.67335	3	5	3	1436	0.00135
1.67356	3	6	3	2684	0.00156428
1.67385	3	6	3	2684	0.00385
1.67403	3	5	3	1196	0.00152857
1.67431	3	5	3	1196	0.00131428
1.67453	3	6	3	2684	0.00152857
1.67485	3	5	3	1436	0.00135
1.67506	3	6	3	2684	0.00156428
1.67535	3	5	3	1436	0.00135
1.67585	3	5	3	1436	0.00135
1.67606	3	6	3	2684	0.00156428
1.67635	3	5	3	1436	0.00135
1.67656	3	6	3	2684	0.00156428
1.67685	3	5	3	1436	0.00135
1.67706	3	6	3	2684	0.00156428
1.67735	3	5	3	1436	0.00135
1.67756	3	6	3	2684	0.00156428
1.67785	3	6	3	2684	0.00385
1.67806	3	5	3	1436	0.00156428
1.67831	3	5	3	1196	0.00131428
1.67853	3	6	3	2684	0.00152857
1.67885	3	5	3	1436	0.00135
1.67906	3	6	3	2684	0.00156428
1.67935	3	5	3	1436	0.00135
1.67985	3	5	3	1436	0.00135
1.68006	3	6	3	2684	0.00156428
1.68035	3	5	3	1436	0.00135
1.68056	3	6	3	2684	0.00156428
1.68085	3	5	3	1436	0.00135
1.68106	3	6	3	2684	0.00156428
1.68135	3	5	3	1436	0.00135
1.68156	3	6	3	2684	0.00156428
1.68181	3	6	3	2235	0.00381428
1.68203	3	5	3	1436	0.00152857
