Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	rnti	tbSize	mcs	rank	rv	SINR(dB)	CQI	corrupt	TBler
2.07996	DL	207	9	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.08046	DL	208	0	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.08096	DL	208	0	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.08146	DL	208	1	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.08196	DL	208	1	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.08246	DL	208	2	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.08296	DL	208	2	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.08346	DL	208	3	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.08396	DL	208	3	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.08446	DL	208	4	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.08496	DL	208	4	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.08546	DL	208	5	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.08593	DL	208	5	1	1	11	5	0	2	5949	27	1	0	59.2815	15	0	0
2.08646	DL	208	6	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.08693	DL	208	6	1	1	11	5	0	2	5949	27	1	0	59.2815	15	0	0
2.08746	DL	208	7	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.08796	DL	208	7	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.08843	DL	208	8	0	1	11	5	0	2	5949	27	1	0	59.2815	15	0	0
2.08896	DL	208	8	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.08946	DL	208	9	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.08996	DL	208	9	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.09046	DL	209	0	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.09096	DL	209	0	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.09146	DL	209	1	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.09196	DL	209	1	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.09246	DL	209	2	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.09296	DL	209	2	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.09346	DL	209	3	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.09396	DL	209	3	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.09443	DL	209	4	0	1	11	5	0	2	5949	27	1	0	59.2815	15	0	0
2.09493	DL	209	4	1	1	11	5	0	2	5949	27	1	0	59.2815	15	0	0
2.09546	DL	209	5	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.09596	DL	209	5	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.09643	DL	209	6	0	1	11	5	0	2	5949	27	1	0	59.2815	15	0	0
2.09696	DL	209	6	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.09746	DL	209	7	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.09796	DL	209	7	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.09846	DL	209	8	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.09896	DL	209	8	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.09946	DL	209	9	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.09996	DL	209	9	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.10046	DL	210	0	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.10096	DL	210	0	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.10146	DL	210	1	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.10196	DL	210	1	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.10246	DL	210	2	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.10296	DL	210	2	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.10346	DL	210	3	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.10396	DL	210	3	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.10446	DL	210	4	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.10493	DL	210	4	1	1	11	5	0	2	5949	27	1	0	59.2815	15	0	0
2.10546	DL	210	5	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.10596	DL	210	5	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.10646	DL	210	6	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.10696	DL	210	6	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.10746	DL	210	7	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.10796	DL	210	7	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.10846	DL	210	8	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
2.10875	DL	210	8	1	1	6	5	0	2	3244	27	1	0	59.2815	15	0	0
2.16996	DL	216	9	1	1	12	5	0	3	206	0	1	0	41.0762	15	0	0
2.17046	DL	217	0	0	1	12	5	0	3	206	0	1	0	41.0762	15	0	0
2.17096	DL	217	0	1	1	12	5	0	3	206	0	1	0	41.0762	15	0	0
2.17146	DL	217	1	0	1	12	5	0	3	206	0	1	0	41.0762	15	0	0
2.17196	DL	217	1	1	1	12	5	0	3	206	0	1	0	41.0762	15	0	0
2.17246	DL	217	2	0	1	12	5	0	3	206	0	1	0	41.0762	15	0	0
2.17296	DL	217	2	1	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.17346	DL	217	3	0	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.17396	DL	217	3	1	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.17443	DL	217	4	0	1	11	5	0	3	5949	27	1	0	41.0762	15	0	0
2.17493	DL	217	4	1	1	11	5	0	3	5949	27	1	0	41.0762	15	0	0
2.17546	DL	217	5	0	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.17596	DL	217	5	1	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.17643	DL	217	6	0	1	11	5	0	3	5949	27	1	0	41.0762	15	0	0
2.17696	DL	217	6	1	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.17746	DL	217	7	0	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.17796	DL	217	7	1	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.17846	DL	217	8	0	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.17896	DL	217	8	1	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.17946	DL	217	9	0	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.17996	DL	217	9	1	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.18046	DL	218	0	0	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.18096	DL	218	0	1	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.18146	DL	218	1	0	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.18196	DL	218	1	1	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.18246	DL	218	2	0	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.18296	DL	218	2	1	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.18346	DL	218	3	0	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.18396	DL	218	3	1	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.18446	DL	218	4	0	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.18493	DL	218	4	1	1	11	5	0	3	5949	27	1	0	41.0762	15	0	0
2.18546	DL	218	5	0	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.18596	DL	218	5	1	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.18646	DL	218	6	0	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.18696	DL	218	6	1	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.18746	DL	218	7	0	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.18796	DL	218	7	1	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.18846	DL	218	8	0	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.18896	DL	218	8	1	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.18946	DL	218	9	0	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.18993	DL	218	9	1	1	11	5	0	3	5949	27	1	0	41.0762	15	0	0
2.19046	DL	219	0	0	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.19096	DL	219	0	1	1	12	5	0	3	6488	27	1	0	41.0762	15	0	0
2.19143	DL	219	1	0	1	11	5	0	3	5949	27	1	0	41.0762	15	0	0
2.19193	DL	219	1	1	1	11	5	0	3	5949	27	1	0	41.0762	15	0	0
2.19225	DL	219	2	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.19246	DL	219	2	0	7	6	5	0	4	101	0	1	0	42.3039	15	0	0
2.19275	DL	219	2	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.19296	DL	219	2	1	7	6	5	0	4	101	0	1	0	42.3039	15	0	0
2.19325	DL	219	3	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.19346	DL	219	3	0	7	6	5	0	4	101	0	1	0	42.3039	15	0	0
2.19375	DL	219	3	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.19396	DL	219	3	1	7	6	5	0	4	101	0	1	0	42.3039	15	0	0
2.19425	DL	219	4	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.19446	DL	219	4	0	7	6	5	0	4	101	0	1	0	42.3039	15	0	0
2.19475	DL	219	4	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.19496	DL	219	4	1	7	6	5	0	4	101	0	1	0	42.3039	15	0	0
2.19525	DL	219	5	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.19546	DL	219	5	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.19575	DL	219	5	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.19596	DL	219	5	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.19625	DL	219	6	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.19646	DL	219	6	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.19675	DL	219	6	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.19696	DL	219	6	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.19725	DL	219	7	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.19746	DL	219	7	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.19775	DL	219	7	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.19796	DL	219	7	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.19825	DL	219	8	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.19846	DL	219	8	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.19875	DL	219	8	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.19896	DL	219	8	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.19925	DL	219	9	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.19946	DL	219	9	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.19975	DL	219	9	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.19996	DL	219	9	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.20025	DL	220	0	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.20046	DL	220	0	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.20075	DL	220	0	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.20096	DL	220	0	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.20125	DL	220	1	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.20146	DL	220	1	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.20175	DL	220	1	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.20196	DL	220	1	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.20225	DL	220	2	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.20246	DL	220	2	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.20275	DL	220	2	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.20296	DL	220	2	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.20325	DL	220	3	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.20346	DL	220	3	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.20375	DL	220	3	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.20396	DL	220	3	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.20425	DL	220	4	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.20446	DL	220	4	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.20475	DL	220	4	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.20496	DL	220	4	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.20525	DL	220	5	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.20546	DL	220	5	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.20571	DL	220	5	1	1	5	5	0	3	2704	27	1	0	41.0762	15	0	0
2.20593	DL	220	5	1	6	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.20625	DL	220	6	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.20646	DL	220	6	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.20675	DL	220	6	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.20693	DL	220	6	1	7	5	5	0	4	2704	27	1	0	42.3039	15	0	0
2.20725	DL	220	7	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.20746	DL	220	7	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.20775	DL	220	7	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.20796	DL	220	7	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.20821	DL	220	8	0	1	5	5	0	3	2704	27	1	0	41.0762	15	0	0
2.20843	DL	220	8	0	6	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.20875	DL	220	8	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.20896	DL	220	8	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.20925	DL	220	9	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.20946	DL	220	9	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.20975	DL	220	9	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.20996	DL	220	9	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.21025	DL	221	0	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.21046	DL	221	0	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.21075	DL	221	0	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.21096	DL	221	0	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.21125	DL	221	1	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.21146	DL	221	1	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.21175	DL	221	1	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.21196	DL	221	1	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.21225	DL	221	2	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.21246	DL	221	2	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.21275	DL	221	2	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.21296	DL	221	2	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.21325	DL	221	3	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.21346	DL	221	3	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.21375	DL	221	3	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.21396	DL	221	3	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.21425	DL	221	4	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.21443	DL	221	4	0	7	5	5	0	4	2704	27	1	0	42.3039	15	0	0
2.21471	DL	221	4	1	1	5	5	0	3	2704	27	1	0	41.0762	15	0	0
2.21493	DL	221	4	1	6	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.21525	DL	221	5	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.21546	DL	221	5	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.21575	DL	221	5	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.21596	DL	221	5	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.21625	DL	221	6	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.21643	DL	221	6	0	7	5	5	0	4	2704	27	1	0	42.3039	15	0	0
2.21675	DL	221	6	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.21696	DL	221	6	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.21725	DL	221	7	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.21746	DL	221	7	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.21775	DL	221	7	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.21796	DL	221	7	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.21825	DL	221	8	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.21846	DL	221	8	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.21875	DL	221	8	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.21896	DL	221	8	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.21925	DL	221	9	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.21946	DL	221	9	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.21975	DL	221	9	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.21996	DL	221	9	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.22025	DL	222	0	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.22046	DL	222	0	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.22075	DL	222	0	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.22096	DL	222	0	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.22125	DL	222	1	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.22146	DL	222	1	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.22175	DL	222	1	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.22196	DL	222	1	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.22225	DL	222	2	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.22246	DL	222	2	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.22275	DL	222	2	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.22296	DL	222	2	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.22325	DL	222	3	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.22346	DL	222	3	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.22375	DL	222	3	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.22396	DL	222	3	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.22425	DL	222	4	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.22446	DL	222	4	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.22471	DL	222	4	1	1	5	5	0	3	2704	27	1	0	41.0762	15	0	0
2.22493	DL	222	4	1	6	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.22525	DL	222	5	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.22546	DL	222	5	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.22575	DL	222	5	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.22596	DL	222	5	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.22625	DL	222	6	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.22646	DL	222	6	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.22675	DL	222	6	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.22696	DL	222	6	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.22725	DL	222	7	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.22746	DL	222	7	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.22775	DL	222	7	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.22796	DL	222	7	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.22825	DL	222	8	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.22846	DL	222	8	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.22875	DL	222	8	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.22896	DL	222	8	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.22925	DL	222	9	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.22946	DL	222	9	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.22975	DL	222	9	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.22993	DL	222	9	1	7	5	5	0	4	2704	27	1	0	42.3039	15	0	0
2.23025	DL	223	0	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.23046	DL	223	0	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.23075	DL	223	0	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.23096	DL	223	0	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.23121	DL	223	1	0	1	5	5	0	3	2704	27	1	0	41.0762	15	0	0
2.23143	DL	223	1	0	6	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.23175	DL	223	1	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.23193	DL	223	1	1	7	5	5	0	4	2704	27	1	0	42.3039	15	0	0
2.23225	DL	223	2	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.23246	DL	223	2	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.23275	DL	223	2	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.23296	DL	223	2	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.23325	DL	223	3	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.23346	DL	223	3	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.23375	DL	223	3	1	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.23396	DL	223	3	1	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.23425	DL	223	4	0	1	6	5	0	3	3244	27	1	0	41.0762	15	0	0
2.23446	DL	223	4	0	7	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.23461	DL	223	4	1	1	2	5	0	3	1081	27	1	0	41.0762	15	0	0
2.23496	DL	223	4	1	3	10	5	0	4	5406	27	1	0	42.3039	15	0	0
2.23546	DL	223	5	0	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
2.23596	DL	223	5	1	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
2.23646	DL	223	6	0	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
2.23696	DL	223	6	1	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
2.23746	DL	223	7	0	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
2.23796	DL	223	7	1	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
2.23846	DL	223	8	0	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
2.23896	DL	223	8	1	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
2.23946	DL	223	9	0	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
2.23996	DL	223	9	1	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
2.24046	DL	224	0	0	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
2.24096	DL	224	0	1	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
2.24146	DL	224	1	0	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
2.24196	DL	224	1	1	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
2.24246	DL	224	2	0	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
2.24296	DL	224	2	1	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
2.24346	DL	224	3	0	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
2.24396	DL	224	3	1	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
2.24425	DL	224	4	0	1	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.24446	DL	224	4	0	7	6	5	0	5	101	0	1	0	34.2419	15	0	0
2.24475	DL	224	4	1	1	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.24496	DL	224	4	1	7	6	5	0	5	101	0	1	0	34.2419	15	0	0
2.24525	DL	224	5	0	1	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.24546	DL	224	5	0	7	6	5	0	5	101	0	1	0	34.2419	15	0	0
2.24571	DL	224	5	1	1	5	5	0	4	2704	27	1	0	42.3039	15	0	0
2.24593	DL	224	5	1	6	6	5	0	5	101	0	1	0	34.2419	15	0	0
2.24625	DL	224	6	0	1	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.24646	DL	224	6	0	7	6	5	0	5	101	0	1	0	34.2419	15	0	0
2.24675	DL	224	6	1	1	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.24693	DL	224	6	1	7	5	5	0	5	84	0	1	0	34.2419	15	0	0
2.24725	DL	224	7	0	1	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.24746	DL	224	7	0	7	6	5	0	5	3244	27	1	0	34.2419	15	0	0
2.24775	DL	224	7	1	1	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.24796	DL	224	7	1	7	6	5	0	5	3244	27	1	0	34.2419	15	0	0
2.24821	DL	224	8	0	1	5	5	0	4	2704	27	1	0	42.3039	15	0	0
2.24843	DL	224	8	0	6	6	5	0	5	3244	27	1	0	34.2419	15	0	0
2.24875	DL	224	8	1	1	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.24896	DL	224	8	1	7	6	5	0	5	3244	27	1	0	34.2419	15	0	0
2.24925	DL	224	9	0	1	6	5	0	4	3244	27	1	0	42.3039	15	0	0
2.24946	DL	224	9	0	7	6	5	0	5	3244	27	1	0	34.2419	15	0	0
