time(s)	cellId	rnti	lcid	packetSize	delay(s)
1.26006	5	13	3	1478	0.0411353
1.26056	1	4	3	1478	0.0162594
1.26056	1	4	3	1478	0.0162582
1.26056	1	4	3	1478	0.016257
1.26056	1	4	3	1478	0.0162558
1.26056	5	13	3	1478	0.041634
1.26056	5	13	3	1478	0.0416328
1.26056	5	13	3	1478	0.0416316
1.26056	5	13	3	1478	0.0416304
1.26056	5	13	3	1478	0.0416292
1.26092	5	13	3	1478	0.0419851
1.26092	5	13	3	1478	0.0419839
1.26092	5	13	3	1478	0.0419827
1.26106	1	4	3	1478	0.0167546
1.26106	1	4	3	1478	0.0167534
1.26106	1	4	3	1478	0.0167521
1.26106	1	4	3	1478	0.0167509
1.26106	1	4	3	1478	0.0167497
1.26156	1	4	3	1478	0.0172485
1.26156	1	4	3	1478	0.0172473
1.26156	1	4	3	1478	0.0172461
1.26156	1	4	3	1478	0.0172449
1.26206	1	4	3	1478	0.0177436
1.26206	1	4	3	1478	0.0177424
1.26206	1	4	3	1478	0.0177412
1.26206	1	4	3	1478	0.01774
1.26256	1	4	3	1478	0.0182388
1.26256	1	4	3	1478	0.0182376
1.26256	1	4	3	1478	0.0182364
1.26256	1	4	3	1478	0.0182351
1.26256	1	4	3	1478	0.0182339
1.26306	1	4	3	1478	0.0187327
1.26306	1	4	3	1478	0.0187315
1.26306	1	4	3	1478	0.0187303
1.26306	1	4	3	1478	0.0187291
1.26353	1	4	3	1478	0.0191921
1.26353	1	4	3	1478	0.0191909
1.26353	1	4	3	1478	0.0191897
1.26353	1	4	3	1478	0.0191885
1.26406	1	4	3	1478	0.019723
1.26406	1	4	3	1478	0.0197218
1.26406	1	4	3	1478	0.0197206
1.26406	1	4	3	1478	0.0197194
1.26456	1	4	3	1478	0.0202182
1.26456	1	4	3	1478	0.0202169
1.26456	1	4	3	1478	0.0202157
1.26456	1	4	3	1478	0.0202145
1.26456	1	4	3	1478	0.0202133
1.26506	1	4	3	1478	0.0207121
1.26506	1	4	3	1478	0.0207109
1.26506	1	4	3	1478	0.0207097
1.26506	1	4	3	1478	0.0207084
1.26556	1	4	3	1478	0.0212072
1.26556	1	4	3	1478	0.021206
1.26556	1	4	3	1478	0.0212048
1.26556	1	4	3	1478	0.0212036
1.26556	1	4	3	1478	0.0212024
1.26606	1	4	3	1478	0.0217012
1.26606	1	4	3	1478	0.0216999
1.26606	1	4	3	1478	0.0216987
1.26606	1	4	3	1478	0.0216975
1.26656	1	4	3	1478	0.0221963
1.26656	1	4	3	1478	0.0221951
1.26656	1	4	3	1478	0.0221939
1.26656	1	4	3	1478	0.0221927
1.26706	1	4	3	1478	0.0226914
1.26706	1	4	3	1478	0.0226902
1.26706	1	4	3	1478	0.022689
1.26706	1	4	3	1478	0.0226878
1.26706	1	4	3	1478	0.0226866
1.26753	1	4	3	1478	0.0231497
1.26753	1	4	3	1478	0.0231484
1.26753	1	4	3	1478	0.0231472
1.26753	1	4	3	1478	0.023146
1.26806	1	4	3	1478	0.0236805
1.26806	1	4	3	1478	0.0236793
1.26806	1	4	3	1478	0.0236781
1.26806	1	4	3	1478	0.0236769
1.26856	1	4	3	1478	0.0241757
1.26856	1	4	3	1478	0.0241744
1.26856	1	4	3	1478	0.0241732
1.26856	1	4	3	1478	0.024172
1.26856	1	4	3	1478	0.0241708
1.26906	1	4	3	1478	0.0246696
1.26906	1	4	3	1478	0.0246684
1.26906	1	4	3	1478	0.0246672
1.26906	1	4	3	1478	0.0246659
1.26956	1	4	3	1478	0.0251647
1.26956	1	4	3	1478	0.0251635
1.26956	1	4	3	1478	0.0251623
1.26956	1	4	3	1478	0.0251611
1.27006	1	4	3	1478	0.0256599
1.27006	1	4	3	1478	0.0256587
1.27006	1	4	3	1478	0.0256575
1.27006	1	4	3	1478	0.0256562
1.27006	1	4	3	1478	0.025655
1.27056	1	4	3	1478	0.0261538
1.27056	1	4	3	1478	0.0261526
1.27056	1	4	3	1478	0.0261514
1.27056	1	4	3	1478	0.0261502
1.27106	1	4	3	1478	0.026649
1.27106	1	4	3	1478	0.0266477
1.27106	1	4	3	1478	0.0266465
1.27106	1	4	3	1478	0.0266453
1.27156	1	4	3	1478	0.0271441
1.27156	1	4	3	1478	0.0271429
1.27156	1	4	3	1478	0.0271417
1.27156	1	4	3	1478	0.0271405
1.27156	1	4	3	1478	0.0271392
1.27206	1	4	3	1478	0.027638
1.27206	1	4	3	1478	0.0276368
1.27206	1	4	3	1478	0.0276356
1.27206	1	4	3	1478	0.0276344
1.27256	1	4	3	1478	0.0281332
1.27256	1	4	3	1478	0.028132
1.27256	1	4	3	1478	0.0281307
1.27256	1	4	3	1478	0.0281295
1.27256	1	4	3	1478	0.0281283
1.27306	1	4	3	1478	0.0286271
1.27306	1	4	3	1478	0.0286259
1.27306	1	4	3	1478	0.0286247
1.27306	1	4	3	1478	0.0286235
1.27356	1	4	3	1478	0.0291222
1.27356	1	4	3	1478	0.029121
1.27356	1	4	3	1478	0.0291198
1.27356	1	4	3	1478	0.0291186
1.27406	1	4	3	1478	0.0296174
1.27406	1	4	3	1478	0.0296162
1.27406	1	4	3	1478	0.029615
1.27406	1	4	3	1478	0.0296137
1.27406	1	4	3	1478	0.0296125
1.27456	1	4	3	1478	0.0301113
1.27456	1	4	3	1478	0.0301101
1.27456	1	4	3	1478	0.0301089
1.27456	1	4	3	1478	0.0301077
1.27506	1	4	3	1478	0.0306065
1.27506	1	4	3	1478	0.0306052
1.27506	1	4	3	1478	0.030604
1.27506	1	4	3	1478	0.0306028
1.27556	1	4	3	1478	0.0311016
1.27556	1	4	3	1478	0.0311004
1.27556	1	4	3	1478	0.0310992
1.27556	1	4	3	1478	0.031098
1.27556	1	4	3	1478	0.0310968
1.27606	1	4	3	1478	0.0315955
1.27606	1	4	3	1478	0.0315943
1.27606	1	4	3	1478	0.0315931
1.27606	1	4	3	1478	0.0315919
1.27656	1	4	3	1478	0.0320907
1.27656	1	4	3	1478	0.0320895
1.27656	1	4	3	1478	0.0320883
1.27656	1	4	3	1478	0.032087
1.27656	1	4	3	1478	0.0320858
1.27706	1	4	3	1478	0.0325846
1.27706	1	4	3	1478	0.0325834
1.27706	1	4	3	1478	0.0325822
1.27706	1	4	3	1478	0.032581
1.27753	1	4	3	1478	0.033044
1.27753	1	4	3	1478	0.0330428
1.27753	1	4	3	1478	0.0330416
1.27753	1	4	3	1478	0.0330404
1.27803	1	4	3	1478	0.0335392
1.27803	1	4	3	1478	0.033538
1.27803	1	4	3	1478	0.0335368
1.27803	1	4	3	1478	0.0335355
1.27856	1	4	3	1478	0.03407
1.27856	1	4	3	1478	0.0340688
1.27856	1	4	3	1478	0.0340676
1.27856	1	4	3	1478	0.0340664
1.27906	1	4	3	1478	0.0345652
1.27906	1	4	3	1478	0.034564
1.27906	1	4	3	1478	0.0345628
1.27906	1	4	3	1478	0.0345615
1.27906	1	4	3	1478	0.0345603
1.27956	1	4	3	1478	0.0350591
1.27956	1	4	3	1478	0.0350579
1.27956	1	4	3	1478	0.0350567
1.27956	1	4	3	1478	0.0350555
1.28006	1	4	3	1478	0.0355543
1.28006	1	4	3	1478	0.035553
1.28006	1	4	3	1478	0.0355518
1.28006	1	4	3	1478	0.0355506
1.28006	1	4	3	1478	0.0355494
1.28056	1	4	3	1478	0.0360482
1.28056	1	4	3	1478	0.036047
1.28056	1	4	3	1478	0.0360458
1.28056	1	4	3	1478	0.0360445
1.28106	1	4	3	1478	0.0365433
1.28106	1	4	3	1478	0.0365421
1.28106	1	4	3	1478	0.0365409
1.28106	1	4	3	1478	0.0365397
1.28156	1	4	3	1478	0.0370385
1.28156	1	4	3	1478	0.0370373
1.28156	1	4	3	1478	0.0370361
1.28156	1	4	3	1478	0.0370348
1.28156	1	4	3	1478	0.0370336
1.28206	1	4	3	1478	0.0375324
1.28206	1	4	3	1478	0.0375312
1.28206	1	4	3	1478	0.03753
1.28206	1	4	3	1478	0.0375288
1.28256	1	4	3	1478	0.0380276
1.28256	1	4	3	1478	0.0380263
1.28256	1	4	3	1478	0.0380251
1.28256	1	4	3	1478	0.0380239
1.28303	1	4	3	1478	0.038487
1.28303	1	4	3	1478	0.0384858
1.28303	1	4	3	1478	0.0384846
1.28303	1	4	3	1478	0.0384833
1.28356	1	4	3	1478	0.0390178
1.28356	1	4	3	1478	0.0390166
1.28356	1	4	3	1478	0.0390154
1.28356	1	4	3	1478	0.0390142
1.28356	1	4	3	1478	0.039013
1.28406	1	4	3	1478	0.0395118
1.28406	1	4	3	1478	0.0395106
1.28406	1	4	3	1478	0.0395093
1.28406	1	4	3	1478	0.0395081
1.28456	1	4	3	1478	0.0400069
1.28456	1	4	3	1478	0.0400057
1.28456	1	4	3	1478	0.0400045
1.28456	1	4	3	1478	0.0400033
1.28456	1	4	3	1478	0.0400021
1.28506	1	4	3	1478	0.0405008
1.28506	1	4	3	1478	0.0404996
1.28506	1	4	3	1478	0.0404984
1.28506	1	4	3	1478	0.0404972
1.28556	1	4	3	1478	0.040996
1.28556	1	4	3	1478	0.0409948
1.28556	1	4	3	1478	0.0409936
1.28556	1	4	3	1478	0.0409923
1.28606	1	4	3	1478	0.0414911
1.28606	1	4	3	1478	0.0414899
1.28606	1	4	3	1478	0.0414887
1.28606	1	4	3	1478	0.0414875
1.28606	1	4	3	1478	0.0414863
1.28642	1	4	3	1478	0.0418422
1.28642	1	4	3	1478	0.041841
1.28642	1	4	3	1478	0.0418398
1.38206	1	5	3	1478	0.00480187
1.38206	1	5	3	1478	0.00480066
1.38206	1	5	3	1478	0.00479944
1.38206	1	5	3	1478	0.00479823
1.38206	1	5	3	1478	0.00479702
1.38256	1	5	3	1478	0.0052958
1.38256	1	5	3	1478	0.00529459
1.38256	1	5	3	1478	0.00529337
1.38256	1	5	3	1478	0.00529216
1.38306	1	5	3	1478	0.00579095
1.38306	1	5	3	1478	0.00578973
1.38306	1	5	3	1478	0.00578852
1.38306	1	5	3	1478	0.0057873
1.38353	1	5	3	1478	0.00625038
1.38353	1	5	3	1478	0.00624916
1.38353	1	5	3	1478	0.00624795
1.38353	1	5	3	1478	0.00624673
1.38406	1	5	3	1478	0.00678123
1.38406	1	5	3	1478	0.00678002
1.38406	1	5	3	1478	0.00677881
1.38406	1	5	3	1478	0.00677759
1.38406	1	5	3	1478	0.00677638
1.38456	1	5	3	1478	0.00727516
1.38456	1	5	3	1478	0.00727395
1.38456	1	5	3	1478	0.00727274
1.38456	1	5	3	1478	0.00727152
1.38506	1	5	3	1478	0.00777031
1.38506	1	5	3	1478	0.00776909
1.38506	1	5	3	1478	0.00776788
1.38506	1	5	3	1478	0.00776667
1.38506	1	5	3	1478	0.00776545
1.38556	1	5	3	1478	0.00826424
1.38556	1	5	3	1478	0.00826302
1.38556	1	5	3	1478	0.00826181
1.38556	1	5	3	1478	0.0082606
1.38606	1	5	3	1478	0.00875938
1.38606	1	5	3	1478	0.00875817
1.38606	1	5	3	1478	0.00875695
1.38606	1	5	3	1478	0.00875574
1.38656	1	5	3	1478	0.00925453
1.38656	1	5	3	1478	0.00925331
1.38656	1	5	3	1478	0.0092521
1.38656	1	5	3	1478	0.00925088
1.38656	1	5	3	1478	0.00924967
1.38706	1	5	3	1478	0.00974846
1.38706	1	5	3	1478	0.00974724
1.38706	1	5	3	1478	0.00974603
1.38706	1	5	3	1478	0.00974481
1.38753	1	5	3	1478	0.0102079
1.38753	1	5	3	1478	0.0102067
1.38753	1	5	3	1478	0.0102055
1.38753	1	5	3	1478	0.0102042
1.38806	1	5	3	1478	0.0107387
1.38806	1	5	3	1478	0.0107375
1.38806	1	5	3	1478	0.0107363
1.38806	1	5	3	1478	0.0107351
1.38806	1	5	3	1478	0.0107339
1.38856	1	5	3	1478	0.0112327
1.38856	1	5	3	1478	0.0112315
1.38856	1	5	3	1478	0.0112302
1.38856	1	5	3	1478	0.011229
1.38906	1	5	3	1478	0.0117278
1.38906	1	5	3	1478	0.0117266
1.38906	1	5	3	1478	0.0117254
1.38906	1	5	3	1478	0.0117242
1.38956	1	5	3	1478	0.012223
1.38956	1	5	3	1478	0.0122217
1.38956	1	5	3	1478	0.0122205
1.38956	1	5	3	1478	0.0122193
1.38956	1	5	3	1478	0.0122181
1.39006	1	5	3	1478	0.0127169
1.39006	1	5	3	1478	0.0127157
1.39006	1	5	3	1478	0.0127145
1.39006	1	5	3	1478	0.0127133
1.39056	1	5	3	1478	0.013212
1.39056	1	5	3	1478	0.0132108
1.39056	1	5	3	1478	0.0132096
1.39056	1	5	3	1478	0.0132084
1.39106	1	5	3	1478	0.0137072
1.39106	1	5	3	1478	0.013706
1.39106	1	5	3	1478	0.0137048
1.39106	1	5	3	1478	0.0137035
1.39106	1	5	3	1478	0.0137023
1.39156	1	5	3	1478	0.0142011
1.39156	1	5	3	1478	0.0141999
1.39156	1	5	3	1478	0.0141987
1.39156	1	5	3	1478	0.0141975
1.39206	1	5	3	1478	0.0146963
1.39206	1	5	3	1478	0.014695
1.39206	1	5	3	1478	0.0146938
1.39206	1	5	3	1478	0.0146926
1.39206	1	5	3	1478	0.0146914
1.39256	1	5	3	1478	0.0151902
1.39256	1	5	3	1478	0.015189
1.39256	1	5	3	1478	0.0151878
1.39256	1	5	3	1478	0.0151865
1.39306	1	5	3	1478	0.0156853
1.39306	1	5	3	1478	0.0156841
1.39306	1	5	3	1478	0.0156829
1.39306	1	5	3	1478	0.0156817
1.39356	1	5	3	1478	0.0161805
1.39356	1	5	3	1478	0.0161793
1.39356	1	5	3	1478	0.016178
1.39356	1	5	3	1478	0.0161768
1.39356	1	5	3	1478	0.0161756
1.39406	1	5	3	1478	0.0166744
1.39406	1	5	3	1478	0.0166732
1.39406	1	5	3	1478	0.016672
1.39406	1	5	3	1478	0.0166708
1.39456	1	5	3	1478	0.0171695
1.39456	1	5	3	1478	0.0171683
1.39456	1	5	3	1478	0.0171671
1.39456	1	5	3	1478	0.0171659
1.39456	1	5	3	1478	0.0171647
1.39506	1	5	3	1478	0.0176635
1.39506	1	5	3	1478	0.0176623
1.39506	1	5	3	1478	0.017661
1.39506	1	5	3	1478	0.0176598
1.39556	1	5	3	1478	0.0181586
1.39556	1	5	3	1478	0.0181574
1.39556	1	5	3	1478	0.0181562
1.39556	1	5	3	1478	0.018155
1.39606	1	5	3	1478	0.0186538
1.39606	1	5	3	1478	0.0186526
1.39606	1	5	3	1478	0.0186513
1.39606	1	5	3	1478	0.0186501
1.39606	1	5	3	1478	0.0186489
1.39656	1	5	3	1478	0.0191477
1.39656	1	5	3	1478	0.0191465
1.39656	1	5	3	1478	0.0191453
1.39656	1	5	3	1478	0.0191441
1.39706	1	5	3	1478	0.0196428
1.39706	1	5	3	1478	0.0196416
1.39706	1	5	3	1478	0.0196404
1.39706	1	5	3	1478	0.0196392
1.39753	1	5	3	1478	0.0201023
1.39753	1	5	3	1478	0.0201011
1.39753	1	5	3	1478	0.0200998
1.39753	1	5	3	1478	0.0200986
1.39803	1	5	3	1478	0.0205974
1.39803	1	5	3	1478	0.0205962
1.39803	1	5	3	1478	0.020595
1.39803	1	5	3	1478	0.0205938
1.39856	1	5	3	1478	0.0211283
1.39856	1	5	3	1478	0.0211271
1.39856	1	5	3	1478	0.0211258
1.39856	1	5	3	1478	0.0211246
1.39856	1	5	3	1478	0.0211234
1.39906	1	5	3	1478	0.0216222
1.39906	1	5	3	1478	0.021621
1.39906	1	5	3	1478	0.0216198
1.39906	1	5	3	1478	0.0216186
1.39956	1	5	3	1478	0.0221173
1.39956	1	5	3	1478	0.0221161
1.39956	1	5	3	1478	0.0221149
1.39956	1	5	3	1478	0.0221137
1.39956	1	5	3	1478	0.0221125
1.40006	1	5	3	1478	0.0226113
1.40006	1	5	3	1478	0.0226101
1.40006	1	5	3	1478	0.0226088
1.40006	1	5	3	1478	0.0226076
1.40056	1	5	3	1478	0.0231064
1.40056	1	5	3	1478	0.0231052
1.40056	1	5	3	1478	0.023104
1.40056	1	5	3	1478	0.0231028
1.40106	1	5	3	1478	0.0236016
1.40106	1	5	3	1478	0.0236003
1.40106	1	5	3	1478	0.0235991
1.40106	1	5	3	1478	0.0235979
1.40106	1	5	3	1478	0.0235967
1.40156	1	5	3	1478	0.0240955
1.40156	1	5	3	1478	0.0240943
1.40156	1	5	3	1478	0.0240931
1.40156	1	5	3	1478	0.0240919
1.40206	1	5	3	1478	0.0245906
1.40206	1	5	3	1478	0.0245894
1.40206	1	5	3	1478	0.0245882
1.40206	1	5	3	1478	0.024587
1.40206	1	5	3	1478	0.0245858
1.40256	1	5	3	1478	0.0250846
1.40256	1	5	3	1478	0.0250834
1.40256	1	5	3	1478	0.0250821
1.40256	1	5	3	1478	0.0250809
1.40303	1	5	3	1478	0.025544
1.40303	1	5	3	1478	0.0255428
1.40303	1	5	3	1478	0.0255416
1.40303	1	5	3	1478	0.0255404
1.40356	1	5	3	1478	0.0260749
1.40356	1	5	3	1478	0.0260736
1.40356	1	5	3	1478	0.0260724
1.40356	1	5	3	1478	0.0260712
1.40406	1	5	3	1478	0.02657
1.40406	1	5	3	1478	0.0265688
1.40406	1	5	3	1478	0.0265676
1.40406	1	5	3	1478	0.0265664
1.40406	1	5	3	1478	0.0265651
1.40456	1	5	3	1478	0.0270639
1.40456	1	5	3	1478	0.0270627
1.40456	1	5	3	1478	0.0270615
1.40456	1	5	3	1478	0.0270603
1.40506	1	5	3	1478	0.0275591
1.40506	1	5	3	1478	0.0275579
1.40506	1	5	3	1478	0.0275566
1.40506	1	5	3	1478	0.0275554
1.40556	1	5	3	1478	0.0280542
1.40556	1	5	3	1478	0.028053
1.40556	1	5	3	1478	0.0280518
1.40556	1	5	3	1478	0.0280506
1.40556	1	5	3	1478	0.0280494
1.40606	1	5	3	1478	0.0285481
1.40606	1	5	3	1478	0.0285469
1.40606	1	5	3	1478	0.0285457
1.40606	1	5	3	1478	0.0285445
1.40653	1	5	3	1478	0.0290076
1.40653	1	5	3	1478	0.0290064
1.40653	1	5	3	1478	0.0290051
1.40653	1	5	3	1478	0.0290039
1.40706	1	5	3	1478	0.0295384
1.40706	1	5	3	1478	0.0295372
1.40706	1	5	3	1478	0.029536
1.40706	1	5	3	1478	0.0295348
1.40706	1	5	3	1478	0.0295336
1.40756	1	5	3	1478	0.0300324
1.40756	1	5	3	1478	0.0300312
1.40756	1	5	3	1478	0.0300299
1.40756	1	5	3	1478	0.0300287
1.40806	1	5	3	1478	0.0305275
1.40806	1	5	3	1478	0.0305263
1.40806	1	5	3	1478	0.0305251
1.40806	1	5	3	1478	0.0305239
1.40856	1	5	3	1478	0.0310227
1.40856	1	5	3	1478	0.0310214
1.40856	1	5	3	1478	0.0310202
1.40856	1	5	3	1478	0.031019
1.40856	1	5	3	1478	0.0310178
1.40906	1	5	3	1478	0.0315166
1.40906	1	5	3	1478	0.0315154
1.40906	1	5	3	1478	0.0315142
1.40906	1	5	3	1478	0.0315129
1.40956	1	5	3	1478	0.0320117
1.40956	1	5	3	1478	0.0320105
1.40956	1	5	3	1478	0.0320093
1.40956	1	5	3	1478	0.0320081
1.40956	1	5	3	1478	0.0320069
1.41003	1	5	3	1478	0.0324699
1.41003	1	5	3	1478	0.0324687
1.41003	1	5	3	1478	0.0324675
1.41003	1	5	3	1478	0.0324663
1.41056	1	5	3	1478	0.0330008
1.41056	1	5	3	1478	0.0329996
1.41056	1	5	3	1478	0.0329984
1.41056	1	5	3	1478	0.0329972
1.41106	1	5	3	1478	0.0334959
1.41106	1	5	3	1478	0.0334947
1.41106	1	5	3	1478	0.0334935
1.41106	1	5	3	1478	0.0334923
1.41156	1	5	3	1478	0.0339911
1.41156	1	5	3	1478	0.0339899
1.41156	1	5	3	1478	0.0339887
1.41156	1	5	3	1478	0.0339874
1.41156	1	5	3	1478	0.0339862
1.41206	1	5	3	1478	0.034485
1.41206	1	5	3	1478	0.0344838
1.41206	1	5	3	1478	0.0344826
1.41206	1	5	3	1478	0.0344814
1.41256	1	5	3	1478	0.0349802
1.41256	1	5	3	1478	0.0349789
1.41256	1	5	3	1478	0.0349777
1.41256	1	5	3	1478	0.0349765
1.41306	1	5	3	1478	0.0354753
1.41306	1	5	3	1478	0.0354741
1.41306	1	5	3	1478	0.0354729
1.41306	1	5	3	1478	0.0354717
1.41306	1	5	3	1478	0.0354705
1.41353	1	5	3	1478	0.0359335
1.41353	1	5	3	1478	0.0359323
1.41353	1	5	3	1478	0.0359311
1.41353	1	5	3	1478	0.0359299
1.41403	1	5	3	1478	0.0364287
1.41403	1	5	3	1478	0.0364275
1.41403	1	5	3	1478	0.0364262
1.41403	1	5	3	1478	0.036425
1.41456	1	5	3	1478	0.0369595
1.41456	1	5	3	1478	0.0369583
1.41456	1	5	3	1478	0.0369571
1.41456	1	5	3	1478	0.0369559
1.41506	1	5	3	1478	0.0374547
1.41506	1	5	3	1478	0.0374535
1.41506	1	5	3	1478	0.0374522
1.41506	1	5	3	1478	0.037451
1.41506	1	5	3	1478	0.0374498
1.41556	1	5	3	1478	0.0379486
1.41556	1	5	3	1478	0.0379474
1.41556	1	5	3	1478	0.0379462
1.41556	1	5	3	1478	0.037945
1.41603	1	5	3	1478	0.038408
1.41603	1	5	3	1478	0.0384068
1.41603	1	5	3	1478	0.0384056
1.41603	1	5	3	1478	0.0384044
1.41656	1	5	3	1478	0.0389389
1.41656	1	5	3	1478	0.0389377
1.41656	1	5	3	1478	0.0389365
1.41656	1	5	3	1478	0.0389352
1.41706	1	5	3	1478	0.039434
1.41706	1	5	3	1478	0.0394328
1.41706	1	5	3	1478	0.0394316
1.41706	1	5	3	1478	0.0394304
1.41706	1	5	3	1478	0.0394292
1.41756	1	5	3	1478	0.039928
1.41756	1	5	3	1478	0.0399267
1.41756	1	5	3	1478	0.0399255
1.41756	1	5	3	1478	0.0399243
1.41806	1	5	3	1478	0.0404231
1.41806	1	5	3	1478	0.0404219
1.41806	1	5	3	1478	0.0404207
1.41806	1	5	3	1478	0.0404195
1.41806	1	5	3	1478	0.0404182
1.41856	1	5	3	1478	0.040917
1.41856	1	5	3	1478	0.0409158
1.41856	1	5	3	1478	0.0409146
1.41856	1	5	3	1478	0.0409134
1.41906	1	5	3	1478	0.0414122
1.41906	1	5	3	1478	0.041411
1.41906	1	5	3	1478	0.0414098
1.41906	1	5	3	1478	0.0414085
1.41956	1	5	3	1478	0.0419073
1.41956	1	5	3	1478	0.0419061
1.41956	1	5	3	1478	0.0419049
1.41956	1	5	3	1478	0.0419037
1.41956	1	5	3	1478	0.0419025
1.42006	1	5	3	1478	0.0424013
1.42006	1	5	3	1478	0.0424
1.42006	1	5	3	1478	0.0423988
1.42006	1	5	3	1478	0.0423976
1.42056	1	5	3	1478	0.0428964
1.42056	1	5	3	1478	0.0428952
1.42056	1	5	3	1478	0.042894
1.42056	1	5	3	1478	0.0428928
1.42106	1	5	3	1478	0.0433915
1.42106	1	5	3	1478	0.0433903
1.42106	1	5	3	1478	0.0433891
1.42106	1	5	3	1478	0.0433879
1.42106	1	5	3	1478	0.0433867
1.42156	1	5	3	1478	0.0438855
1.42156	1	5	3	1478	0.0438843
1.42156	1	5	3	1478	0.043883
1.42156	1	5	3	1478	0.0438818
1.42206	1	5	3	1478	0.0443806
1.42206	1	5	3	1478	0.0443794
1.42206	1	5	3	1478	0.0443782
1.42206	1	5	3	1478	0.044377
1.42206	1	5	3	1478	0.0443758
1.42235	1	5	3	1478	0.0446603
1.42235	1	5	3	1478	0.044659
1.54856	3	4	3	1478	0.0046762
1.54856	3	4	3	1478	0.00467499
1.54856	3	4	3	1478	0.00467377
1.54856	3	4	3	1478	0.00467256
1.54856	3	4	3	1478	0.00467135
1.54906	3	4	3	1478	0.00517013
1.54906	3	4	3	1478	0.00516892
1.54906	3	4	3	1478	0.0051677
1.54906	3	4	3	1478	0.00516649
1.54956	3	4	3	1478	0.00566527
1.54956	3	4	3	1478	0.00566406
1.54956	3	4	3	1478	0.00566285
1.54956	3	4	3	1478	0.00566163
1.55006	3	4	3	1478	0.00616042
1.55006	3	4	3	1478	0.00615921
1.55006	3	4	3	1478	0.00615799
1.55006	3	4	3	1478	0.00615678
1.55006	3	4	3	1478	0.00615556
1.55056	3	4	3	1478	0.00665435
1.55056	3	4	3	1478	0.00665314
1.55056	3	4	3	1478	0.00665192
1.55056	3	4	3	1478	0.00665071
1.55103	3	4	3	1478	0.00711378
1.55103	3	4	3	1478	0.00711257
1.55103	3	4	3	1478	0.00711135
1.55103	3	4	3	1478	0.00711014
1.55156	3	4	3	1478	0.00764464
1.55156	3	4	3	1478	0.00764342
1.55156	3	4	3	1478	0.00764221
1.55156	3	4	3	1478	0.007641
1.55156	3	4	3	1478	0.00763978
1.55206	3	4	3	1478	0.00813857
1.55206	3	4	3	1478	0.00813735
1.55206	3	4	3	1478	0.00813614
1.55206	3	4	3	1478	0.00813493
1.55256	3	4	3	1478	0.00863371
1.55256	3	4	3	1478	0.0086325
1.55256	3	4	3	1478	0.00863128
1.55256	3	4	3	1478	0.00863007
1.55306	3	4	3	1478	0.00912885
1.55306	3	4	3	1478	0.00912764
1.55306	3	4	3	1478	0.00912643
1.55306	3	4	3	1478	0.00912521
1.55306	3	4	3	1478	0.009124
1.55356	3	4	3	1478	0.00962279
1.55356	3	4	3	1478	0.00962157
1.55356	3	4	3	1478	0.00962036
1.55356	3	4	3	1478	0.00961914
1.55403	3	4	3	1478	0.0100822
1.55403	3	4	3	1478	0.010081
1.55403	3	4	3	1478	0.0100798
1.55403	3	4	3	1478	0.0100786
1.55453	3	4	3	1478	0.0105774
1.55453	3	4	3	1478	0.0105761
1.55453	3	4	3	1478	0.0105749
1.55453	3	4	3	1478	0.0105737
1.55506	3	4	3	1478	0.0111082
1.55506	3	4	3	1478	0.011107
1.55506	3	4	3	1478	0.0111058
1.55506	3	4	3	1478	0.0111046
1.55506	3	4	3	1478	0.0111034
1.55556	3	4	3	1478	0.0116021
1.55556	3	4	3	1478	0.0116009
1.55556	3	4	3	1478	0.0115997
1.55556	3	4	3	1478	0.0115985
1.55606	3	4	3	1478	0.0120973
1.55606	3	4	3	1478	0.0120961
1.55606	3	4	3	1478	0.0120949
1.55606	3	4	3	1478	0.0120936
1.55656	3	4	3	1478	0.0125924
1.55656	3	4	3	1478	0.0125912
1.55656	3	4	3	1478	0.01259
1.55656	3	4	3	1478	0.0125888
1.55656	3	4	3	1478	0.0125876
1.55706	3	4	3	1478	0.0130864
1.55706	3	4	3	1478	0.0130852
1.55706	3	4	3	1478	0.0130839
1.55706	3	4	3	1478	0.0130827
1.55756	3	4	3	1478	0.0135815
1.55756	3	4	3	1478	0.0135803
1.55756	3	4	3	1478	0.0135791
1.55756	3	4	3	1478	0.0135779
1.55806	3	4	3	1478	0.0140767
1.55806	3	4	3	1478	0.0140754
1.55806	3	4	3	1478	0.0140742
1.55806	3	4	3	1478	0.014073
1.55806	3	4	3	1478	0.0140718
1.55853	3	4	3	1478	0.0145349
1.55853	3	4	3	1478	0.0145337
1.55853	3	4	3	1478	0.0145324
1.55853	3	4	3	1478	0.0145312
1.55906	3	4	3	1478	0.0150657
1.55906	3	4	3	1478	0.0150645
1.55906	3	4	3	1478	0.0150633
1.55906	3	4	3	1478	0.0150621
1.55953	3	4	3	1478	0.0155252
1.55953	3	4	3	1478	0.0155239
1.55953	3	4	3	1478	0.0155227
1.55953	3	4	3	1478	0.0155215
1.56006	3	4	3	1478	0.016056
1.56006	3	4	3	1478	0.0160548
1.56006	3	4	3	1478	0.0160536
1.56006	3	4	3	1478	0.0160524
1.56006	3	4	3	1478	0.0160512
1.56056	3	4	3	1478	0.0165499
1.56056	3	4	3	1478	0.0165487
1.56056	3	4	3	1478	0.0165475
1.56056	3	4	3	1478	0.0165463
1.56106	3	4	3	1478	0.0170451
1.56106	3	4	3	1478	0.0170439
